@ HyperIMU - ianovir
@ Date:Sun Jul 19 21:00:06 GMT+08:00 2020, Sampling Rate:100ms

timestamp,LSM6DSM_Gyroscope.x,LSM6DSM_Gyroscope.y,LSM6DSM_Gyroscope.z,Linear_Acceleration.x,Linear_Acceleration.y,Linear_Acceleration.z
1595163606445,0.0,0.0,0.0,0.0,0.0,0.0
1595163606545,-0.11935425,0.07977295,0.018447876,-0.0037381053,0.18732548,-0.4451574
1595163606648,-0.10714722,-0.0020751953,0.029434204,0.3896602,-0.05393505,-0.32678857
1595163606748,-0.17800903,-0.17677307,0.11984253,0.30720964,-0.018224716,-0.50471866
1595163606848,-0.14379883,-0.25250244,0.13204956,0.3218961,0.293293,-0.20724896
1595163606949,-0.27818298,0.21539307,0.14181519,-1.6487721,2.3064232,0.45677257
1595163607050,-0.6080475,0.50738525,-0.10983276,-0.8966992,0.0018949509,-0.6405058
1595163607151,-0.28552246,-0.16088867,0.32629395,-0.9222029,-0.41125488,-0.70901513
1595163607251,0.049224854,0.15673828,1.2207031E-4,-1.4395126,-0.20854568,-0.5492286
1595163607353,0.15184021,-0.14500427,0.015991211,-1.0076803,0.55752754,-0.6297194
1595163607454,0.65153503,0.13108826,-0.1721344,0.8774313,2.1151218,0.027141184
1595163607553,1.0204926,-0.48098755,-0.016983032,0.00890097,0.27146244,2.4621758
1595163607654,-0.7644348,-0.17433167,-0.010879517,1.4640708,-0.41725063,1.3146424
1595163607754,-0.52986145,0.08099365,-0.17581177,0.6906562,-1.1474247,-0.79897666
1595163607855,-0.013061523,3.6621094E-4,-0.16360474,1.1961342,-1.456851,-0.6898476
1595163607956,0.33633423,0.054107666,0.0013427734,0.568408,0.95542336,-0.29945832
1595163608057,0.4621582,-0.2219696,0.10884094,-0.15308404,3.132513,0.077619195
1595163608158,0.75538635,0.76882935,-0.01576233,0.63423014,-0.25325108,2.3347192
1595163608259,-1.003891,0.41207886,0.073394775,-1.3538607,-0.16044903,1.1995091
1595163608359,-0.53108215,0.15309143,0.1955719,-0.36345237,-1.6748581,-0.75534475
1595163608460,0.03211975,0.16285706,0.005004883,-1.4453704,-1.2003183,-0.20214818
1595163608559,0.197052,0.028457642,0.045318604,-0.47799194,1.4356642,-0.35950738
1595163608659,0.50737,-0.0155181885,-0.16848755,-0.22486985,2.6769123,-0.38448393
1595163608760,0.8494568,-0.86216736,0.030670166,0.061072946,0.17553997,2.3916671
1595163608861,-0.81941223,-0.3466034,-0.057296753,1.420262,-0.45028782,0.9589098
1595163608962,-0.46020508,-0.0032958984,-0.09883118,0.4027322,-1.3849163,-0.8435256
1595163609063,0.07243347,0.1298523,-0.037750244,1.2836152,-0.4115801,-0.6584731
1595163609167,0.15428162,0.17874146,0.053878784,0.14426154,1.1029863,-0.29874575
1595163609266,0.47683716,0.08955383,0.105163574,-0.4391134,2.1056194,0.4425562
1595163609366,0.4230652,0.34121704,0.22857666,0.50593215,-0.57889557,1.9052714
1595163609467,-1.0405426,0.38398743,-0.058517456,-1.1329916,-1.2278652,0.24650458
1595163609566,-0.39179993,-0.061950684,0.11494446,-0.8913577,-1.58319,-1.1486119
1595163609667,0.12863159,-0.19143677,-0.008422852,-1.2212343,-0.5200167,-0.33034778
1595163609768,0.24102783,0.022354126,-0.13427734,-0.28864938,2.4857044,-0.4971803
1595163609868,0.7089386,-0.65934753,-0.024307251,0.25806037,0.020241737,1.0793475
1595163609969,-0.3685913,-0.38446045,-0.20146179,1.8597064,-0.57477,1.6922419
1595163610070,-0.7375488,-0.10223389,-0.12083435,0.22424482,-1.4593906,-0.4439908
1595163610170,-0.08026123,0.11152649,-0.003540039,1.5338926,-1.5654707,-1.3586001
1595163610271,0.38397217,0.28623962,-0.02798462,0.73655665,1.6117887,-0.5859649
1595163610376,0.65275574,0.369339,-0.058517456,-0.67435336,2.226181,0.61816955
1595163610474,0.34732056,0.26669312,0.13204956,0.39045712,0.31628418,1.8156592
1595163610579,-0.99412537,0.12864685,0.009902954,-0.28718773,-1.7903738,-0.020648628
1595163610678,-0.17312622,-0.28915405,0.15037537,-1.1704494,-1.3649006,-0.86811256
1595163610779,0.1469574,-0.21096802,-0.025543213,-1.238485,-0.4241619,-0.32324532
1595163610880,0.29844666,-0.05706787,-0.046310425,0.070841596,1.9169111,-0.30116963
1595163610980,0.6002197,-0.5139618,0.02822876,0.18687339,0.7628765,1.6195029
1595163611081,-0.5042114,-0.2855072,-0.21612549,0.9900811,-0.2649908,1.0555606
1595163611182,-0.54574585,-0.2060852,-0.11351013,0.58410674,-1.6211214,-0.86512285
1595163611283,0.015014648,0.09564209,-0.01576233,1.5316353,-1.273675,-0.94506586
1595163611383,0.2422638,0.22149658,-0.01576233,0.2966614,1.2347898,-0.5744464
1595163611484,0.4780426,0.10908508,-0.04508972,-0.44761455,3.0033836,0.13473113
1595163611587,0.60266113,0.2141571,0.02822876,1.5367882,-0.25300503,1.8670509
1595163611684,-0.6642456,0.18728638,0.02822876,-1.22844,-0.30664444,0.57063466
1595163611785,-0.2989502,-0.14744568,0.10151672,-0.3946937,-1.3350477,-0.5031134
1595163611887,0.010147095,-0.22929382,0.0013427734,-0.91517997,-0.7941961,-0.52908254
1595163611987,0.034576416,-0.098587036,-0.021865845,-0.24465291,0.20265579,-0.44563407
1595163612088,0.43650818,0.13841248,-0.06462097,0.48526704,2.8095226,-0.39434114
1595163612189,0.9288635,-0.47120667,0.0599823,-0.41069925,-0.033675194,3.2519553
1595163612290,-0.5286255,0.6503296,-0.16236877,2.5341687,0.16350651,1.4738408
1595163612390,-0.39179993,1.6912231,-0.102508545,2.0740826,-0.9255705,0.105214834
1595163612491,-0.038726807,2.4963531,0.15769958,1.9687334,-0.82026577,-0.29355094
1595163612590,-0.2867279,3.029007,0.28111267,0.67978877,-0.08247566,-0.85186845
