@ HyperIMU - ianovir
@ Date:Sun Jul 19 21:01:45 GMT+08:00 2020, Sampling Rate:100ms

timestamp,LSM6DSM_Gyroscope.x,LSM6DSM_Gyroscope.y,LSM6DSM_Gyroscope.z,Linear_Acceleration.x,Linear_Acceleration.y,Linear_Acceleration.z
1595163705439,0.0,0.0,0.0,0.0,0.0,0.0
1595163705540,0.0,0.0,0.0,0.0,0.0,0.0
1595163705642,-0.17433167,-0.19876099,0.014785767,0.050039716,-0.52425766,-0.36746052
1595163705741,-0.12911987,-0.303833,0.08319092,0.644214,0.14148903,-0.82272995
1595163705842,-0.07293701,-0.18287659,0.10272217,0.7395134,0.040854454,-0.18386194
1595163705943,-0.396698,0.25082397,0.12960815,-1.9676493,3.1776772,0.5456291
1595163706044,-0.68989563,0.7114105,-0.093948364,0.021185987,-0.9811573,-0.89393866
1595163706144,-0.08514404,0.07122803,0.20291138,-2.2280908,-0.2540455,-0.3121363
1595163706245,0.07487488,-0.2048645,-0.14648438,-1.0065424,-0.21981716,-0.8803059
1595163706346,0.41329956,-0.3221588,0.030670166,-0.68331593,2.866087,-0.26347756
1595163706447,0.61976624,0.09075928,-0.15625,1.0003288,0.9077616,0.69891274
1595163706547,0.46095276,-0.47608948,-0.04875183,-0.5547333,0.49097157,1.9207356
1595163706647,-0.53108215,-0.303833,0.02822876,0.984558,-0.715415,1.0180368
1595163706749,-0.2525177,-8.544922E-4,-0.02798462,1.1165764,-1.5238466,-0.65781724
1595163706850,0.15672302,0.32044983,-0.035308838,1.9128325,-0.2482481,-0.59041786
1595163706951,0.19581604,0.2935791,0.062423706,-0.11087887,0.008975983,-0.019377202
1595163707055,0.43406677,0.110321045,0.062423706,0.049313873,2.8881989,0.3685525
1595163707154,0.62586975,0.5000458,-0.15504456,0.4969236,0.34629726,2.286518
1595163707253,-0.92570496,0.18484497,0.07218933,-1.2063587,-0.026288033,0.97496516
1595163707354,-0.41990662,0.03945923,0.21757507,-0.6101317,-1.2404404,-0.7307458
1595163707455,0.052886963,-0.058273315,0.10028076,-1.2668694,-0.9447212,-0.45634884
1595163707553,0.16772461,0.04801941,-0.041412354,-0.0066701826,1.1547432,-0.31334266
1595163707654,0.24346924,0.10420227,-0.037750244,-0.7262885,1.6379871,-0.5075888
1595163707755,0.6588745,-0.79374695,0.023330688,0.22015545,-0.09404659,0.920392
1595163707855,0.052886963,-0.43943787,-0.16725159,1.8017981,-0.3844757,1.7606932
1595163707957,-0.9403534,0.07122803,-0.10739136,0.13074918,-0.97904015,-0.077212036
1595163708057,-0.26963806,0.19706726,-0.02798462,1.2482074,-1.6934109,-1.0960127
1595163708158,0.34487915,0.22149658,0.052642822,0.59601116,0.44136333,-0.4151261
1595163708259,0.62586975,0.25448608,0.025787354,0.00407736,2.612424,0.38713276
1595163708359,0.6002197,0.612442,-0.114715576,0.5965407,0.55956554,2.1642272
1595163708465,-0.9586792,0.42430115,-0.037750244,-0.48288205,-0.35147667,0.60264903
1595163708554,-0.4309082,0.11643982,0.21757507,-0.50334144,-1.5082798,-0.92851734
1595163708659,0.046783447,-0.14744568,0.13082886,-1.6248686,-0.73690796,-0.6196555
1595163708759,0.13475037,-0.2537384,-0.074401855,-0.47855958,0.4249363,-0.2618881
1595163708860,0.38031006,-0.2207489,-0.15016174,0.3909829,2.2802782,-0.19173107
1595163708961,0.4303894,-0.7741852,-0.070739746,-0.61212486,0.6049013,1.8931705
1595163709061,-0.80352783,-0.39790344,-0.053634644,1.8851278,-0.7404766,0.5228331
1595163709162,-0.26107788,0.0015869141,-0.049972534,0.9363893,-1.5950823,-1.1078248
1595163709263,0.18849182,0.24104309,0.051437378,1.2092078,-0.36977005,-0.54300547
1595163709364,-0.077819824,0.19462585,0.058746338,0.006737262,0.68288326,-0.6765087
1595163709464,0.36198425,0.1457367,0.07585144,0.22192916,2.6380596,-0.1106356
1595163709565,0.58799744,0.44873047,-0.09638977,0.7656456,-0.33203888,2.0720205
1595163709666,-0.8560486,0.39619446,0.12960815,-0.92636377,-1.2083731,0.5252616
1595163709766,-0.08392334,-0.11935425,0.25178528,-0.9158319,-0.9893656,-0.68338656
1595163709867,0.06755066,-0.19631958,-0.016983032,-0.7374487,-0.9080143,-0.38798025
1595163709968,-0.06803894,-0.0057373047,-0.023086548,-0.66773033,0.16792297,-0.7346277
1595163710069,0.39497375,-0.2855072,-0.1745758,0.21395235,1.7055101,-0.49433318
1595163710173,0.60266113,-0.5591736,-0.13548279,0.17204738,0.40395737,1.9566345
1595163710272,-0.89393616,-0.0362854,-0.025543213,0.92676866,-1.1077309,0.6147629
1595163710373,-0.34292603,0.16897583,-0.10861206,0.9707984,-1.4769697,-0.96434855
1595163710474,0.21170044,0.263031,0.006225586,1.0004234,-0.70456505,-0.8164965
1595163710572,0.30334473,0.10543823,-0.053634644,-0.15998116,1.936861,-0.5060217
1595163710674,0.6613159,0.043121338,-0.08050537,-0.68133354,1.0299969,0.73180056
1595163710774,0.441391,0.2569275,0.24198914,0.7318671,0.35584068,1.7429743
1595163710875,-0.86338806,0.20927429,0.0037841797,-0.58435875,-0.92153454,0.06729093
1595163710977,-0.15112305,-0.028961182,0.12716675,-1.1405722,-1.1721592,-0.90228236
1595163711077,0.28256226,-0.07171631,-0.086624146,-0.97242093,-0.20505619,0.01515726
1595163711178,0.4120636,0.17018127,-0.023086548,-0.6171002,2.004815,0.17935874
1595163711278,0.7407074,0.101760864,-0.08906555,2.215899,0.95615673,1.5013944
1595163711379,-0.28796387,1.2672882,-0.22590637,1.7640781,0.40650845,2.0030148
1595163711482,-0.5384064,2.051651,-0.003540039,1.2733629,-1.2786312,0.10160768
1595163711579,0.038223267,2.4780273,0.15525818,1.4765248,0.3261032,-0.64010465
1595163711680,0.0015869141,2.9508362,0.30552673,0.003365457,0.03225994,-0.8833258
1595163711781,0.0015869141,3.191513,0.5633087,-0.7726738,0.06256676,-1.4603504
1595163711883,0.31800842,3.3112335,0.33363342,-1.7734685,2.0666714,-0.3337487
1595163711983,-0.42111206,2.9129486,0.14181519,-2.4658365,-0.19891071,-1.0172727
1595163712084,-0.014297485,2.5782166,0.34707642,-2.9351368,-0.34073734,-1.6492438
1595163712186,0.28990173,2.3436432,0.2273407,-3.0670424,0.1955967,-1.5683522
1595163712287,0.39253235,1.8586121,0.15403748,-3.8112729,0.41405773,-1.5800099
1595163712387,0.8066864,1.7449799,-0.17825317,-0.07086378,2.1957102,-0.89862216
1595163712488,0.92518616,1.1243591,-0.095184326,-0.39855963,0.40919685,2.0342658
1595163712587,-0.52008057,0.9337616,1.2207031E-4,0.01804918,-0.48086834,0.6401569
1595163712688,-0.19509888,0.9374237,-0.026748657,0.14145547,-0.79867554,-0.70568234
1595163712789,-0.028945923,0.5159302,-0.058517456,-0.9872587,-1.4123077,-0.69166225
1595163712891,0.25326538,0.23982239,-0.08174133,0.13789707,0.57545185,-0.7797544
