@ HyperIMU - ianovir
@ Date:Fri Jul 24 17:07:55 GMT+08:00 2020, Sampling Rate:100ms

timestamp,LSM6DSM_Gyroscope.x,LSM6DSM_Gyroscope.y,LSM6DSM_Gyroscope.z,Linear_Acceleration.x,Linear_Acceleration.y,Linear_Acceleration.z
1595581675730,0.0,0.0,0.0,0.0,0.0,0.0
1595581675831,-0.8603668,0.32781982,-0.043563843,0.053127825,0.09208202,-0.08187032
1595581675932,-1.3967285,0.6784668,-0.26715088,-0.31832373,-0.7742033,-0.25759858
1595581676032,-1.5396576,0.37179565,-0.40153503,-0.8131358,0.5021143,-0.5816293
1595581676133,-1.6154022,0.2642975,-0.2732544,-0.45394725,-1.4899292,-0.53844523
1595581676234,-1.3478394,0.2557373,-0.4394226,-0.4192835,-1.8601656,-0.5446818
1595581676335,-1.6129608,0.19221497,-0.33799744,-1.5218742,-0.49279976,-0.27307463
1595581676437,-1.8768463,0.12745667,-0.34288025,-0.90973115,-1.2757735,-0.64338493
1595581676537,-1.9513855,0.36935425,-0.12298584,0.54757524,-1.2404914,0.6287494
1595581676638,-1.1719208,0.5110779,-0.17063904,2.3173673,-0.011199713,1.8806262
1595581676739,-0.88848877,0.20199585,0.013839722,0.02670741,-0.52706957,3.0018363
1595581676838,-0.33992004,-0.088775635,0.16532898,0.24718833,0.05682993,5.2813673
1595581676939,0.14508057,-0.03869629,0.283844,-0.96863246,0.87254786,5.138748
1595581677039,0.112091064,-0.35020447,0.27651978,-0.9278214,0.5840037,2.2885113
1595581677141,0.20249939,-0.43940735,4.119873E-4,-0.06438923,-1.0561192,0.25335884
1595581677242,0.576355,-0.5175934,-0.03501892,2.5759978,-2.0889723,-2.5717592
1595581677342,0.41018677,-0.7875824,0.0370636,1.6052434,-0.9974134,-2.0524912
1595581677443,0.29292297,-0.20605469,0.0211792,2.4201574,-0.89247465,-1.5079823
1595581677544,0.022903442,0.028503418,-0.19017029,0.40730256,0.20204878,-1.0223427
1595581677645,-0.2690735,-0.017929077,-0.12054443,-0.44560075,-0.32504034,-0.7700262
1595581677745,-0.26539612,0.5513916,-0.088775635,-0.05737126,-0.21040893,-0.828948
1595581677846,-0.01737976,0.2997284,-0.18772888,-1.4799072,-0.23401785,-0.998662
1595581677947,-0.10534668,0.118896484,-0.2268219,-1.2874553,0.4448228,-1.3841581
1595581678047,-0.23606873,0.0052948,-0.33433533,-2.9311204,0.10749054,-1.5360556
1595581678148,-0.1920929,-0.036254883,-0.4052124,-1.1774383,-1.6500428,-2.2633066
1595581678249,-0.1627655,0.633255,-0.52615356,2.3943095,0.9091394,-0.20322132
1595581678349,-0.46943665,0.22520447,-0.37953186,-0.015848875,0.18418956,1.489892
