@ HyperIMU - ianovir
@ Date:Fri Jul 24 16:55:30 GMT+08:00 2020, Sampling Rate:100ms

timestamp,LSM6DSM_Gyroscope.x,LSM6DSM_Gyroscope.y,LSM6DSM_Gyroscope.z,Linear_Acceleration.x,Linear_Acceleration.y,Linear_Acceleration.z
1595580930437,0.0,0.0,0.0,0.0,0.0,0.0
1595580930537,-0.16400146,-0.12786865,0.03340149,0.40940112,-0.0018339157,0.4241395
1595580930637,-0.107788086,-0.076553345,-0.059448242,0.35011536,0.3368559,0.08652067
1595580930738,-0.2959442,0.35102844,-0.3270111,-0.39243066,0.05654049,-0.19612813
1595580930839,-0.34358215,0.5428467,-0.30134583,-2.2204347,0.5074129,-0.47790074
1595580930939,-0.41078186,0.56362915,0.007751465,-0.49390063,0.3226471,-0.5018524
1595580931043,-0.20309448,0.24719238,0.015075684,-0.93138695,-0.8988991,-0.048763514
1595580931144,0.266037,-0.17062378,-0.004470825,-1.0880548,-0.45876598,-0.45027244
1595580931245,0.26115417,-0.31723022,0.11401367,-0.44494617,0.07970238,-0.36587203
1595580931346,0.29292297,0.08224487,0.010192871,-0.3806287,-0.35025215,0.27126265
1595580931448,0.02658081,0.27772522,0.06271362,0.07481378,0.55054,0.52487266
1595580931545,-0.28372192,-0.049697876,0.07980347,0.6935661,1.2927895,0.50356793
1595580931647,-0.24830627,-0.40397644,0.12745667,0.80824816,-0.15894413,-0.6294085
1595580931748,-0.32893372,-0.31355286,0.0541687,1.3561406,-0.39148903,0.20512927
1595580931849,0.03514099,0.05783081,0.083480835,1.2776148,-1.561532,-0.062481523
1595580931949,0.33078003,0.26063538,0.016296387,1.3234329,0.17943478,-0.5582088
1595580932050,0.32955933,0.011398315,-0.08999634,0.6921252,-0.17072582,-0.39453804
1595580932151,0.23426819,-0.2622528,-0.044784546,1.2160282,-0.56523705,0.26327848
1595580932252,0.09010315,-0.1803894,0.018737793,-0.26825482,1.3320751,0.210451
1595580932352,-0.33503723,-0.11930847,-0.03868103,-0.82923603,0.21759605,0.36912227
1595580932453,-0.35458374,0.2349701,-0.057006836,-0.5529105,0.44398308,-0.5121186
1595580932552,-0.47920227,0.77375793,0.006515503,-0.6404092,-0.13241577,-0.822791
1595580932653,-0.36801147,0.3974762,-0.02645874,-1.6931988,0.31113338,0.22928858
1595580932754,0.4199829,-0.24024963,-0.057006836,-1.7434063,-2.0511398,-0.26644832
1595580932855,0.40653992,-0.40641785,0.04928589,-0.60897815,0.9379206,-0.4892968
1595580932956,0.46516418,-0.2549286,-0.06556702,-1.1972963,-0.62341785,0.0081624985
1595580933057,0.2367096,0.13233948,-0.069229126,0.50188345,1.3360968,0.32166946
1595580933158,-0.39978027,0.046829224,0.006515503,0.1785323,1.1321173,0.5674763
1595580933259,-0.26417542,-0.34899902,0.123794556,0.7320286,-0.17099857,-0.7486341
1595580933361,-0.40101624,-0.6018982,0.06636047,1.2118324,0.1765356,-0.9219203
1595580933462,-0.1920929,-0.26837158,0.027282715,1.128129,-0.87840843,0.19043207
1595580933561,0.2892456,0.14457703,0.051727295,1.7051322,-1.1817503,-0.5341437
1595580933662,0.36743164,0.40600586,-0.057006836,1.0481765,0.21342278,-0.9137192
1595580933763,0.36132812,0.12133789,0.010192871,0.9234073,-0.30438042,-0.06729829
1595580933864,0.19761658,-0.1950531,0.06147766,-0.14794122,1.5182686,0.37701643
1595580933965,-0.38513184,-0.41984558,-0.036239624,-0.9605703,0.09843159,0.57113266
1595580934066,-0.39733887,0.24597168,-0.08753967,0.3693328,0.35408115,-0.37847722
1595580934167,-0.7333069,0.9814453,0.013839722,-0.25420684,0.06919098,-0.44912118
1595580934268,-0.38024902,0.6442566,0.030960083,-1.752372,0.32772827,0.091342926
1595580934370,0.42730713,0.060272217,-0.041122437,-1.7611897,-2.0710583,-0.26378
1595580934471,0.52381897,-0.37342834,-0.004470825,-1.1642214,0.906785,-0.61865807
1595580934569,0.291687,-0.25369263,0.0211792,-0.55323714,0.81334877,0.044654727
1595580934670,0.3075714,-0.2268219,-0.033798218,-0.33019528,1.692564,0.34246242
1595580934771,-0.39978027,-0.36976624,0.24595642,1.5324925,1.1290607,1.2049814
1595580934871,-0.20674133,-0.31355286,0.0541687,1.4913517,0.33068085,-0.7348962
1595580934973,-0.16520691,-0.31843567,0.016296387,0.93440026,-0.48921013,-0.48069167
1595580935074,-0.054031372,-0.11198425,0.010192871,0.77915287,-0.5076933,-0.06495404
1595580935175,0.21838379,0.2997284,0.013839722,1.6162542,-1.1376095,-0.55373347
1595580935275,0.2978058,0.37547302,-0.097335815,1.0782769,0.5501089,-0.9387659
1595580935376,0.27947998,-0.019134521,-0.072891235,0.6894443,0.5046873,-0.28686452
1595580935478,0.318573,-0.32699585,0.032165527,0.2632031,0.80075264,-0.16874695
1595580935575,-0.22506714,-0.45773315,-0.016693115,-0.11965802,-0.30566788,0.59959006
1595580935678,-0.5354004,0.36691284,-0.13763428,-1.0360609,0.46017838,0.13417637
1595580935779,-0.47187805,1.214798,-0.03868103,-0.6881027,-0.57917976,-0.591506
1595580935880,-0.46455383,0.83973694,0.07247925,-1.5211731,0.15643406,0.020353377
1595580935981,0.239151,0.11645508,0.024841309,-0.8228531,-2.0301447,-0.20595562
1595580936081,0.6313324,-0.3123474,-0.04600525,-1.3764579,-0.34946537,-0.89635354
1595580936182,0.5934601,-0.2084961,0.07247925,-1.6897125,-0.971364,-0.22399521
1595580936285,0.49816895,-0.22436523,0.032165527,-1.3159356,-0.09384823,0.17930758
1595580936383,-0.11634827,-0.09486389,0.13845825,0.38978928,0.1445713,0.47023058
1595580936485,-0.5610504,-0.29766846,0.24475098,1.5119567,0.7769251,0.23115504
1595580936581,-0.19697571,-0.44184875,0.14700317,1.0050159,-0.11454201,-1.0063758
1595580936684,-0.18476868,-0.25248718,0.13845825,1.3027545,-1.1806364,-0.2172575
1595580936785,0.104766846,0.2361908,0.13845825,1.3567252,-1.616436,0.07293153
1595580936886,0.318573,0.658905,-0.033798218,0.7500251,0.3446493,-0.8644545
1595580936987,0.31001282,0.3791504,-0.19140625,0.41450983,-0.6635027,-0.61383533
1595580937090,0.25382996,-0.1473999,-0.10586548,0.9458786,-0.36584282,-0.17015886
1595580937189,0.08766174,-0.41252136,0.0211792,0.069063485,0.10530186,-0.22949004
1595580937290,-0.5781555,-0.5200348,-0.05090332,-0.4688466,1.0376062,0.672825
1595580937391,-0.2763977,0.16778564,-0.14007568,-0.027234674,0.4231243,-0.33584547
1595580937493,-0.43034363,0.9020386,-0.17552185,-0.031056672,0.14519405,-0.545189
1595580937589,-0.21774292,0.45365906,-0.04234314,-1.235505,0.5056,-0.013021529
1595580937692,0.3857727,-0.28178406,-0.06677246,-1.6426682,-2.6254683,-0.4544413
1595580937793,0.40042114,-0.31478882,-0.025238037,-0.813148,0.91333294,-0.58936334
1595580937894,0.24526978,0.14822388,-0.027694702,-0.85083705,0.16241837,0.16163647
1595580937994,0.18051147,0.11036682,-0.04600525,-0.31866294,1.724576,0.119431615
1595580938095,-0.5708313,-0.1620636,0.18609619,0.76579905,0.75166416,1.0280889
1595580938196,-0.37168884,-0.5737915,0.123794556,1.2410982,0.9839039,-1.1748326
1595580938297,-0.37657166,-0.46505737,-0.080215454,1.1682832,0.27048874,-0.6541293
1595580938398,-0.032058716,-0.15473938,-0.10221863,0.5595545,-1.5431023,0.76416063
1595580938499,0.536026,0.17022705,0.074920654,1.653322,-0.19874859,-0.5263167
1595580938598,0.57147217,0.2814026,-0.03868103,1.0699875,0.0611248,-0.92332363
1595580938699,0.38331604,0.16290283,-0.020355225,0.8399088,0.09972191,-0.18950379
1595580938800,0.17807007,-0.2292633,0.16044617,-0.21112195,1.2916822,-0.038657427
1595580938901,-0.28250122,-0.62387085,0.2520752,-0.21023257,-0.26353455,0.6846204
1595580939002,-0.38633728,0.10424805,-0.03868103,-0.10122938,-0.53851223,-0.0035475492
1595580939103,-0.2898407,0.48786926,-0.1632843,-1.0676482,0.2913437,-0.7046809
1595580939203,-0.6355896,0.621048,-0.081451416,-0.6146764,0.12607574,-0.4785776
1595580939304,-0.261734,0.123809814,-0.008132935,-0.7615675,-0.6556797,0.33373058
1595580939405,0.3857727,-0.08389282,-0.10342407,-1.4016149,-1.2698088,-0.5279484
1595580939506,0.42486572,-0.06678772,0.05659485,-0.22565553,0.4671955,-0.8189256
1595580939604,0.34178162,0.13722229,-0.016693115,-0.81429523,0.89708614,-0.18475103
1595580939705,0.291687,0.024841309,0.07003784,-0.3566124,0.5361643,-0.3338591
1595580939806,-0.032058716,0.14457703,0.006515503,0.2947169,-0.06230259,0.03595805
1595580939907,-0.040603638,0.050491333,-0.049682617,-0.048014224,-0.11201,-0.081593156
1595580940008,0.016815186,-0.10221863,0.030960083,0.05003959,-0.118694305,-0.021988034
1595580940109,-0.0063934326,-0.13519287,0.032165527,0.39782137,0.14653015,-0.14002371
1595580940210,-0.0076141357,-0.1315155,0.048049927,0.44434246,-0.094540596,-0.090607405
1595580940311,-0.0027313232,-0.12174988,0.07369995,0.28990686,0.05068016,-0.12694526
1595580940413,-0.0149383545,-0.09365845,0.051727295,0.24255607,-0.029644012,-0.16776371
1595580940513,-2.89917E-4,-0.044799805,0.0211792,0.12025434,-0.0055770874,-0.04322779
