@ HyperIMU - ianovir
@ Date:Fri Jul 24 16:54:47 GMT+08:00 2020, Sampling Rate:100ms

timestamp,LSM6DSM_Gyroscope.x,LSM6DSM_Gyroscope.y,LSM6DSM_Gyroscope.z,Linear_Acceleration.x,Linear_Acceleration.y,Linear_Acceleration.z
1595580887195,0.0,0.0,0.0,0.0,0.0,0.0
1595580887295,-0.034500122,0.15678406,-0.13519287,0.83370227,0.2779045,0.49161625
1595580887396,-0.091918945,-0.13519287,0.067596436,0.5870092,0.07822132,0.32366395
1595580887496,-0.28250122,0.21420288,-0.041122437,0.061575294,0.3592863,-0.012261391
1595580887597,-0.46455383,0.6564636,-0.1974945,-2.0672789,-0.38426113,-0.20157039
1595580887698,-0.35580444,0.8030853,-0.113204956,-1.635074,-0.38271523,-0.99889946
1595580887799,-0.49996948,0.40724182,-0.02645874,-1.4674509,-0.89736557,0.5503607
1595580887900,0.3405609,-0.19871521,-0.06677246,-1.4755317,-1.8331175,-0.038504183
1595580888001,0.4199829,-0.29034424,-0.003250122,-0.752578,0.82686996,-0.18832338
1595580888102,0.34300232,0.13478088,-0.017913818,-0.3585909,0.28970623,0.5404109
1595580888203,-0.012496948,0.1897583,-0.017913818,-0.4117583,1.455471,0.5050943
1595580888303,-0.41810608,-0.23170471,0.2862854,1.2327586,1.3086977,0.4395752
1595580888404,-0.20065308,-0.46138,0.19586182,0.6395343,-0.16869354,-0.9163017
1595580888504,-0.35946655,-0.5359192,0.0016326904,1.4432473,-0.27531147,-0.04287827
1595580888605,0.09744263,-0.15351868,0.019958496,1.1156502,-1.7854433,0.3758319
1595580888706,0.536026,0.2691803,-0.10342407,1.2802528,0.37470436,-1.0764556
1595580888807,0.25138855,0.15802002,-0.17428589,1.0615221,-0.83312225,-0.39784658
1595580888908,0.34544373,-0.03137207,-0.13154602,0.97633535,0.28973293,-0.076873064
1595580889009,0.0045928955,-0.21704102,0.006515503,0.42021844,-0.124197006,0.63631487
1595580889109,-0.37413025,-0.08509827,-0.048461914,-0.8075094,0.20072842,0.19568586
1595580889210,-0.261734,0.91059875,-0.037460327,-0.90954804,-0.47853565,-0.53683925
1595580889309,-0.45599365,0.8348541,-0.032577515,-1.6429995,0.1918726,-0.42121124
1595580889409,-0.12611389,0.17266846,0.044403076,-1.348852,-1.4853449,0.4118842
1595580889510,0.48716736,-0.29522705,-0.016693115,-1.2390466,-0.7104397,-0.47161412
1595580889611,0.44439697,-0.22192383,0.019958496,-1.7083116,-0.5322027,-0.66934276
1595580889712,0.05467224,-0.013031006,0.04928589,-0.045994163,1.7258234,0.7064762
1595580889812,-0.42422485,-0.26957703,0.1897583,0.82442427,-0.3489256,1.111443
1595580889913,-0.20185852,-0.37831116,0.3204956,0.9033894,0.87296295,-0.6504394
1595580890014,-0.09069824,-0.5591278,0.16410828,0.63601387,-0.6755533,-0.74165165
1595580890115,-0.13223267,-0.41130066,0.13478088,0.9944216,0.37383175,-0.025417686
1595580890215,0.13897705,0.06881714,0.07247925,1.3022327,-1.5365458,-0.34601605
1595580890316,0.3002472,0.2374115,-0.104660034,0.77531004,0.09562683,-0.45624554
1595580890416,0.3075714,0.12013245,-0.15719604,0.8239088,-0.5831232,-0.39682257
1595580890517,0.34300232,-0.20483398,-0.10342407,0.43441924,0.36230373,0.15057492
1595580890618,0.15364075,-0.5065918,0.028518677,0.11710933,0.8720684,0.15464163
1595580890719,-0.5793762,-0.1290741,-0.088775635,-0.26092356,0.039414406,0.24235344
1595580890820,-0.32159424,0.42556763,-0.13031006,-0.68660605,-0.6779318,-0.9503708
1595580890923,-0.06869507,0.5733948,-0.088775635,-1.3070356,-0.32104588,-0.32017028
1595580891023,-0.04914856,-0.14863586,-0.025238037,-1.2675092,-0.85997677,0.010532737
1595580891124,0.3161316,-0.45773315,-0.013031006,-0.9156189,-0.089962006,-0.4897561
1595580891225,0.35032654,-0.036254883,0.12013245,-0.4945727,0.16529655,-0.31185174
1595580891323,0.18051147,0.19831848,0.029724121,-0.8698385,0.68508434,0.3602717
1595580891424,-0.3081665,0.3840332,0.21054077,1.0617766,1.1964331,0.14973521
1595580891525,-0.50608826,-0.5090332,0.3204956,1.7423267,0.44359398,0.002760172
