time,ax,ay,az,wx,wy,wz
0,0.03,0.02,0.01,0.01,0.01,0
0.002,0.03,0.02,0.01,0.01,0.01,0
0.005,0.03,0.02,0.01,0.01,0.01,0
0.005,0.02,0.02,-0.01,0.01,0.01,0
0.006,0.02,0.02,-0.01,0.01,0.01,0
0.009,0.01,0,0,0.01,0.01,0
0.009,0.01,0,0,0.01,0.01,0
0.012,0.01,0,0,0.01,0.02,0
0.015,0.02,0.01,0,0.01,0.02,0
0.016,0.02,0.01,0,0.01,0.01,0
0.019,0.02,0.01,0,0.01,0.02,0
0.021,0.03,0,0,0.01,0.02,0
0.021,0.03,0,0,0.01,0.01,0
0.022,0.03,0,0,0.01,0.01,0
0.025,0.01,0.01,-0.01,0.01,0.01,0
0.025,0.01,0.01,-0.01,0.01,0.01,0
0.027,0.01,0.01,-0.01,0.01,0.01,0
0.028,0.01,0.01,-0.01,0.01,0.01,0
0.029,0.01,0,-0.02,0.01,0.01,0
0.031,0.01,0,-0.02,0.01,0.01,0
0.059,0.02,0.02,-0.04,0.01,0.01,0
0.059,0.02,0.02,-0.04,0.01,0.01,0
0.06,0.02,0.02,-0.04,0.01,0.01,0
0.06,0.02,0.02,-0.04,0,0.01,0
0.061,0.01,0.02,-0.04,0,0.01,0
0.061,0.01,0.02,-0.04,0.01,0.01,0
0.062,0.01,0,-0.04,0.01,0.01,0
0.062,0.01,0,-0.04,0.01,0.01,0
0.063,0.01,0,-0.04,0.01,0.01,0
0.063,0.03,0.01,-0.04,0.01,0.01,0
0.064,0.03,0.01,-0.04,0.01,0.01,0
0.064,0.03,0.01,-0.04,0.01,0.01,0
0.064,0.02,0,-0.05,0.01,0.01,0
0.065,0.02,0,-0.05,0.01,0.01,0
0.065,0.02,0,-0.05,0.01,0.01,0
0.065,0.03,-0.01,-0.03,0.01,0.01,0
0.065,0.03,-0.01,-0.03,0.01,0.01,0
0.066,0.03,-0.01,-0.03,0.01,0.01,0
0.066,0.03,-0.01,-0.03,0,0.01,0
0.066,0.02,-0.02,-0.01,0,0.01,0
0.066,0.02,-0.02,-0.01,0.01,0.01,0
0.068,0.03,-0.03,-0.04,0.01,0.01,0
0.069,0.03,-0.03,-0.04,0.01,0.01,0
0.07,0.03,-0.03,-0.04,0.01,0.01,0
0.072,0.03,-0.03,-0.04,0.01,0.01,0
0.073,0.04,-0.03,-0.02,0.01,0.01,0
0.075,0.04,-0.03,-0.02,0.01,0.01,0
0.078,0,0,-0.03,0.01,0.01,0
0.078,0,0,-0.03,0.01,0.01,0
0.081,0,0,-0.03,0.01,0.01,0
0.082,0.01,-0.01,-0.05,0.01,0.01,0
0.082,0.01,-0.01,-0.05,0.01,0.01,0
0.085,0.01,-0.01,-0.05,0.01,0.01,0
0.087,0.02,-0.01,-0.05,0.01,0.01,0
0.087,0.02,-0.01,-0.05,0.01,0.01,0
0.091,0.02,-0.01,-0.05,0.01,0.01,0
0.093,0.02,-0.01,-0.05,0.01,0.01,0.01
0.094,0.03,-0.01,-0.04,0.01,0.01,0.01
0.096,0.03,-0.01,-0.04,0.01,0.01,0
0.096,0.03,0,-0.02,0.01,0.01,0
0.097,0.03,0,-0.02,0.01,0.01,0
0.1,0.03,0,-0.02,0.01,0.01,0.01
0.103,0.03,0,-0.02,0.01,0.01,0.01
0.104,0.04,-0.01,-0.04,0.01,0.01,0.01
0.105,0.04,-0.01,-0.04,0.01,0.01,0.01
0.107,0.05,-0.01,-0.04,0.01,0.01,0.01
0.107,0.05,-0.01,-0.04,0.01,0.01,0.01
0.109,0.05,-0.01,-0.04,0.01,0.01,0
0.112,0.05,-0.01,-0.04,0.01,0.01,0
0.112,0.03,0,-0.03,0.01,0.01,0
0.114,0.03,0,-0.03,0.01,0.01,0
0.121,0.03,0,-0.03,0.01,0.01,0.01
0.122,0.03,-0.03,-0.04,0.01,0.01,0.01
0.122,0.03,-0.03,-0.04,0.01,0.01,0
0.122,0,-0.01,-0.02,0.01,0.01,0
0.123,0,-0.01,-0.02,0.01,0.01,0
0.124,0,-0.01,-0.02,0.01,0.01,0
0.128,0,-0.01,-0.02,0.01,0.01,0
0.129,0.02,-0.02,-0.01,0.01,0.01,0
0.129,0.02,-0.02,-0.01,0.01,0.01,0
0.132,0.01,-0.01,-0.01,0.01,0.01,0
0.132,0.01,-0.01,-0.01,0.01,0.01,0
0.134,0.01,-0.01,-0.01,0.01,0.01,0
0.137,0.01,-0.01,-0.01,0.01,0.01,0
0.137,-0.01,0,0,0.01,0.01,0
0.138,-0.01,0,0,0.01,0.01,0
0.141,0,-0.02,0.03,0.01,0.01,0
0.141,0,-0.02,0.03,0.01,0.01,0
0.143,0,-0.02,0.03,0.02,0.01,0
0.146,-0.01,-0.02,0.04,0.02,0.01,0
0.146,-0.01,-0.02,0.04,0.02,0.01,0
0.149,-0.01,-0.02,0.04,0.02,0.01,0
0.151,0,-0.01,0.04,0.02,0.01,0
0.151,0,-0.01,0.04,0.02,0,0
0.153,0,-0.01,0.04,0.02,0,0
0.156,0.02,0,0.03,0.02,0,0
0.156,0.02,0,0.03,0.02,0,0
0.158,0.02,0,0.03,0.02,0,0
0.16,0.03,0,0,0.02,0,0
0.161,0.03,0,0,0.02,0,0
0.163,0.03,0,0,0.02,0,0
0.165,0.02,-0.02,0,0.02,0,0
0.167,0.02,-0.02,0,0.02,0,0
0.169,0.02,-0.02,0,0.02,0,0
0.17,0,-0.01,-0.04,0.02,0,0
0.17,0,-0.01,-0.04,0.02,0,0.01
0.173,0,-0.01,-0.04,0.01,0.01,0.01
0.175,0.01,0.01,-0.11,0.01,0.01,0.01
0.175,0.01,0.01,-0.11,0.01,0,0.01
0.178,0.01,0.01,-0.11,0.01,0.01,0
0.18,0,0,-0.14,0.01,0.01,0
0.181,0,0,-0.14,0.01,0.01,0
0.183,0,0,-0.14,0.01,0.01,0
0.185,0,0.01,-0.11,0.01,0.01,0
0.186,0,0.01,-0.11,0.01,0,0.01
0.187,0,0.01,-0.11,0.01,0,0.01
0.19,0,0.01,-0.11,0.01,0,0.01
0.191,0.03,0,-0.08,0.01,0,0.01
0.192,0.03,0,-0.08,0.01,0,0
0.195,0.05,0.01,-0.01,0.01,0,0
0.233,0.05,0.01,-0.01,0.01,0,0
0.234,0.05,0.01,-0.01,0.01,0,0
0.235,0.05,0.01,-0.01,0.01,-0.01,0
0.235,0.06,-0.02,0.04,0.01,-0.01,0
0.236,0.06,-0.02,0.04,0.01,-0.01,0
0.236,0.06,-0.02,0.04,0.01,-0.01,0
0.237,0.06,-0.03,0.02,0.01,-0.01,0
0.237,0.06,-0.03,0.02,0.02,-0.01,0
0.238,0.06,-0.01,-0.03,0.02,-0.01,0
0.238,0.06,-0.01,-0.03,0.01,-0.01,0
0.239,0.06,-0.01,-0.03,0.01,-0.01,0
0.239,0.06,-0.01,-0.03,0.01,-0.01,0
0.24,0.02,-0.02,-0.13,0.01,-0.01,0
0.24,0.02,-0.02,-0.13,0.01,0,0
0.241,-0.01,-0.02,-0.15,0.01,0,0
0.242,-0.01,-0.02,-0.15,0.01,0,0
0.242,-0.01,-0.02,-0.15,0.01,0,0
0.243,-0.02,-0.03,-0.08,0.01,0,0
0.243,-0.02,-0.03,-0.08,0.01,0,0.01
0.244,-0.02,-0.03,-0.08,0.01,0,0.01
0.244,-0.02,-0.02,-0.07,0.01,0,0.01
0.245,-0.02,-0.02,-0.07,0.01,0,0.01
0.246,-0.02,-0.02,-0.07,0.01,0,0.01
0.246,0,-0.02,0,0.01,0,0.01
0.246,0,-0.02,0,0.01,0,0.01
0.246,0,-0.02,0,0.01,0,0.01
0.246,0.03,-0.02,0.04,0.01,0,0.01
0.247,0.03,-0.02,0.04,0.01,-0.01,0.01
0.247,0.03,-0.02,0.04,0.02,-0.01,0.01
0.247,0.03,-0.02,0.04,0.02,0,0.01
