time,ax,ay,az,wx,wy,wz
0.002,0.04,0,-0.02,-0.01,0.01,0
0.002,0.04,0,-0.02,-0.01,0,0
0.004,0.04,0,-0.02,-0.01,0,0
0.008,0.04,0,-0.02,-0.01,0,0
0.009,0.03,-0.02,-0.02,-0.01,0,0
0.01,0.03,-0.02,-0.02,-0.01,0,0
0.012,0.03,-0.01,-0.01,-0.01,0,0
0.013,0.03,-0.01,-0.01,-0.01,0.01,0
0.014,0.03,-0.01,-0.01,-0.01,0,-0.01
0.016,0.03,-0.01,-0.01,-0.01,0,-0.01
0.017,0.01,-0.03,-0.01,-0.01,0,-0.01
0.019,0.01,-0.03,-0.01,-0.01,0.01,0
0.052,0.05,-0.03,0,-0.01,0.01,0
0.052,0.05,-0.03,0,-0.01,0.01,-0.01
0.053,0.05,-0.03,0,-0.01,0.01,-0.01
0.053,0.02,-0.01,0,-0.01,0.01,-0.01
0.053,0.02,-0.01,0,-0.01,0.01,0
0.054,0.02,-0.01,0,-0.01,0.01,0
0.054,0.03,-0.01,0,-0.01,0.01,0
0.055,0.03,-0.01,0,-0.01,0.01,0
0.055,0.03,-0.01,0,-0.01,0.01,0
0.056,0.03,-0.01,0,-0.01,0.01,0
0.056,0.03,0,0,-0.01,0.01,0
0.057,0.03,0,0,-0.01,0.01,0
0.057,0.04,0.01,-0.03,-0.01,0.01,0
0.057,0.04,0.01,-0.03,-0.01,0.01,0
0.058,0.04,0.01,-0.03,-0.01,0.01,0
0.058,0.04,0.01,-0.03,-0.01,0.01,0
0.059,0.03,0,0,-0.01,0.01,0
0.059,0.03,0,0,-0.01,0.01,0
0.06,0.05,0,-0.01,-0.01,0.01,0
0.06,0.05,0,-0.01,-0.01,0.01,0
0.06,0.05,0,-0.01,-0.01,0.01,0
0.061,0.05,0,-0.01,-0.01,0.01,0
0.061,0.03,0.02,-0.02,-0.01,0.01,0
0.062,0.03,0.02,-0.02,-0.01,0.01,0
0.062,0.05,-0.03,-0.04,-0.01,0.01,0
0.063,0.05,-0.03,-0.04,-0.01,0.01,0
0.063,0.05,-0.03,-0.04,-0.01,0.01,0
0.066,0.08,-0.03,0,-0.01,0.01,0
0.066,0.08,-0.03,0,-0.01,0.01,0
0.067,0.08,-0.03,0,-0.01,0.01,0
0.069,0.08,-0.03,0,-0.01,0.01,0
0.071,0.07,0.01,0.01,-0.01,0.01,0
0.072,0.07,0.01,0.01,-0.01,0.01,0
0.074,0.07,0.01,0.01,-0.01,0.01,0
0.075,0.05,0,-0.01,-0.01,0.01,0
0.077,0.05,0,-0.01,-0.01,0.01,0
0.079,0.04,-0.02,0,-0.01,0.01,0
0.079,0.04,-0.02,0,-0.01,0.01,0
0.082,0.04,-0.02,0,-0.01,0.01,0
0.084,0.04,-0.02,0,-0.01,0.01,0
0.084,0.03,0,0.01,-0.01,0.01,0
0.087,0.03,0,0.01,0,0.01,0
0.089,0.01,-0.01,-0.01,0,0.01,0
0.089,0.01,-0.01,-0.01,0,0.01,0
0.092,0.01,-0.01,-0.01,0,0.01,0
0.095,0.02,0,-0.01,0,0.01,0
0.095,0.02,0,-0.01,-0.01,0.01,0
0.097,0.02,0,-0.01,0,0.01,0
