time,ax,ay,az,wx,wy,wz
0.001,0.03,-0.03,-0.06,0.02,0.01,-0.01
0.003,0.03,-0.03,-0.06,0.02,0.01,-0.01
0.004,0,-0.03,-0.07,0.02,0.01,-0.01
0.006,0,-0.03,-0.07,0.02,0.01,-0.01
0.008,0,-0.03,-0.07,0.02,0.02,-0.01
0.009,0,0,-0.1,0.02,0.02,-0.01
0.011,0,0,-0.1,0.03,0.01,-0.01
0.014,-0.02,0.01,-0.08,0.03,0.01,-0.01
0.014,-0.02,0.01,-0.08,0.03,0.01,-0.01
0.017,-0.02,0.01,-0.08,0.03,0.01,-0.01
0.019,-0.03,0.01,-0.1,0.03,0.01,-0.01
0.019,-0.03,0.01,-0.1,0.03,0.01,-0.01
0.021,-0.03,0.01,-0.1,0.02,0.01,-0.01
0.023,-0.03,0.01,-0.07,0.02,0.01,-0.01
0.023,-0.03,0.01,-0.07,0.03,0.01,-0.01
0.048,-0.03,0.01,-0.07,0.02,0.01,-0.01
0.048,-0.03,0.01,-0.07,0.02,0.01,-0.01
0.048,-0.04,-0.01,-0.06,0.02,0.01,-0.01
0.049,-0.04,-0.01,-0.06,0.02,0.01,-0.01
0.049,-0.04,-0.01,-0.05,0.02,0.01,-0.01
0.049,-0.04,-0.01,-0.05,0.02,0.01,-0.01
0.049,-0.04,-0.01,-0.05,0.03,0.01,-0.01
0.05,-0.04,-0.01,-0.05,0.02,0.01,-0.01
0.05,-0.03,0.01,-0.05,0.02,0.01,-0.01
0.05,-0.03,0.01,-0.05,0.02,0.01,-0.01
0.05,-0.03,0.02,-0.04,0.02,0.01,-0.01
0.051,-0.03,0.02,-0.04,0.03,0.01,-0.01
0.051,-0.03,0.02,-0.04,0.03,0.01,-0.01
0.051,-0.04,-0.01,-0.05,0.03,0.01,-0.01
0.051,-0.04,-0.01,-0.05,0.03,0,-0.01
0.052,-0.04,-0.01,-0.05,0.03,0,-0.01
0.052,-0.04,-0.01,-0.05,0.03,0,-0.01
0.052,-0.02,0,-0.02,0.03,0,-0.01
0.055,-0.02,0,-0.02,0.03,0,-0.01
0.057,-0.02,0,-0.02,0.03,0,-0.01
0.057,-0.02,0,-0.05,0.03,0,-0.01
0.059,-0.02,0,-0.05,0.03,0,-0.01
0.061,-0.02,0,-0.05,0.03,0,-0.01
