time,ax,ay,az,wx,wy,wz
0.002,0.05,0,-0.04,0.01,-0.01,0
0.002,0.05,0,-0.04,0.01,-0.01,0
0.004,0.05,0,-0.04,0.01,-0.01,0
0.006,0.04,0.01,-0.02,0.01,-0.01,0
0.007,0.04,0.01,-0.02,0.01,-0.01,0
0.014,0.04,0.01,-0.02,0.01,-0.01,0
0.014,0.04,-0.01,0.02,0.01,-0.01,0
0.015,0.04,-0.01,0.02,0.01,-0.01,0
0.015,0.04,-0.01,0.02,0.01,-0.01,0
0.016,0.04,-0.01,0.02,0.01,-0.01,0
0.018,0.07,0.01,0.03,0.01,-0.01,0
0.019,0.07,0.01,0.03,0.01,0,0
0.021,0.07,0.01,0.03,0.01,-0.01,0
0.021,0.06,0,0.01,0.01,-0.01,0
0.023,0.06,0,0.01,0.01,0,0
0.026,0.06,0,0.01,0.02,0,0
0.027,0.07,0,-0.02,0.02,0,0
0.029,0.07,0,-0.02,0.02,-0.01,0
0.03,0.09,0,0,0.02,-0.01,0
0.031,0.09,0,0,0.02,0,0
0.033,0.09,0,0,0.02,0,0
0.035,0.08,-0.01,0.01,0.02,0,0
0.036,0.08,-0.01,0.01,0.02,0,0
0.038,0.08,-0.01,0.01,0.02,-0.01,0
0.041,0.07,-0.01,0.01,0.02,-0.01,0
0.041,0.07,-0.01,0.01,0.02,0,0
0.043,0.07,-0.01,0.01,0.02,0,0
0.046,0.06,-0.01,0.04,0.02,0,0
0.046,0.06,-0.01,0.04,0.02,0,0
0.048,0.06,-0.01,0.04,0.02,0,0
0.051,0.06,-0.01,0.04,0.02,0,0
0.051,0.07,0,0.02,0.02,0,0
0.053,0.07,0,0.02,0.02,0,0
0.055,0.07,0.01,0,0.02,0,0
0.056,0.07,0.01,0,0.03,0,0
0.061,0.06,0.02,0,0.03,0,0
0.063,0.06,0.02,0,0.03,0,0
0.063,0.06,0.02,0,0.03,0,0
0.063,0.06,0.02,0,0.03,0,0
0.066,0.06,0.02,0,0.03,0,0
0.066,0.05,0.01,-0.02,0.03,0,0
0.068,0.05,0.01,-0.02,0.03,0,0
0.07,0.05,0.02,-0.03,0.03,0,0
0.071,0.05,0.02,-0.03,0.02,0,0
0.072,0.05,0.02,-0.03,0.02,0,0
0.075,0.04,0.03,-0.02,0.02,0,0
0.076,0.04,0.03,-0.02,0.02,0,0
0.077,0.04,0.03,-0.02,0.02,0,0
0.08,0.03,0.04,-0.03,0.02,0,0
0.08,0.03,0.04,-0.03,0.02,0,0
0.082,0.03,0.04,-0.03,0.02,0,0
0.085,0.05,0.04,-0.04,0.02,0,0
0.085,0.05,0.04,-0.04,0.02,0,0
0.087,0.05,0.04,-0.04,0.02,0,0
0.09,0.04,0.06,-0.05,0.02,0,0
0.09,0.04,0.06,-0.05,0.02,0,0
0.097,0.04,0.06,-0.05,0.02,0,0
0.099,0.04,0.06,-0.05,0.02,0,0
0.1,0.05,0.05,-0.04,0.02,0,0
0.13,0.05,0.05,-0.04,0.02,0,0
0.131,0.05,0.05,-0.03,0.02,0,0
0.131,0.05,0.05,-0.03,0.02,0,0
0.132,0.05,0.05,-0.03,0.01,0,0.01
0.132,0.05,0.07,-0.03,0.01,0,0.01
0.132,0.05,0.07,-0.03,0.01,0,0.01
0.133,0.05,0.07,-0.03,0.01,0,0.01
0.133,0.05,0.06,-0.04,0.01,0,0.01
0.134,0.05,0.06,-0.04,0.01,0,0.01
0.134,0.05,0.06,-0.04,0.01,0,0.01
0.135,0.05,0.06,-0.04,0.01,0,0
0.135,0.05,0.05,-0.03,0.01,0,0
0.135,0.05,0.05,-0.03,0.01,0,0.01
0.136,0.05,0.05,-0.03,0.01,0,0.01
0.136,0.07,0.06,-0.03,0.01,0,0.01
0.137,0.07,0.06,-0.03,0.01,0,0.01
0.137,0.07,0.06,-0.03,0.01,0,0.01
0.138,0.05,0.03,-0.03,0.01,0,0.01
0.138,0.05,0.03,-0.03,0.01,0,0.01
0.138,0.04,0.02,-0.02,0.01,0,0.01
0.139,0.04,0.02,-0.02,0.01,0,0.01
0.139,0.04,0.02,-0.02,0.01,0,0.01
0.14,0.05,0.02,-0.02,0.01,0,0.01
0.14,0.05,0.02,-0.02,0.01,0,0.01
0.14,0.05,0.02,-0.02,0.01,0,0.01
0.141,0.03,0,-0.01,0.01,0,0.01
0.141,0.03,0,-0.01,0.01,0,0.01
0.142,0.03,0,-0.01,0.01,0.01,0.01
0.144,0.04,-0.01,-0.02,0.01,0.01,0.01
0.145,0.04,-0.01,-0.02,0.01,0,0.01
0.145,0.04,-0.01,-0.02,0.01,0.01,0.01
0.148,0.02,-0.01,-0.02,0.01,0.01,0.01
0.149,0.02,-0.01,-0.02,0.01,0.01,0.01
0.149,0.02,-0.01,-0.02,0.01,0.01,0.01
0.152,0.04,-0.01,-0.01,0.01,0.01,0.01
0.153,0.04,-0.01,-0.01,0,0.01,0.01
