time,ax,ay,az,wx,wy,wz
0,0.04,-0.06,0.11,-0.04,0.01,-0.01
0.002,0.04,-0.05,0.09,-0.04,0.01,-0.01
0.002,0.04,-0.05,0.09,-0.04,0.01,0
0.005,0.04,-0.05,0.09,-0.04,0.02,-0.01
0.007,0.04,-0.04,0.09,-0.04,0.02,-0.01
0.008,0.04,-0.04,0.09,-0.04,0.01,-0.01
0.01,0.04,-0.04,0.09,-0.03,0.02,-0.01
0.013,0.03,-0.04,0.07,-0.03,0.02,-0.01
0.013,0.03,-0.04,0.07,-0.03,0.01,-0.01
0.015,0.03,-0.04,0.07,-0.03,0.01,-0.01
0.017,0.03,-0.04,0.07,-0.03,0.01,-0.01
0.017,0.04,-0.03,0.05,-0.03,0.01,-0.01
0.02,0.04,-0.03,0.05,-0.03,0.01,-0.01
0.021,0.04,-0.03,0.05,-0.03,0.01,-0.01
0.022,0.03,-0.02,0.05,-0.03,0.01,-0.01
0.024,0.03,-0.02,0.05,-0.03,0.01,-0.01
0.027,0.03,-0.02,0.05,-0.04,0.01,-0.01
0.027,0.01,0,0.05,-0.04,0.01,-0.01
0.029,0.01,0,0.05,-0.04,0.01,0
0.032,0,0,0.05,-0.04,0.01,0
0.032,0,0,0.05,-0.04,0.01,0
0.034,0,0,0.05,-0.04,0.01,0
0.037,0,0,0.05,-0.04,0,0
0.038,0.01,0.03,0.02,-0.04,0,0
0.039,0.01,0.03,0.02,-0.04,0.01,-0.01
0.042,0,0.05,0.01,-0.04,0.01,-0.01
0.042,0,0.05,0.01,-0.04,0,0
0.044,0,0.05,0.01,-0.04,0,0
0.046,0,0.05,0.01,-0.04,0.01,-0.01
0.047,0,0.05,0,-0.04,0.01,-0.01
0.049,0,0.05,0,-0.04,0,0
0.052,0,0.05,0,-0.04,0,0
0.052,-0.01,0.04,0.01,-0.04,0,0
0.054,-0.01,0.04,0.01,-0.04,0,0
0.056,-0.01,0.03,0.01,-0.04,0,0
0.056,-0.01,0.03,0.01,-0.04,0,0
0.058,-0.01,0.03,0.01,-0.05,0,0
0.061,-0.01,0.02,0.01,-0.05,0,0
0.061,-0.01,0.02,0.01,-0.05,0,0
0.063,-0.01,0.02,0.01,-0.05,0,0
0.066,0,0.01,0.02,-0.05,0,0
0.066,0,0.01,0.02,-0.05,0,0
0.068,0,0.01,0.02,-0.05,0,0
0.071,0.01,0.01,0.05,-0.05,0,0
