time,ax,ay,az,wx,wy,wz
0.001,-0.02,0.02,-0.04,-0.01,0,0.01
0.001,-0.03,0.02,-0.04,-0.01,0,0.01
0.003,-0.03,0.02,-0.04,-0.01,0,0.01
0.005,-0.03,0.02,-0.04,-0.01,0,0.01
0.006,-0.02,0.01,-0.06,-0.01,0,0.01
0.008,-0.02,0.01,-0.06,-0.02,0,0
0.01,-0.02,0.01,-0.06,-0.02,0,0.01
0.01,-0.02,0.01,-0.06,-0.02,0,0.01
0.012,-0.02,0.01,-0.06,-0.02,0,0.01
0.015,-0.02,0.01,-0.06,-0.02,0,0.01
0.016,-0.01,0.02,-0.06,-0.02,0,0.01
0.017,-0.01,0.02,-0.06,-0.02,0,0.01
0.019,0.01,0.01,-0.06,-0.02,0,0.01
0.02,0.01,0.01,-0.06,-0.02,0,0.01
0.022,0.01,0.01,-0.06,-0.02,0,0.01
0.025,0.03,0.02,-0.06,-0.02,0,0.01
0.025,0.03,0.02,-0.06,-0.02,0,0.01
0.027,0.03,0.02,-0.06,-0.02,0,0.01
0.036,0.03,0.02,-0.06,-0.02,0,0.01
0.036,0.02,0.02,-0.08,-0.02,0,0.01
0.037,0.02,0.02,-0.08,-0.02,0,0.01
0.037,0.02,0.05,-0.06,-0.02,0,0.01
0.038,0.02,0.05,-0.06,-0.02,0,0.01
0.038,0.02,0.05,-0.06,-0.02,0,0.01
0.04,0,0.03,-0.06,-0.02,0,0.01
0.041,0,0.03,-0.06,-0.02,0,0.01
0.043,0,0.03,-0.06,-0.02,0,0.01
0.044,0.01,0.03,-0.06,-0.02,0,0.01
0.045,0.01,0.03,-0.06,-0.02,0,0.01
0.047,0.01,0.03,-0.06,-0.02,0,0.01
0.049,0.01,0.03,-0.06,-0.02,0,0.01
0.049,0.06,0.02,-0.06,-0.02,0,0.01
0.051,0.06,0.02,-0.06,-0.02,0,0.01
0.054,0.06,0.02,-0.06,-0.02,0,0.01
0.054,0.07,0.01,-0.04,-0.02,0,0.01
0.056,0.07,0.01,-0.04,-0.01,0,0.01
0.059,0.07,0.01,-0.04,-0.01,-0.01,0.01
0.059,0.07,0.01,-0.03,-0.01,-0.01,0.01
0.061,0.07,0.01,-0.03,-0.01,0,0.01
0.064,0.08,-0.01,-0.02,-0.01,0,0.01
0.065,0.08,-0.01,-0.02,-0.01,-0.01,0.01
0.067,0.08,-0.01,-0.02,-0.01,0,0.01
0.102,0.09,0.01,-0.04,-0.01,0,0.01
0.103,0.09,0.01,-0.04,-0.01,-0.01,0.01
0.104,0.09,0.01,-0.04,-0.01,-0.01,0.01
0.104,0.07,0.01,-0.03,-0.01,-0.01,0.01
0.105,0.07,0.01,-0.03,-0.01,0,0.01
0.105,0.07,0.01,-0.03,-0.01,-0.01,0.01
0.105,0.07,0,-0.06,-0.01,-0.01,0.01
0.106,0.07,0,-0.06,-0.01,0,0
0.106,0.07,0,-0.06,-0.01,0,0
0.107,0.08,-0.01,-0.02,-0.01,0,0
0.107,0.08,-0.01,-0.02,0,0,0
0.108,0.08,-0.01,-0.02,0,0,0
0.108,0.05,0,-0.02,0,0,0
0.108,0.05,0,-0.02,0,0,0
0.109,0.05,0,-0.02,0,0,0
0.11,0.05,-0.02,-0.01,0,0,0
0.11,0.05,-0.02,-0.01,0,0,0
0.11,0.05,-0.02,-0.01,0,0,0
0.11,0.05,-0.01,-0.03,0,0,0
0.111,0.05,-0.01,-0.03,0,0,0
0.111,0.05,-0.01,-0.03,0,0,0
0.111,0.05,-0.01,-0.03,0,0,0
0.111,0.05,0.02,-0.02,0,0,0
0.111,0.05,0.02,-0.02,0.01,0,0
0.112,0.02,0,-0.03,0.01,0,0
0.112,0.02,0,-0.03,0.01,0,0
0.112,0.02,0,-0.03,0.01,0,0
0.112,0.02,0,-0.03,0.01,0,0
0.113,-0.01,-0.01,-0.02,0.01,0,0
0.115,-0.01,-0.01,-0.02,0.01,0,0
0.117,-0.03,-0.03,-0.01,0.01,0,0
0.118,-0.03,-0.03,-0.01,0.01,0,0
0.119,-0.03,-0.03,-0.01,0.01,0.01,0
0.122,-0.03,-0.03,-0.01,0.01,0.01,0
0.122,-0.02,-0.01,-0.02,0.01,0.01,0
0.124,-0.02,-0.01,-0.02,0.01,0.01,0
0.127,0.02,-0.01,-0.02,0.01,0.01,0
0.127,0.02,-0.01,-0.02,0.01,0.01,0
0.129,0.02,-0.01,-0.02,0.01,0.01,0
0.132,0.02,-0.01,-0.02,0.01,0,0
0.133,0.03,-0.01,-0.01,0.01,0,0
0.135,0.03,-0.01,-0.01,0.01,0,0
0.138,0.03,-0.01,-0.01,0.01,0,0
0.138,0.04,-0.02,0.01,0.01,0,0
0.14,0.04,-0.02,0.01,0.01,0,0
0.141,0.04,-0.01,0.02,0.01,0,0
0.141,0.04,-0.01,0.02,0.01,0,0
0.145,0.04,-0.01,0.02,0.01,0,0
0.152,0.04,0.01,0.02,0.01,0,0
0.152,0.04,0.01,0.02,0.01,0,0
0.153,0.04,0.01,0.02,0.01,0,0
0.153,0.03,0.02,0.01,0.01,0,0
0.153,0.03,0.02,0.01,0.01,0,0
0.154,0.03,0.02,0.01,0.01,0,0
0.156,0.05,0.02,0,0.01,0,0
0.157,0.05,0.02,0,0.01,0,0
0.159,0.05,0.02,0,0.01,0,0
0.161,0.07,0.02,-0.01,0.01,0,0
0.162,0.07,0.02,-0.01,0.01,0,0
0.164,0.07,0.02,-0.01,0.01,0,0
0.167,0.07,0.02,-0.03,0.01,0,0
0.167,0.07,0.02,-0.03,0.01,0,0
0.168,0.07,0.02,-0.03,0.01,0,0
0.171,0.07,0.02,-0.03,0.01,0,0
0.171,0.05,0.02,-0.05,0.01,0,0
0.173,0.05,0.02,-0.05,0.01,0,0
0.176,0.05,0.02,-0.05,0.01,0,-0.01
0.176,0.04,0.03,-0.03,0.01,0,-0.01
0.178,0.04,0.03,-0.03,0.01,0.01,-0.01
0.181,0.04,0.02,-0.05,0.01,0.01,-0.01
0.181,0.04,0.02,-0.05,0.01,0.01,-0.01
0.183,0.04,0.02,-0.05,0.01,0.01,-0.01
0.186,0.05,0.03,-0.04,0.01,0.01,-0.01
0.186,0.05,0.03,-0.04,0.01,0.01,-0.01
0.188,0.05,0.03,-0.04,0.01,0.01,-0.01
0.19,0.05,0.02,-0.03,0.01,0.01,-0.01
0.191,0.05,0.02,-0.03,0,0.01,-0.01
0.193,0.05,0.02,-0.03,0.01,0.01,-0.01
0.195,0.04,0.03,-0.03,0.01,0.01,-0.01
0.196,0.04,0.03,-0.03,0,0.01,-0.01
0.198,0.04,0.03,-0.03,0.01,0.01,-0.01
0.2,0.02,0.02,0,0.01,0.01,-0.01
0.201,0.02,0.02,0,0.01,0.01,-0.01
0.203,0.02,0.02,0,0.01,0.01,-0.01
0.206,0.03,0.01,0,0.01,0.01,-0.01
0.206,0.03,0.01,0,0.01,0,0
