time,ax,ay,az,wx,wy,wz
0.009,0.05,-0.03,-0.01,-0.03,0.01,-0.01
0.01,0.05,-0.03,-0.01,-0.03,0.01,-0.01
0.01,0.05,-0.03,-0.01,-0.02,0.01,-0.01
0.01,0.06,-0.02,-0.01,-0.02,0.01,-0.01
0.011,0.06,-0.02,-0.01,-0.02,0.01,-0.01
0.011,0.06,-0.03,-0.02,-0.02,0.01,-0.01
0.011,0.06,-0.03,-0.02,-0.02,0.01,-0.01
0.011,0.06,-0.03,-0.02,-0.02,0.01,-0.01
0.012,0.05,-0.03,-0.03,-0.02,0.01,-0.01
0.012,0.05,-0.03,-0.03,-0.02,0.01,-0.01
0.012,0.05,-0.03,-0.03,-0.02,0.01,-0.01
0.012,0.05,-0.03,-0.03,-0.02,0.01,-0.01
0.013,0.04,-0.02,-0.03,-0.02,0.01,-0.01
0.013,0.04,-0.02,-0.03,-0.02,0.01,-0.02
0.013,0.04,-0.02,-0.03,-0.02,0.01,-0.02
0.013,0.03,-0.02,-0.02,-0.02,0.01,-0.02
0.014,0.03,-0.02,-0.02,-0.02,0.01,-0.02
0.014,0.03,-0.02,-0.02,-0.02,0.01,-0.02
0.014,0.01,0,-0.03,-0.02,0.01,-0.02
0.014,0.01,0,-0.03,-0.02,0.01,-0.02
0.016,0.01,0,-0.03,-0.02,0.01,-0.02
0.018,0.02,0,-0.03,-0.02,0.01,-0.02
0.018,0.02,0,-0.03,-0.03,0.01,-0.02
0.019,0.01,0.02,-0.06,-0.03,0.01,-0.02
0.02,0.01,0.02,-0.06,-0.03,0.01,-0.02
0.022,0.01,0.02,-0.06,-0.03,0.01,-0.02
0.025,0.01,0.04,-0.09,-0.03,0.01,-0.02
0.025,0.01,0.04,-0.09,-0.03,0.01,-0.02
0.027,0.01,0.04,-0.09,-0.03,0.01,-0.01
0.03,0.01,0.04,-0.09,-0.03,0.01,-0.01
0.03,0.03,0.05,-0.1,-0.03,0.01,-0.01
0.032,0.03,0.05,-0.1,-0.03,0.01,-0.01
0.037,0.02,0.01,0.08,-0.03,0.01,-0.01
0.037,0.02,0.01,0.08,-0.03,0.01,-0.01
0.037,0.02,0.01,0.08,-0.02,0,-0.01
0.039,0.05,0.02,0.2,-0.02,0,-0.01
0.039,0.05,0.02,0.2,-0.02,0.01,-0.02
0.041,0.05,0.02,0.2,-0.02,0,-0.01
0.045,0.05,0.02,0.2,-0.02,0,-0.01
0.045,0.06,0.03,0.08,-0.02,0,-0.01
0.047,0.06,0.03,0.08,-0.02,0,-0.02
0.05,0.06,0.03,0.08,-0.02,0,-0.01
0.05,0.02,0.05,-0.03,-0.02,0,-0.01
0.051,0.02,0.05,-0.03,-0.03,0.01,-0.01
