time,ax,ay,az,wx,wy,wz
0.002,0.03,0.01,-0.05,0.01,-0.01,0
0.003,0.03,0.01,-0.05,0.01,-0.01,0
0.004,0.04,0.03,-0.03,0.01,-0.01,0
0.004,0.04,0.03,-0.03,0.01,-0.01,0
0.004,0.04,0.03,-0.03,0.01,-0.01,0
0.004,0.04,0.03,-0.03,0.01,-0.01,0
0.005,0.06,0.04,-0.01,0.01,-0.01,0
0.005,0.06,0.04,-0.01,0.01,-0.01,0
0.005,0.07,0.02,-0.01,0.01,-0.01,0
0.006,0.07,0.02,-0.01,0.01,-0.01,0
0.006,0.07,0.02,-0.01,0.02,-0.01,0
0.006,0.07,0.02,-0.01,0.02,-0.01,0
0.006,0.07,0.02,0.02,0.02,-0.01,0
0.007,0.07,0.02,0.02,0.02,-0.01,0
0.007,0.07,0,0,0.02,-0.01,0
0.007,0.07,0,0,0.01,-0.01,0
0.007,0.07,0,0,0.02,-0.01,0
0.009,0.06,-0.01,-0.02,0.02,-0.01,0
0.01,0.06,-0.01,-0.02,0.02,-0.01,0
0.011,0.06,-0.01,-0.02,0.02,-0.01,0
0.013,0.06,-0.01,-0.02,0.01,-0.01,0
0.013,0.04,-0.02,-0.08,0.01,-0.01,0
0.016,0.04,-0.02,-0.08,0.01,-0.01,0
0.018,0.04,-0.02,-0.08,0.01,-0.01,0
0.018,0.03,-0.01,-0.13,0.01,-0.01,0
0.022,0.03,-0.01,-0.13,0.01,0,0
0.022,0.01,-0.01,-0.12,0.01,0,0
0.023,0.01,-0.01,-0.12,0.01,0,0
0.025,0.01,-0.01,-0.12,0.01,0,0.01
0.027,0.03,-0.01,-0.07,0.01,0,0.01
0.027,0.03,-0.01,-0.07,0.01,0,0
0.031,0.03,-0.01,-0.07,0.01,0,0
0.033,0.04,-0.01,-0.01,0.01,0,0
0.033,0.04,-0.01,-0.01,0.01,0,0
0.035,0.04,-0.01,-0.01,0.01,0,0
0.037,0.06,0.01,0.03,0.01,0,0
0.038,0.06,0.01,0.03,0.01,0,0
0.04,0.06,0.01,0.03,0.01,0.01,0
0.042,0.07,0,0.04,0.01,0.01,0
0.042,0.07,0,0.04,0.01,0.01,0
0.045,0.07,0,0.04,0.01,0.01,0
0.047,0.07,0,0.04,0.01,0.01,0
0.048,0.06,0.02,0.06,0.01,0.01,0
0.051,0.06,0.02,0.06,0.01,0.01,0
0.052,0.06,0.02,0.05,0.01,0.01,0
0.052,0.06,0.02,0.05,0.02,0.01,0
0.054,0.06,0.02,0.05,0.02,0.01,0
0.057,0.06,0.02,0.05,0.02,0.01,0
0.057,0.04,0.01,0,0.02,0.01,0
0.059,0.04,0.01,0,0.02,0.01,0
