time,ax,ay,az,wx,wy,wz
0,0,0,-0.01,-0.02,0,0
0.001,0,0,-0.01,-0.01,0,0
0.004,0,0,-0.01,-0.01,0,0
0.004,0.03,0,0,-0.01,0,0
0.006,0.03,0,0,-0.01,0,0
0.008,0.03,0,0,-0.01,0,0
0.009,0.04,0.01,-0.01,-0.01,0,0
0.011,0.04,0.01,-0.01,-0.02,0,0
0.013,0.04,0.01,-0.01,-0.02,0,0
0.014,0.04,0.01,-0.01,-0.02,0,0
0.016,0.04,0.01,-0.01,-0.01,0,0
0.018,0.04,0.01,-0.01,-0.02,0,0
0.019,0.03,0.02,-0.01,-0.02,0,0
0.02,0.03,0.02,-0.01,-0.01,0,0
0.023,0.03,0.02,-0.01,-0.01,0,0
0.024,0.03,0.02,-0.01,-0.02,0,0
0.026,0.03,0.02,-0.01,-0.02,0,0
0.029,0.01,0.01,0,-0.02,0,0
0.029,0.01,0.01,0,-0.02,0,0
0.031,0.01,0.01,0,-0.02,0,0
0.038,0.02,0,0,-0.02,0,0
0.038,0.02,0,0,-0.02,0,0
0.039,0.02,0,0,-0.01,-0.01,0.01
0.039,0.02,0,0,-0.01,-0.01,0.01
0.04,0.01,-0.01,-0.02,-0.01,-0.01,0.01
0.041,0.01,-0.01,-0.02,-0.01,-0.01,0
0.044,0.01,-0.01,0,-0.01,-0.01,0
0.044,0.01,-0.01,0,-0.01,0,0
0.045,0.01,-0.01,0,-0.01,0,0
0.048,0.01,-0.02,-0.01,-0.01,0,0
0.048,0.01,-0.02,-0.01,-0.01,0,0.01
0.051,0.01,-0.02,-0.01,-0.01,0,0.01
0.053,0,0,0.01,-0.01,0,0.01
0.053,0,0,0.01,-0.01,0,0.01
0.055,0,0,0.01,-0.01,0,0
0.058,0,0,0.01,-0.01,0,0
0.058,0.01,0,-0.01,-0.01,0,0
0.06,0.01,0,-0.01,-0.01,0,0
0.062,0.03,-0.02,0,-0.01,0,0
0.063,0.03,-0.02,0,-0.01,0,0
0.066,0.03,-0.02,0,-0.01,0,0
0.068,0.03,-0.02,0,-0.01,0,0
0.068,0.03,0.01,0.01,-0.01,0,0
0.07,0.03,0.01,0.01,-0.01,0,0
0.073,0.03,0,-0.03,-0.01,0,0
0.073,0.03,0,-0.03,-0.01,0,0
0.075,0.03,0,-0.03,-0.01,0,0
0.077,0.03,0,-0.03,-0.01,0,0
0.077,0.03,0,-0.03,-0.01,0,0
0.079,0.03,0,-0.03,-0.01,0,0
0.083,0.03,0,-0.03,-0.01,0,0
0.083,0.01,0,-0.01,-0.01,0,0
0.086,0.01,0,-0.01,-0.01,0,0
0.087,0.02,0.01,-0.03,-0.01,0,0
0.109,0.02,0.01,-0.03,-0.01,0,0
0.109,0.02,0.01,-0.03,-0.01,0,0
0.11,0.02,0.02,-0.03,-0.01,0,0
0.11,0.02,0.02,-0.03,-0.01,0.01,0
0.11,0.02,0.02,-0.03,-0.01,0.01,0
0.11,0.02,0.02,-0.03,-0.01,0.01,0
0.111,0.03,0,-0.04,-0.01,0.01,0
0.111,0.03,0,-0.04,-0.01,0.01,0
0.111,0.03,0.01,-0.03,-0.01,0.01,0
0.111,0.03,0.01,-0.03,-0.01,0.01,0
0.112,0.03,0.01,-0.03,-0.01,0.01,0
0.112,0.03,0.01,-0.03,-0.01,0.01,0
0.112,0.04,0.01,-0.03,-0.01,0.01,0
0.112,0.04,0.01,-0.03,-0.01,0.01,0
0.113,0.05,0.02,-0.03,-0.01,0.01,0
0.113,0.05,0.02,-0.03,-0.01,0.01,0
0.114,0.05,0.02,-0.03,-0.02,0,0.01
0.116,0.05,0.02,-0.03,-0.02,0,0.01
0.117,0.05,0.01,-0.04,-0.02,0,0.01
0.118,0.05,0.01,-0.04,-0.02,0,0
0.122,0.05,0.01,-0.04,-0.01,0,0
0.122,0.06,0,-0.03,-0.01,0,0
0.125,0.06,0,-0.03,-0.01,0,0
0.126,0.06,0,-0.03,-0.02,0,0
0.126,0.05,0,-0.02,-0.02,0,0
0.128,0.05,0,-0.02,-0.02,0,0.01
0.132,0.04,-0.01,-0.01,-0.02,0,0.01
0.132,0.04,-0.01,-0.01,-0.02,0,0
0.134,0.04,-0.01,-0.01,-0.01,0,0
0.136,0.01,-0.01,0,-0.01,0,0
0.136,0.01,-0.01,0,-0.02,0,0
0.138,0.01,-0.01,0,-0.02,0,0
0.141,0.02,0,0,-0.02,0,0
0.141,0.02,0,0,-0.02,0,0
0.142,0.02,0,0,-0.02,0,0
0.146,0.02,0,0,-0.01,0,0
0.147,0.04,0.01,-0.01,-0.01,0,0
0.148,0.04,0.01,-0.01,-0.02,0.01,0
0.151,0.02,0,-0.03,-0.02,0.01,0
0.151,0.02,0,-0.03,-0.02,0,0
0.152,0.02,0,-0.03,-0.01,0.01,0
0.155,0.01,0,-0.02,-0.01,0.01,0
0.155,0.01,0,-0.02,-0.02,0.01,0
0.157,0.01,0,-0.02,-0.02,0,0
0.16,0.02,0,-0.02,-0.02,0,0
0.16,0.02,0,-0.02,-0.02,0.01,0
0.162,0.02,0,-0.02,-0.02,0.01,0
0.168,0.03,0.01,-0.02,-0.02,0.01,0
0.169,0.03,0.01,-0.02,-0.02,0.01,0
0.169,0.03,0.01,-0.02,-0.02,0.01,0
0.17,0.03,0.01,-0.01,-0.02,0.01,0
0.172,0.03,0.01,-0.01,-0.02,0.01,0
0.172,0.03,0.01,-0.01,-0.02,0.01,0
0.175,0.04,-0.01,-0.01,-0.02,0.01,0
0.175,0.04,-0.01,-0.01,-0.02,0.01,0
0.177,0.04,-0.01,-0.01,-0.01,0,0
0.18,0.04,-0.01,-0.01,-0.01,0,0
0.18,0.03,0,0.01,-0.01,0,0
0.182,0.03,0,0.01,-0.01,0.01,0
0.184,0.02,-0.02,0.03,-0.01,0.01,0
0.185,0.02,-0.02,0.03,-0.01,0,0
0.187,0.02,-0.02,0.03,-0.01,0,0
0.189,0.02,-0.02,0.03,-0.01,0.01,0
0.189,0,-0.02,0.03,-0.01,0.01,0
0.193,0,-0.02,0.03,-0.01,0,0
0.194,0,-0.02,0.03,-0.01,0,0
0.194,0.01,0.01,0.03,-0.01,0,0
0.197,0.01,0.01,0.03,-0.01,0,0
0.199,0.01,0.01,0.03,-0.01,0,0
0.2,0.03,0,0.02,-0.01,0,0
0.201,0.03,0,0.02,-0.01,0,0
0.204,0.03,0,0.02,-0.01,0,0
0.204,0.05,0,0.01,-0.01,0,0
0.207,0.05,0,0.01,-0.01,0,0
0.209,0.05,0,0.01,-0.01,0,0
0.209,0.03,0.02,-0.04,-0.01,0,0
0.211,0.03,0.02,-0.04,-0.01,0,0
0.214,0.03,0.02,-0.04,-0.01,0,0
0.214,0.02,0.01,-0.12,-0.01,0,0
0.218,0.02,0.01,-0.12,-0.02,0,0
0.218,0.02,0.01,-0.12,-0.02,0.01,0
0.219,0.01,0.02,-0.14,-0.02,0.01,0
0.221,0.01,0.02,-0.14,-0.02,0.01,0
0.224,0,0,-0.08,-0.02,0.01,0
0.224,0,0,-0.08,-0.02,0.01,0
0.226,0,0,-0.08,-0.02,0,0
0.228,0.01,0,0.01,-0.02,0,0
0.229,0.01,0,0.01,-0.02,0.01,0
0.232,0.01,0,0.01,-0.02,0.01,0
0.233,0.01,0,0.01,-0.02,0.01,0
0.233,0.05,-0.01,0.03,-0.02,0.01,0
0.236,0.05,-0.01,0.03,-0.01,0.01,0
0.238,0.05,-0.01,0.03,-0.01,0,0
0.239,0.06,-0.02,0.05,-0.01,0,0
0.24,0.06,-0.02,0.05,-0.01,0,0
0.243,0.07,0,0.04,-0.01,0,0
0.243,0.07,0,0.04,-0.01,0.01,0
0.245,0.07,0,0.04,-0.01,0,0
0.248,0.06,0.01,-0.01,-0.01,0,0
0.249,0.06,0.01,-0.01,-0.01,0.01,0
0.265,0.06,0.01,-0.01,-0.01,0.01,0
0.265,0.03,0.01,-0.11,-0.01,0.01,0
0.265,0.03,0.01,-0.11,-0.01,0.01,0
0.266,0.03,0.01,-0.11,-0.02,0.01,0
0.266,0,0.01,-0.12,-0.02,0.01,0
0.266,0,0.01,-0.12,-0.02,0.01,0
0.266,0,0.01,-0.12,-0.02,0.01,0
0.267,-0.01,0.01,-0.1,-0.02,0.01,0
0.267,-0.01,0.01,-0.1,-0.02,0.01,0
0.267,-0.01,0.01,-0.1,-0.02,0.01,0
0.274,-0.01,0.01,-0.1,-0.02,0.01,0
0.274,0,0.01,0.01,-0.02,0.01,0
0.274,0,0.01,0.01,-0.02,0.01,0
0.275,0.02,0.03,0.02,-0.02,0.01,0
0.275,0.02,0.03,0.02,-0.02,0.01,0
0.275,0.02,0.03,0.02,-0.02,0.01,0.01
0.277,0.02,0.03,0.02,-0.02,0.01,0.01
0.278,0.03,0.03,-0.03,-0.02,0.01,0.01
0.279,0.03,0.03,-0.03,-0.02,0.01,0.01
0.282,0.04,0.02,0.01,-0.02,0.01,0.01
0.283,0.04,0.02,0.01,-0.02,0.01,0
0.284,0.04,0.02,0.01,-0.02,0.01,0.01
0.287,0.06,0.01,-0.01,-0.02,0.01,0.01
0.287,0.06,0.01,-0.01,-0.02,0.01,0.01
0.289,0.06,0.01,-0.01,-0.02,0.01,0.01
0.292,0.07,-0.01,-0.02,-0.02,0.01,0.01
0.292,0.07,-0.01,-0.02,-0.02,0.01,0
0.295,0.07,-0.01,-0.02,-0.02,0.01,0.01
0.296,0.07,-0.01,-0.03,-0.02,0.01,0.01
0.296,0.07,-0.01,-0.03,-0.02,0.01,0.01
0.299,0.07,-0.01,-0.03,-0.02,0.01,0.01
0.302,0.08,-0.02,-0.05,-0.02,0.01,0.01
0.302,0.08,-0.02,-0.05,-0.02,0.01,0.01
0.305,0.08,-0.02,-0.05,-0.02,0.01,0.01
0.308,0.04,-0.01,-0.08,-0.02,0.01,0.01
0.308,0.04,-0.01,-0.08,-0.02,0.01,0.01
0.309,0.04,-0.01,-0.08,-0.02,0.01,0.01
0.311,0.04,-0.01,-0.08,-0.02,0.01,0.01
0.312,0.04,-0.01,-0.08,-0.02,0.01,0.01
0.315,0.04,-0.01,-0.08,-0.02,0.01,0.01
0.316,0.05,0,-0.05,-0.02,0.01,0.01
0.318,0.05,0,-0.05,-0.02,0.01,0.01
0.318,0.05,0,-0.05,-0.02,0.01,0.01
0.321,0.04,0,-0.02,-0.02,0.01,0.01
0.321,0.04,0,-0.02,-0.02,0.01,0.01
0.324,0.04,0,-0.02,-0.02,0.02,0
0.326,0.04,0,-0.02,-0.02,0.01,0
0.327,0.05,0,0.01,-0.02,0.01,0
0.328,0.05,0,0.01,-0.02,0.01,0
0.332,0.07,-0.01,0.04,-0.02,0.01,0
0.332,0.07,-0.01,0.04,-0.02,0.01,0
0.333,0.07,-0.01,0.04,-0.02,0.02,0
0.336,0.07,-0.01,0.04,-0.02,0.02,0
0.336,0.07,0,0.05,-0.02,0.02,0
0.339,0.07,0,0.05,-0.02,0.02,0
0.341,0.07,0,0.05,-0.02,0.02,0
0.341,0.06,-0.02,0.07,-0.02,0.02,0
0.343,0.06,-0.02,0.07,-0.02,0.02,0
0.346,0.06,-0.01,0.02,-0.02,0.02,0
0.346,0.06,-0.01,0.02,-0.02,0.02,0
0.348,0.06,-0.01,0.02,-0.02,0.03,0
0.351,0.06,-0.01,0.02,-0.01,0.03,0
0.351,0.05,-0.01,0.02,-0.01,0.03,0
0.353,0.05,-0.01,0.02,-0.01,0.03,0
0.356,0.05,-0.01,0.02,-0.02,0.03,0
0.356,0.05,-0.02,-0.01,-0.02,0.03,0
0.358,0.05,-0.02,-0.01,-0.02,0.03,0
0.36,0.05,-0.02,-0.01,-0.01,0.02,-0.01
0.361,0.05,-0.01,-0.02,-0.01,0.02,-0.01
0.362,0.05,-0.01,-0.02,-0.01,0.02,-0.01
0.369,0.05,-0.01,-0.02,-0.01,0.02,-0.01
0.37,0.06,0,-0.01,-0.01,0.02,-0.01
0.37,0.06,0,-0.01,-0.01,0.02,-0.01
0.37,0,0.01,-0.03,-0.01,0.02,-0.01
0.371,0,0.01,-0.03,-0.01,0.02,0
0.373,0,0.01,-0.03,-0.01,0.02,0
0.375,0,0.01,-0.03,-0.01,0.01,0
0.376,-0.01,0.01,-0.02,-0.01,0.01,0
0.378,-0.01,0.01,-0.02,-0.01,0.01,0
0.38,-0.01,0.01,-0.03,-0.01,0.01,0
0.381,-0.01,0.01,-0.03,-0.01,0.01,0
0.382,-0.01,0.01,-0.03,-0.01,0.01,0
0.385,0,0.02,-0.03,-0.01,0.01,0
0.385,0,0.02,-0.03,-0.01,0.01,0
0.387,0,0.02,-0.03,-0.01,0.01,0
0.389,-0.02,0.01,0,-0.01,0.01,0
0.39,-0.02,0.01,0,-0.01,0.01,0
0.392,-0.02,0.01,0,-0.01,0,0
0.394,-0.02,0.02,-0.03,-0.01,0,0
0.395,-0.02,0.02,-0.03,-0.01,0,0
0.397,-0.02,0.02,-0.03,-0.01,0,0
0.399,-0.02,0.02,-0.03,-0.01,0,0
0.4,-0.02,0.02,-0.03,-0.01,0,0
0.403,-0.02,0.02,-0.03,-0.01,0,0
0.405,-0.04,0.02,-0.02,-0.01,0,0
0.405,-0.04,0.02,-0.02,-0.01,0,0
0.407,-0.04,0.02,-0.02,-0.01,0,0
0.409,-0.04,0.03,-0.03,-0.01,0,0
0.409,-0.04,0.03,-0.03,-0.01,0,0
0.412,-0.04,0.03,-0.03,-0.02,0,0
0.439,-0.03,0.01,-0.03,-0.02,0,0
0.439,-0.03,0.01,-0.03,-0.01,0,0
0.44,-0.03,0.01,-0.03,-0.01,0.01,0
0.44,-0.02,-0.01,-0.02,-0.01,0.01,0
0.441,-0.02,-0.01,-0.02,-0.01,0.01,0
0.441,-0.02,-0.01,-0.02,-0.01,0.01,0
