time,ax,ay,az,wx,wy,wz
0.001,0,0.01,-0.01,-0.01,0,0
0.002,0,0.01,-0.01,-0.01,0,0
0.003,0,0.01,-0.01,-0.01,0,0
0.006,0,0.03,-0.01,-0.01,0,0
0.006,0,0.03,-0.01,-0.01,0,0
0.009,0,0.03,-0.01,-0.01,0,0
0.011,0.01,0.03,-0.03,-0.01,0,0
0.012,0.01,0.03,-0.03,-0.01,0,0
0.013,0.01,0.03,-0.03,-0.01,0,0
0.015,0.02,0.03,-0.03,-0.01,0,0
0.048,0.02,0.03,-0.03,-0.01,0,0
0.048,0.02,0.03,-0.03,-0.01,0,0
0.049,0.02,0.04,0.01,-0.01,0,0
0.049,0.02,0.04,0.01,-0.01,0,0
0.05,0.02,0.04,0.01,-0.01,0,0
0.05,0.02,0.04,0.01,-0.01,0,0
0.051,0,0.02,0.02,-0.01,0,0
0.051,0,0.02,0.02,-0.01,0,0
0.052,0.01,0.01,0,-0.01,0,0
0.052,0.01,0.01,0,-0.01,0,0
0.053,0.01,0.01,0,-0.01,0,0
0.053,0.03,0,-0.01,-0.01,0,0
0.054,0.03,0,-0.01,-0.01,0,0
0.054,0.03,0,-0.01,-0.01,0,-0.01
0.055,0.01,0.01,-0.01,-0.01,0,-0.01
0.055,0.01,0.01,-0.01,-0.02,0,-0.01
0.056,0.01,0.01,-0.01,-0.01,0,-0.01
0.056,0.01,0.01,-0.01,-0.01,0,0
0.056,0,0.01,0.01,-0.01,0,0
0.057,0,0.01,0.01,-0.01,0,0
0.057,-0.01,0.01,0.02,-0.01,0,0
0.058,-0.01,0.01,0.02,-0.02,0,0
0.058,-0.01,0.01,0.02,-0.01,0,0
0.059,-0.01,0.01,0.02,-0.01,0,0
0.06,-0.02,0.01,0.03,-0.01,0,0
0.06,-0.02,0.01,0.03,-0.01,0,0
0.061,-0.02,0.01,0.04,-0.01,0,0
0.061,-0.02,0.01,0.04,-0.01,-0.01,0
0.064,-0.02,0.01,0.04,-0.01,-0.01,0
0.065,-0.02,0.01,0.04,-0.01,-0.01,0
0.065,0,-0.02,0.05,-0.01,-0.01,0
0.067,0,-0.02,0.05,-0.01,-0.01,0
0.069,0,-0.02,0.05,-0.01,-0.01,0
0.069,0.03,0,0.05,-0.01,-0.01,0
0.071,0.03,0,0.05,-0.01,-0.01,0
0.074,0.03,-0.02,0.04,-0.01,-0.01,0
0.074,0.03,-0.02,0.04,-0.01,-0.01,0
0.076,0.03,-0.02,0.04,-0.01,-0.01,0
0.079,0.03,-0.02,0.04,-0.01,-0.01,0
0.08,0.04,0,0.03,-0.01,-0.01,0
0.082,0.04,0,0.03,-0.01,0,0
0.083,0.04,0,0.03,-0.01,0,0
0.083,0.02,-0.01,-0.04,-0.01,0,0
0.086,0.02,-0.01,-0.04,-0.01,-0.01,0
0.09,0,-0.01,-0.12,-0.01,-0.01,0
0.09,0,-0.01,-0.12,-0.01,0,0
0.091,0,-0.01,-0.12,-0.01,0,0
0.093,-0.01,0,-0.1,-0.01,0,0
0.094,-0.01,0,-0.1,-0.02,0,0
0.097,-0.01,0,-0.1,-0.02,0,0
0.099,-0.01,0,-0.1,-0.02,0,0
0.1,0.01,0.01,-0.02,-0.02,0,0
0.105,0.01,0.01,-0.02,-0.01,0,0
0.105,0.05,0,0.02,-0.01,0,0
0.106,0.05,0,0.02,-0.01,0,0
0.107,0.05,0,0.02,-0.01,0,0
0.108,0.05,0,0.02,-0.01,0,0
0.109,0.06,0.01,0.06,-0.01,0,0
0.111,0.06,0.01,0.06,-0.01,0,-0.01
0.113,0.06,0.01,0.06,-0.01,0,-0.01
0.113,0.09,-0.01,0.1,-0.01,0,-0.01
0.117,0.09,-0.01,0.1,-0.01,0,-0.01
0.118,0.09,-0.01,0.1,-0.01,0,-0.01
0.119,0.08,-0.01,0.05,-0.01,0,-0.01
0.12,0.08,-0.01,0.05,-0.01,0,-0.01
0.123,0.05,-0.01,-0.04,-0.01,0,-0.01
0.123,0.05,-0.01,-0.04,-0.01,0,-0.01
0.125,0.05,-0.01,-0.04,-0.01,0,-0.01
0.127,0.05,-0.01,-0.04,-0.01,0,-0.01
0.128,0,0.01,-0.12,-0.01,0,-0.01
0.13,0,0.01,-0.12,-0.02,0,-0.01
0.132,0,0.01,-0.12,-0.02,0,-0.01
0.134,-0.01,0,-0.11,-0.02,0,-0.01
