time,ax,ay,az,wx,wy,wz
0,0.03,-0.04,-0.03,-0.02,0,0
0,0.03,-0.04,-0.03,-0.02,0,0
0.001,0.03,-0.04,-0.03,-0.02,0,0
0.001,0.03,-0.04,-0.03,-0.02,0,0
0.002,0.03,-0.05,-0.02,-0.02,0,0
0.002,0.03,-0.05,-0.02,-0.02,0,0
0.003,0.03,-0.05,-0.02,-0.02,0.01,0
0.003,0.02,-0.06,-0.04,-0.02,0.01,0
0.003,0.02,-0.06,-0.04,-0.01,0,0
0.004,0.03,-0.06,-0.02,-0.01,0,0
0.004,0.03,-0.06,-0.02,-0.01,0,0
0.004,0.03,-0.06,-0.02,-0.01,0,0
0.01,0.03,-0.06,-0.02,-0.01,0,0
0.01,0.04,-0.07,-0.03,-0.01,0,0
0.011,0.04,-0.07,-0.03,-0.01,0.01,0
0.012,0.04,-0.07,-0.03,-0.01,0.01,0
0.012,0.03,-0.08,-0.03,-0.01,0.01,0
0.014,0.03,-0.08,-0.03,-0.01,0,0
0.018,0,-0.07,-0.03,-0.01,0,0
0.018,0,-0.07,-0.03,-0.01,0,0
0.019,0,-0.07,-0.03,-0.01,0,0
0.022,0,-0.07,-0.03,-0.01,0,0
0.023,0.01,-0.05,-0.03,-0.01,0,0
0.024,0.01,-0.05,-0.03,0,0,0
0.027,0.01,-0.04,-0.03,0,0,0
0.028,0.01,-0.04,-0.03,-0.01,0.01,0
0.029,0.01,-0.04,-0.03,0,0,0
0.031,0.01,-0.04,-0.03,0,0.01,0
0.031,0.01,-0.04,-0.03,0,0.01,0
0.034,0.01,-0.04,-0.03,0,0.01,0
0.037,0.01,-0.04,-0.03,0,0.01,0
0.037,0.02,-0.01,-0.04,0,0.01,0
0.038,0.02,-0.01,-0.04,0,0,0
0.042,0.01,-0.01,-0.03,0,0,0
0.042,0.01,-0.01,-0.03,0,0,0
0.044,0.01,-0.01,-0.03,0,0.01,0
0.046,0.01,-0.01,-0.03,0,0.01,0
0.046,-0.01,0.02,-0.04,0,0.01,0
0.048,-0.01,0.02,-0.04,0,0.01,0
0.05,-0.01,0,-0.02,0,0.01,0
0.051,-0.01,0,-0.02,0,0.01,0
0.053,-0.01,0,-0.02,0,0,0
0.057,-0.01,0,-0.02,0,0,0
0.057,-0.01,0,-0.02,0,0.01,0
0.058,-0.01,0,-0.02,0,0.01,0
0.06,-0.01,0,-0.02,0,0.01,0
0.06,-0.01,0.02,-0.02,0,0.01,0
0.062,-0.01,0.02,-0.02,0,0.01,0
0.065,0.02,0.03,0.01,0,0.01,0
0.066,0.02,0.03,0.01,0,0.01,0
0.068,0.02,0.03,0.01,0.01,0,0
0.07,0.02,0.03,0.01,0.01,0,0
0.071,0.04,0.03,0.02,0.01,0,0
0.073,0.04,0.03,0.02,0.01,0,0
0.076,0.04,0.03,0.02,0.01,0,0
0.076,0.07,0.03,0,0.01,0,0
0.078,0.07,0.03,0,0.01,0,0
0.08,0.07,0.03,0,0.01,0,0
0.08,0.04,0.04,0.01,0.01,0,0
0.083,0.04,0.04,0.01,0.01,0,-0.01
0.085,0.04,0.04,0.01,0.01,0,0
0.086,0.03,0.03,-0.03,0.01,0,0
0.088,0.03,0.03,-0.03,0.01,0,0
0.095,0,0.06,-0.08,0.01,0,0
0.096,0,0.06,-0.08,0,0,0
0.096,0,0.06,-0.08,0,0,0
0.096,-0.04,0.06,-0.13,0,0,0
0.097,-0.04,0.06,-0.13,0,0,0
0.098,-0.04,0.06,-0.13,0,0,0
0.1,-0.04,0.06,-0.13,0,0,0
0.1,-0.06,0.04,-0.14,0,0,0
0.103,-0.06,0.04,-0.14,-0.01,0,0
0.105,-0.02,0.04,-0.09,-0.01,0,0
0.107,-0.02,0.04,-0.09,-0.01,0,0
0.107,-0.02,0.04,-0.09,-0.01,0,0
0.11,-0.02,0.04,-0.09,-0.01,0,0
0.112,0.02,0.03,-0.04,-0.01,0,0
0.113,0.02,0.03,-0.04,-0.01,0,0
