time,ax,ay,az,wx,wy,wz
0.002,0.01,0,0.05,0,0,-0.01
0.003,0.01,0,0.05,0,-0.01,-0.01
0.004,0.01,0,0.05,0,-0.01,-0.01
0.007,0.02,0,0.03,0,-0.01,-0.01
0.007,0.02,0,0.03,0,-0.01,-0.01
0.009,0.02,0,0.03,0,-0.01,-0.01
0.011,0.02,0.02,-0.01,0,-0.01,-0.01
0.011,0.02,0.02,-0.01,0,-0.01,-0.01
0.014,0.02,0.02,-0.01,0,-0.01,-0.01
0.016,0.03,-0.01,0,0,-0.01,-0.01
0.017,0.03,-0.01,0,0,-0.01,-0.01
0.019,0.03,-0.01,0,0,-0.01,-0.01
0.021,0.01,-0.01,0.01,0,-0.01,-0.01
0.021,0.01,-0.01,0.01,0,0,-0.01
0.024,0.01,-0.01,0.01,0,0,-0.01
0.026,-0.01,0.01,-0.02,0,0,-0.01
0.026,-0.01,0.01,-0.02,0,0,-0.01
0.029,-0.01,0.01,-0.02,0,0,-0.01
0.031,-0.01,0.01,-0.02,0,0,-0.01
0.031,-0.02,0.01,-0.1,0,0,-0.01
0.033,-0.02,0.01,-0.1,-0.01,0,-0.01
0.036,-0.02,0.01,-0.12,-0.01,0,-0.01
0.036,-0.02,0.01,-0.12,-0.01,0,-0.01
0.038,-0.02,0.01,-0.12,-0.01,0,-0.01
0.041,0,0.02,-0.1,-0.01,0,-0.01
0.041,0,0.02,-0.1,-0.01,0,-0.01
0.043,0,0.02,-0.1,-0.01,0,-0.01
0.05,0,0.02,-0.1,-0.01,0,-0.01
0.05,0.04,0.02,-0.04,-0.01,0,-0.01
0.051,0.04,0.02,-0.04,-0.01,0,-0.01
0.051,0.04,0.02,-0.04,-0.01,0,-0.01
0.051,0.07,0.01,0.01,-0.01,0,-0.01
0.053,0.07,0.01,0.01,-0.01,-0.01,-0.01
0.056,0.08,-0.01,0.06,-0.01,-0.01,-0.01
0.056,0.08,-0.01,0.06,-0.01,0,-0.01
0.057,0.08,-0.01,0.06,0,-0.01,-0.01
0.061,0.08,-0.01,0.06,0,-0.01,-0.01
0.062,0.1,-0.01,0.04,0,-0.01,-0.01
0.064,0.1,-0.01,0.04,0,-0.01,-0.01
0.065,0.1,-0.01,0.04,0,-0.01,-0.01
0.065,0.07,-0.01,-0.02,0,-0.01,-0.01
0.067,0.07,-0.01,-0.02,0,-0.01,-0.01
0.07,0.07,-0.01,-0.02,-0.01,-0.01,-0.01
0.07,0.04,0,-0.12,-0.01,-0.01,-0.01
0.072,0.04,0,-0.12,-0.01,0,-0.01
0.075,0.02,0,-0.11,-0.01,0,-0.01
0.075,0.02,0,-0.11,-0.01,0,-0.01
0.077,0.02,0,-0.11,-0.01,0,-0.01
0.08,0.02,-0.02,-0.06,-0.01,0,-0.01
0.08,0.02,-0.02,-0.06,-0.01,0,-0.01
0.083,0.02,-0.02,-0.06,-0.01,0,-0.01
0.085,0.02,-0.01,-0.02,-0.01,0,-0.01
0.085,0.02,-0.01,-0.02,-0.01,0,-0.01
0.087,0.02,-0.01,-0.02,-0.01,0,-0.01
0.09,0.02,-0.01,-0.02,-0.01,-0.01,-0.01
0.09,0.03,0,0.01,-0.01,-0.01,-0.01
0.092,0.03,0,0.01,-0.01,-0.01,-0.01
0.094,0.03,0,0.01,-0.01,0,-0.01
0.095,0.03,0,0.02,-0.01,0,-0.01
0.098,0.03,0,0.02,-0.01,-0.01,-0.01
0.1,0.04,0.01,0,-0.01,-0.01,-0.01
0.126,0.04,0.01,0,-0.01,0,0
0.126,0.04,0.01,0,-0.01,0,-0.01
0.126,0.04,0.01,-0.01,-0.01,0,-0.01
0.126,0.04,0.01,-0.01,0,-0.01,-0.01
0.127,0.04,0.01,-0.01,-0.01,-0.01,-0.01
0.127,0.04,0.01,-0.01,0,-0.01,0
0.127,0.06,-0.01,-0.02,0,-0.01,0
0.127,0.06,-0.01,-0.02,0,-0.01,-0.01
0.128,0.06,-0.01,-0.02,0,0,-0.01
0.128,0.05,0,-0.05,0,0,-0.01
0.128,0.05,0,-0.05,-0.01,0,-0.01
0.128,0.05,0,-0.05,-0.01,0,-0.01
0.129,0.03,-0.01,-0.1,-0.01,0,-0.01
0.129,0.03,-0.01,-0.1,-0.01,0,-0.01
0.129,0.02,-0.02,-0.12,-0.01,0,-0.01
0.13,0.02,-0.02,-0.12,-0.01,0,-0.01
0.13,0.02,-0.02,-0.12,-0.01,0,-0.01
0.13,0.05,-0.03,-0.07,-0.01,0,-0.01
0.13,0.05,-0.03,-0.07,-0.01,0,-0.01
0.132,0.05,-0.03,-0.07,-0.01,0,-0.01
0.136,0.06,-0.03,-0.05,-0.01,0,-0.01
0.136,0.06,-0.03,-0.05,-0.01,0,0
0.137,0.06,-0.03,-0.05,-0.01,0,0
0.14,0.06,-0.05,0.03,-0.01,0,0
0.14,0.06,-0.05,0.03,-0.01,0,-0.01
0.142,0.06,-0.05,0.03,-0.01,0.01,-0.01
0.144,0.06,-0.05,0.03,-0.01,0.01,-0.01
0.145,0.08,-0.05,0.04,-0.01,0.01,-0.01
0.146,0.08,-0.05,0.04,-0.01,0.01,-0.01
0.149,0.08,-0.04,0.07,-0.01,0.01,-0.01
0.15,0.08,-0.04,0.07,-0.01,0.01,-0.01
0.151,0.08,-0.04,0.07,-0.01,0.01,-0.01
0.153,0.06,-0.03,0.07,-0.01,0.01,-0.01
0.153,0.06,-0.03,0.07,-0.01,0.01,-0.01
0.156,0.06,-0.03,0.07,-0.01,0.02,-0.01
0.158,0.06,-0.02,0.06,-0.01,0.02,-0.01
0.158,0.06,-0.02,0.06,-0.01,0.02,-0.02
0.162,0.06,-0.02,0.06,-0.01,0.02,-0.01
0.163,0.06,-0.02,0.06,-0.01,0.02,-0.01
0.163,0.07,-0.02,0.06,-0.01,0.02,-0.01
0.165,0.07,-0.02,0.06,0,0.02,-0.01
0.167,0.06,0,0.03,0,0.02,-0.01
0.168,0.06,0,0.03,-0.01,0.02,-0.01
0.17,0.06,0,0.03,-0.01,0.02,-0.01
0.173,0.03,0.02,0.03,-0.01,0.02,-0.01
0.173,0.03,0.02,0.03,-0.01,0.02,-0.01
0.175,0.03,0.02,0.03,0,0.02,-0.01
0.183,0.03,0.02,0.03,0,0.02,-0.01
0.183,0.03,0.01,0.01,0,0.02,-0.01
0.184,0.03,0.01,0.01,0,0.02,-0.01
0.184,0.03,0.03,0,0,0.02,-0.01
0.184,0.03,0.03,0,0,0.02,-0.01
0.185,0.03,0.03,0,0,0.02,-0.01
0.187,0.02,0.05,-0.01,0,0.02,-0.01
0.188,0.02,0.05,-0.01,0,0.02,-0.01
0.19,0.02,0.05,-0.01,0,0.01,-0.01
0.192,0.02,0.05,-0.01,0,0.01,-0.01
0.192,0.03,0.06,-0.01,0,0.01,-0.01
0.195,0.03,0.06,-0.01,0,0.01,-0.01
0.197,0.03,0.05,-0.02,0,0.01,-0.01
0.197,0.03,0.05,-0.02,-0.01,0.01,-0.01
0.199,0.03,0.05,-0.02,0,0.01,-0.01
0.202,0.02,0.08,-0.02,0,0.01,-0.01
0.202,0.02,0.08,-0.02,-0.01,0.01,-0.01
0.204,0.02,0.08,-0.02,-0.01,0.01,-0.01
0.207,0.01,0.05,-0.03,-0.01,0.01,-0.01
0.207,0.01,0.05,-0.03,-0.01,0.01,-0.01
0.209,0.01,0.05,-0.03,-0.01,0,-0.01
0.212,0,0.05,-0.03,-0.01,0,-0.01
0.212,0,0.05,-0.03,-0.01,0,-0.01
0.214,0,0.05,-0.03,-0.01,0,-0.01
0.217,0,0.05,-0.03,-0.01,0,-0.01
0.217,0,0.04,-0.02,-0.01,0,-0.01
0.219,0,0.04,-0.02,-0.01,0,-0.01
