time,ax,ay,az,wx,wy,wz
0.002,0,-0.01,-0.03,0,0.01,0
0.003,0,-0.01,-0.03,0,0.01,0
0.003,0,-0.01,-0.03,0,0.01,0
0.004,0.02,-0.02,-0.01,0,0.01,0
0.004,0.02,-0.02,-0.01,0,0.01,0
0.005,0.02,-0.02,-0.01,0,0.01,0
0.005,0.02,-0.03,-0.03,0,0.01,0
0.005,0.02,-0.03,-0.03,0,0.01,0
0.005,0.02,-0.03,-0.03,0,0.01,0
0.006,0.03,-0.03,-0.02,0,0.01,0
0.006,0.03,-0.03,-0.02,0,0.01,0
0.006,0.03,-0.03,-0.02,0,0.01,0
0.006,0.03,-0.03,-0.03,0,0.01,0
0.007,0.03,-0.03,-0.03,0,0,0
0.007,0.03,-0.03,-0.03,0,0.01,0
0.007,0.03,0,-0.02,0,0.01,0
0.007,0.03,0,-0.02,0,0,0
0.008,0.03,0,-0.02,0.01,0,0
0.008,0.01,0,-0.04,0.01,0,0
0.008,0.01,0,-0.04,0.01,0,0
0.009,0.01,0,-0.04,0,0,0
0.009,0.01,0,-0.04,0,0.01,0
0.009,0,0,-0.04,0,0.01,0
0.01,0,0,-0.04,0,0.01,0
0.012,0.03,0.01,-0.04,0,0.01,0
0.013,0.03,0.01,-0.04,0,0,0
0.015,0.03,0.01,-0.04,0,0,0
0.018,0.03,0.01,-0.02,0,0,0
0.018,0.03,0.01,-0.02,0,0,0
0.02,0.03,0.01,-0.02,0,0,0
0.022,0.04,-0.01,-0.01,0,0,0
0.022,0.04,-0.01,-0.01,0.01,0,0
0.026,0.04,-0.01,-0.01,0,0,0
0.027,0.04,0.01,-0.01,0,0,0
0.028,0.04,0.01,-0.01,0.01,0,0
0.029,0.04,0.01,-0.01,0.01,0,0
0.032,0.04,0,0,0.01,0,0
0.032,0.04,0,0,0,0,0
0.034,0.04,0,0,0,0,0
0.037,0,-0.01,0,0,0,0
0.037,0,-0.01,0,0.01,0,0
0.039,0,-0.01,0,0,0,0
0.041,0.02,0,0,0,0,0
0.041,0.02,0,0,0.01,0,0
0.045,0.02,0,0,0,0,0
0.047,0.02,-0.01,0,0,0,0
0.047,0.02,-0.01,0,0,0,0
0.049,0.02,-0.01,0,0.01,0,0
0.052,0.02,-0.01,0,0,0,0
0.052,0.01,0.02,-0.01,0,0,0
0.054,0.01,0.02,-0.01,0,0,0
0.056,0.01,0.02,-0.01,0,0,0
0.056,0.01,0.03,-0.01,0,0,0
0.059,0.01,0.03,-0.01,0,0,0
0.063,0.01,0.01,-0.02,0,0,0
0.063,0.01,0.01,-0.02,0.01,0,0
0.064,0.01,0.01,-0.02,0.01,0.01,0
0.066,0.02,0.01,-0.01,0.01,0.01,0
0.067,0.02,0.01,-0.01,0.01,0,0
0.068,0.02,0.01,-0.01,0,0,0
0.071,0.03,0,0,0,0,0
0.071,0.03,0,0,0,0,0
0.073,0.03,0,0,0,0,0
0.076,0.03,0.01,0,0,0,0
0.076,0.03,0.01,0,0,0,0
0.078,0.03,0.01,0,0.01,0,0
0.081,0.04,0,0.01,0.01,0,0
0.081,0.04,0,0.01,0.01,0,0
0.083,0.04,0,0.01,0.01,0,0
0.086,0.04,0,0.01,0.01,0,-0.01
0.086,0.05,0.02,0.02,0.01,0,-0.01
0.088,0.05,0.02,0.02,0.01,0,-0.01
0.091,0.03,0,0.03,0.01,0,-0.01
0.091,0.03,0,0.03,0.01,0,0
0.094,0.03,0,0.03,0.01,0,-0.01
0.096,0.04,-0.02,0.04,0.01,0,-0.01
0.096,0.04,-0.02,0.04,0.01,0,-0.01
0.098,0.04,-0.02,0.04,0.01,0,-0.01
0.101,0.03,-0.01,0.03,0.01,0,-0.01
0.101,0.03,-0.01,0.03,0.01,0,-0.01
0.102,0.03,-0.01,0.03,0.01,0.01,-0.01
0.106,0.04,0,0.03,0.01,0.01,-0.01
0.106,0.04,0,0.03,0.01,0.01,-0.01
0.107,0.04,0,0.03,0.01,0.01,-0.01
0.111,0.04,0,0.03,0.01,0,-0.01
0.112,0.02,0,0.01,0.01,0,-0.01
0.112,0.02,0,0.01,0.01,0.01,-0.01
0.115,0.02,0.01,0.02,0.01,0.01,-0.01
0.116,0.02,0.01,0.02,0.01,0.01,-0.01
0.118,0.02,0.01,0.02,0.01,0.01,-0.01
0.12,0.02,0.01,0.02,0.01,0.01,-0.01
0.12,0.02,-0.02,0,0.01,0.01,-0.01
0.122,0.02,-0.02,0,0.01,0.01,-0.01
0.125,-0.01,-0.01,0,0.01,0.01,-0.01
0.131,-0.01,-0.01,0,0.01,0.01,-0.01
0.132,-0.01,-0.01,0,0.01,0.01,-0.01
0.132,-0.06,-0.01,0.01,0.01,0.01,-0.01
0.133,-0.06,-0.01,0.01,0.01,0.01,-0.01
0.133,-0.06,-0.01,0.01,0.01,0.01,-0.01
0.135,-0.03,0.01,-0.02,0.01,0.01,-0.01
0.156,-0.03,0.01,-0.02,0.01,0.02,-0.01
0.157,-0.03,0.01,-0.02,0.01,0.02,-0.01
0.157,-0.03,0.01,-0.02,0.01,0.02,-0.01
0.157,0.02,-0.01,-0.03,0.01,0.02,-0.01
0.157,0.02,-0.01,-0.03,0.01,0.02,-0.01
0.158,0.02,-0.01,-0.03,0.01,0.02,-0.01
0.158,0.03,-0.03,-0.04,0.01,0.02,-0.01
0.158,0.03,-0.03,-0.04,0.01,0.02,-0.01
0.158,0.05,-0.05,-0.03,0.01,0.02,-0.01
0.159,0.05,-0.05,-0.03,0.01,0.02,-0.01
0.159,0.05,-0.05,-0.03,0.01,0.02,-0.01
0.159,0.04,-0.03,-0.02,0.01,0.02,-0.01
0.159,0.04,-0.03,-0.02,0.01,0.02,-0.01
0.16,0.04,-0.03,-0.02,0.01,0.02,-0.01
0.16,0.05,-0.02,-0.04,0.01,0.02,-0.01
0.16,0.05,-0.02,-0.04,0.01,0.01,0
0.164,0.05,-0.02,-0.04,0.01,0.01,0
0.165,0.04,-0.01,0,0.01,0.01,0
0.165,0.04,-0.01,0,0.01,0.01,0
0.166,0.04,-0.01,0,0.01,0.01,0
0.17,0.05,-0.01,0,0.01,0.01,0
0.17,0.05,-0.01,0,0.01,0.01,0
0.171,0.05,-0.01,0,0.01,0.01,0
0.174,0.05,-0.01,0,0.01,0.01,0
0.174,0.03,0.01,-0.01,0.01,0.01,0
0.177,0.03,0.01,-0.01,0.01,0.01,-0.01
0.179,0.04,0.02,-0.01,0.01,0.01,-0.01
0.179,0.04,0.02,-0.01,0.01,0.01,0
0.182,0.04,0.02,-0.01,0,0.02,0
0.183,0.04,0.02,-0.01,0.01,0.01,0
0.183,0.03,0.03,0,0.01,0.01,0
0.187,0.03,0.03,0,0.01,0.02,-0.01
0.189,0.03,0,0.02,0.01,0.02,-0.01
0.19,0.03,0,0.02,0.01,0.01,0
0.191,0.03,0,0.02,0.01,0.01,-0.01
0.194,0.03,0,0.01,0.01,0.01,-0.01
0.195,0.03,0,0.01,0.01,0.02,-0.01
0.196,0.03,0,0.01,0.01,0.01,0
0.198,0.03,0,0.01,0.01,0.01,0
0.199,0,0.01,0.01,0.01,0.01,0
0.2,0,0.01,0.01,0.01,0.01,-0.01
0.203,0.01,0,0,0.01,0.01,-0.01
0.204,0.01,0,0,0.01,0.01,-0.01
0.205,0.01,0,0,0.01,0.01,-0.01
0.208,0.01,0,0,0.01,0.01,-0.01
0.208,-0.01,0,0.03,0.01,0.01,-0.01
0.211,-0.01,0,0.03,0.01,0.01,-0.01
0.213,-0.01,-0.01,0.05,0.01,0.01,-0.01
0.213,-0.01,-0.01,0.05,0.01,0.01,-0.01
0.215,-0.01,-0.01,0.05,0.01,0.01,-0.01
0.218,-0.01,-0.01,0.05,0.01,0.02,-0.01
0.218,-0.02,-0.01,0.05,0.01,0.02,-0.01
0.22,-0.02,-0.01,0.05,0.01,0.02,-0.01
0.222,-0.02,-0.02,0.05,0.01,0.02,-0.01
0.222,-0.02,-0.02,0.05,0.01,0.01,-0.01
0.225,-0.02,-0.02,0.05,0.01,0.01,0
0.227,-0.02,-0.02,0.05,0.01,0.01,0
0.227,-0.01,-0.04,0.06,0.01,0.01,0
0.229,-0.01,-0.04,0.06,0.01,0.01,-0.01
0.232,-0.01,-0.04,0.06,0.01,0.01,-0.01
0.233,0,-0.04,0.07,0.01,0.01,-0.01
0.235,0,-0.04,0.07,0.01,0.02,-0.01
0.237,0,-0.01,0.06,0.01,0.02,-0.01
0.238,0,-0.01,0.06,0.01,0.01,-0.01
0.239,0,-0.01,0.06,0.01,0.01,0
0.242,0.02,-0.01,0.05,0.01,0.01,0
0.243,0.02,-0.01,0.05,0.01,0.01,-0.01
0.245,0.02,-0.01,0.05,0.01,0.01,0
0.247,0.04,-0.02,0.05,0.01,0.01,0
0.248,0.04,-0.02,0.05,0.01,0.01,-0.01
0.249,0.04,-0.02,0.05,0.01,0.01,-0.01
0.252,0.03,-0.01,0.04,0.01,0.01,-0.01
0.252,0.03,-0.01,0.04,0.01,0.01,0
0.254,0.03,-0.01,0.04,0.02,0.01,0
0.256,0.03,-0.01,0.04,0.01,0.01,0
0.257,0.02,0,-0.04,0.01,0.01,0
0.259,0.02,0,-0.04,0.01,0.01,0
0.261,0.02,0,-0.04,0.01,0.01,0
0.262,-0.02,-0.01,-0.1,0.01,0.01,0
0.264,-0.02,-0.01,-0.1,0.01,0.01,0
0.266,0,0,-0.08,0.01,0.01,0
0.267,0,0,-0.08,0.01,0.01,0
0.27,0,0,-0.08,0,0.01,0
0.271,0.02,0.02,-0.05,0,0.01,0
0.272,0.02,0.02,-0.05,0.01,0.01,0
0.274,0.02,0.02,-0.05,0,0.01,0
0.278,0.02,0.02,-0.05,0,0.01,0
0.28,0.04,0.02,-0.02,0,0.01,0
0.281,0.04,0.02,-0.02,0,0,0
0.282,0.05,0.02,0.02,0,0,0
0.283,0.05,0.02,0.02,0.01,0,0
0.284,0.05,0.02,0.02,0.01,0,-0.01
0.286,0.03,0.02,0.05,0.01,0,-0.01
0.286,0.03,0.02,0.05,0.01,0,-0.01
0.288,0.03,0.02,0.05,0.01,0,-0.01
