time,ax,ay,az,wx,wy,wz
0.001,0,-0.01,0,0.01,0.02,0
0.005,0,-0.01,0,0.01,0.01,0
0.005,0,-0.01,0,0.01,0.02,0
0.006,0,-0.01,0,0.01,0.01,0
0.006,0.01,-0.02,0.01,0.01,0.01,0
0.009,0.01,-0.02,0.01,0.01,0.02,0
0.012,-0.01,0.01,-0.01,0.01,0.02,0
0.012,-0.01,0.01,-0.01,0.01,0.02,0
0.014,-0.01,0.01,-0.01,0.01,0.02,0
0.016,0.02,0.01,-0.01,0.01,0.02,0
0.017,0.02,0.01,-0.01,0.01,0.02,0
0.018,0.02,0.01,-0.01,0.01,0.02,0
0.022,0.02,0.03,0,0.01,0.02,0
0.022,0.02,0.03,0,0.01,0.02,0
0.023,0.02,0.03,0,0.01,0.01,0
0.026,0.02,0.03,0,0.01,0.02,0
0.026,0.02,0.03,0.01,0.01,0.02,0
0.028,0.02,0.03,0.01,0.01,0.02,0
0.031,0.02,0.03,0.01,0.01,0.02,0
0.031,0,0.05,0,0.01,0.02,0
0.034,0,0.05,0,0.01,0.02,0
0.036,0,0.05,0,0.01,0.02,0
0.036,0.01,0.02,-0.01,0.01,0.02,0
0.038,0.01,0.02,-0.01,0.01,0.02,0
0.04,0.01,0.02,-0.01,0.01,0.02,0
0.04,0,0,-0.01,0.01,0.02,0
0.043,0,0,-0.01,0.01,0.02,0
0.045,0,0,-0.01,0.01,0.01,0
0.046,0,0,0,0.01,0.01,0
0.048,0,0,0,0.01,0.02,0
0.055,0,0.02,0,0.01,0.02,0
0.055,0,0.02,0,0.01,0.02,0
0.056,0,0.02,0,0.01,0.02,0
0.056,0,0.02,0.03,0.01,0.02,0
0.057,0,0.02,0.03,0.01,0.01,0
0.058,0,0.02,0.03,0.01,0.01,0
0.06,0,0.02,0.03,0.01,0.01,0
0.061,-0.02,0.01,0.04,0.01,0.01,0
0.062,-0.02,0.01,0.04,0.01,0.01,0
0.065,-0.02,0.01,0.04,0.01,0.01,0
0.065,0,0.01,0.09,0.01,0.01,0
0.067,0,0.01,0.09,0.01,0.01,0
0.07,0,0.01,0.09,0.01,0.01,-0.01
0.071,0.01,0.01,0.06,0.01,0.01,-0.01
0.072,0.01,0.01,0.06,0.01,0.01,-0.01
0.075,0.05,0,0.06,0.01,0.01,-0.01
0.075,0.05,0,0.06,0.01,0.01,-0.01
0.077,0.05,0,0.06,0.01,0.01,-0.01
0.08,0.05,0,0.06,0.01,0.01,-0.01
0.08,0.03,0.02,0.03,0.01,0.01,-0.01
0.082,0.03,0.02,0.03,0.01,0.01,-0.01
0.085,0.03,0.02,0.03,0.01,0.01,-0.01
0.085,0.01,0.03,0.01,0.01,0.01,-0.01
0.086,0.01,0.03,0.01,0.01,0.01,-0.01
0.089,0.01,0.03,0.01,0.01,0.01,-0.01
0.089,-0.04,0.02,-0.07,0.01,0.01,-0.01
0.091,-0.04,0.02,-0.07,0,0.01,-0.01
0.094,-0.06,0.04,-0.14,0,0.01,-0.01
0.094,-0.06,0.04,-0.14,0,0.01,0
0.096,-0.06,0.04,-0.14,0,0.01,0
0.098,-0.06,0.04,-0.14,0,0.01,-0.01
0.099,-0.05,0.02,-0.12,0,0.01,-0.01
0.101,-0.05,0.02,-0.12,0,0.01,0
0.103,-0.05,0.02,-0.12,0,0.01,-0.01
0.104,-0.02,0.03,-0.08,0,0.01,-0.01
0.106,-0.02,0.03,-0.08,0,0.01,-0.01
0.109,-0.02,0.03,-0.08,0,0.01,0
0.109,0.02,0.02,-0.02,0,0.01,0
0.111,0.02,0.02,-0.02,0,0.01,0
0.114,0.02,0.02,-0.02,0,0,0
0.114,0.05,0.01,0.03,0,0,0
0.116,0.05,0.01,0.03,0,0,-0.01
