time,ax,ay,az,wx,wy,wz
0.001,0.01,-0.01,-0.01,0,0.02,-0.02
0.004,0.01,0,0,0,0.02,-0.02
0.004,0.01,0,0,0,0.02,-0.01
0.006,0.01,0,0,0,0.02,-0.01
0.009,0.01,0,-0.03,0,0.02,-0.01
0.009,0.01,0,-0.03,0,0.02,-0.01
0.011,0.01,0,-0.03,0,0.03,-0.01
0.014,0.01,0,-0.03,0,0.03,-0.02
0.014,0.01,0.02,-0.02,0,0.03,-0.02
0.016,0.01,0.02,-0.02,0,0.03,-0.01
0.018,0.01,0.02,-0.02,0,0.03,-0.01
0.019,0,0.01,-0.01,0,0.03,-0.01
0.02,0,0.01,-0.01,0,0.03,-0.01
0.024,-0.01,0.02,-0.04,0,0.03,-0.01
0.024,-0.01,0.02,-0.04,0,0.03,-0.01
0.026,-0.01,0.02,-0.04,0,0.03,-0.01
0.028,-0.02,0,-0.04,0,0.03,-0.01
0.029,-0.02,0,-0.04,0,0.03,-0.01
0.031,-0.02,0,-0.04,0,0.03,-0.01
0.033,-0.02,0,-0.04,0,0.03,-0.01
0.033,0,0.01,-0.03,0,0.03,-0.01
0.035,0,0.01,-0.03,0,0.03,-0.01
0.038,0,0.01,-0.03,0,0.03,-0.01
0.038,0.01,0.01,-0.04,0,0.03,-0.01
0.041,0.01,0.01,-0.04,0,0.03,-0.01
0.043,0.01,-0.01,-0.04,0,0.03,-0.01
0.043,0.01,-0.01,-0.04,0,0.03,-0.01
0.045,0.01,-0.01,-0.04,0,0.03,-0.01
0.048,0.02,0.01,-0.03,0,0.03,-0.01
0.048,0.02,0.01,-0.03,0,0.03,-0.01
0.05,0.02,0.01,-0.03,0,0.03,-0.01
0.053,0.03,0,-0.01,0,0.03,-0.01
0.053,0.03,0,-0.01,0,0.03,-0.01
0.055,0.03,0,-0.01,0,0.03,-0.01
0.058,0.02,-0.02,0,0,0.03,-0.01
0.058,0.02,-0.02,0,0,0.03,-0.01
0.08,0.02,-0.02,0,0,0.03,-0.01
0.081,0.03,-0.01,-0.02,0,0.03,-0.01
0.081,0.03,-0.01,-0.02,0,0.02,-0.01
0.082,0.03,-0.01,-0.02,0,0.03,-0.01
0.082,0.03,-0.01,-0.02,0,0.03,-0.01
0.083,0.04,-0.03,0,0,0.03,-0.01
0.084,0.04,-0.03,0,0,0.03,-0.01
0.084,0.03,-0.04,0,0,0.03,-0.01
0.084,0.03,-0.04,0,0,0.03,-0.01
0.084,0.03,-0.04,0,0,0.03,-0.01
0.085,0.03,-0.03,-0.02,0,0.03,-0.01
0.085,0.03,-0.03,-0.02,0.01,0.03,-0.01
0.085,0.03,-0.03,-0.02,0.01,0.03,-0.01
0.085,0.03,-0.03,-0.02,0.01,0.03,-0.01
0.086,0.02,-0.03,0,0.01,0.03,-0.01
0.086,0.02,-0.03,0,0,0.03,-0.02
0.091,0.02,-0.01,0.01,0,0.03,-0.02
0.093,0.02,-0.01,0.01,0,0.03,-0.01
0.093,0.02,-0.01,0.01,0.01,0.03,-0.01
