time,ax,ay,az,wx,wy,wz
0.001,0.03,-0.03,-0.01,0,0,0
0.004,0.04,-0.03,-0.02,0,0,0
0.004,0.04,-0.03,-0.02,0,0,-0.01
0.006,0.04,-0.03,-0.02,0,0,-0.01
0.008,0.04,-0.04,-0.02,0,0,-0.01
0.008,0.04,-0.04,-0.02,0,0,0
0.01,0.04,-0.04,-0.02,0,0,-0.01
0.013,0.02,0.01,-0.04,0,0,-0.01
0.013,0.02,0.01,-0.04,0,0,0
0.016,0.02,0.01,-0.04,0,0,-0.01
0.018,0.04,0,-0.03,0,0,-0.01
0.018,0.04,0,-0.03,0,0,-0.01
0.02,0.04,0,-0.03,0,0,-0.01
0.022,0.04,0,-0.03,0,0,-0.01
0.023,0.02,0.01,-0.02,0,0,-0.01
0.025,0.02,0.01,-0.02,0,0,-0.01
0.027,0.02,0.01,-0.02,0,0,-0.01
0.027,0.03,0.02,-0.05,0,0,-0.01
0.03,0.03,0.02,-0.05,0,0,-0.01
0.032,0.03,0.04,-0.03,0,0,-0.01
0.032,0.03,0.04,-0.03,-0.01,0,-0.01
0.034,0.03,0.04,-0.03,0,0,-0.01
0.037,0.01,0.03,-0.05,0,0,-0.01
0.038,0.01,0.03,-0.05,-0.01,0,-0.01
0.039,0.01,0.03,-0.05,0,0,-0.01
0.042,0.01,0.03,-0.05,-0.01,0.01,-0.01
0.042,0.01,0.02,-0.05,-0.01,0.01,-0.01
0.044,0.01,0.02,-0.05,-0.01,0,-0.01
0.047,0.01,0.02,-0.05,-0.01,0,-0.01
0.047,0.03,0.01,-0.03,-0.01,0,-0.01
0.049,0.03,0.01,-0.03,-0.01,0,-0.01
0.052,0.03,0.01,-0.03,-0.01,0.01,-0.01
0.052,0.02,0.05,-0.03,-0.01,0.01,-0.01
0.054,0.02,0.05,-0.03,-0.01,0,-0.01
0.057,0.02,0.05,-0.03,-0.01,0,-0.01
0.057,0.05,0.02,-0.04,-0.01,0,-0.01
0.059,0.05,0.02,-0.04,-0.01,0,-0.01
0.061,0.07,0.02,-0.01,-0.01,0,-0.01
0.061,0.07,0.02,-0.01,-0.01,0.01,-0.01
0.064,0.07,0.02,-0.01,-0.01,0,-0.01
0.066,0.07,0.02,-0.01,-0.01,0,-0.01
0.066,0.06,0.02,-0.03,-0.01,0,-0.01
0.069,0.06,0.02,-0.03,-0.01,0,-0.01
0.074,0.03,0.01,-0.02,-0.01,0,-0.01
0.074,0.03,0.01,-0.02,-0.01,0,-0.01
0.074,0.03,0.01,-0.02,-0.01,0,-0.01
0.076,0.03,0.01,-0.02,-0.01,0,-0.01
0.077,0.02,-0.01,-0.02,-0.01,0,-0.01
0.079,0.02,-0.01,-0.02,-0.01,0,-0.01
0.081,0.02,-0.01,-0.02,-0.01,0,-0.01
0.081,0.03,-0.02,0,-0.01,0,-0.01
0.083,0.03,-0.02,0,-0.01,0,-0.01
