time,ax,ay,az,wx,wy,wz
0.002,0.05,-0.02,-0.01,0.02,0,-0.01
0.004,0.05,-0.02,-0.01,0.02,0,-0.01
0.004,0.07,-0.02,0.02,0.02,0,-0.01
0.007,0.07,-0.02,0.02,0.02,0,-0.01
0.009,0.06,-0.02,0.05,0.02,0,-0.01
0.01,0.06,-0.02,0.05,0.02,0,-0.01
0.012,0.06,-0.02,0.05,0.02,0,-0.01
0.014,0.06,0.01,0.08,0.02,0,-0.01
0.015,0.06,0.01,0.08,0.02,0,-0.01
0.016,0.06,0.01,0.08,0.02,0,-0.01
0.019,0.04,0.01,0.05,0.02,0,-0.01
0.019,0.04,0.01,0.05,0.02,0,-0.01
0.021,0.04,0.01,0.05,0.02,0,-0.01
0.024,0.04,0.01,0.05,0.02,0,-0.01
0.024,0.05,0.04,0.04,0.02,0,-0.01
0.026,0.05,0.04,0.04,0.02,0.01,-0.01
0.028,0.02,0.06,0,0.02,0.01,-0.01
0.054,0.02,0.06,0,0.02,0,-0.01
0.055,0.02,0.06,0,0.02,0.01,-0.01
0.055,0.02,0.06,0,0.02,0.01,-0.01
0.055,0.03,0.05,0.01,0.02,0.01,-0.01
0.056,0.03,0.05,0.01,0.02,0,-0.01
0.056,0.03,0.05,0.01,0.02,0,-0.01
0.057,0.03,0.05,-0.01,0.02,0,-0.01
0.057,0.03,0.05,-0.01,0.02,0.01,-0.01
0.058,0.03,0.05,-0.01,0.02,0.01,-0.01
0.058,0.03,0.03,-0.01,0.02,0.01,-0.01
0.058,0.03,0.03,-0.01,0.02,0.01,-0.01
0.059,0.01,0.05,-0.01,0.02,0.01,-0.01
0.059,0.01,0.05,-0.01,0.02,0,-0.01
0.06,0.01,0.05,-0.01,0.02,0,-0.01
0.06,0.01,0.05,-0.01,0.02,0,-0.01
0.061,0,0.04,-0.02,0.02,0,-0.01
0.061,0,0.04,-0.02,0.02,0,-0.01
0.062,0,0.04,-0.02,0.02,0,-0.01
0.062,-0.01,0.06,-0.03,0.02,0,-0.01
0.063,-0.01,0.06,-0.03,0.02,-0.01,-0.01
0.063,0,0.07,-0.05,0.02,-0.01,-0.01
0.063,0,0.07,-0.05,0.02,0,-0.01
0.067,0,0.07,-0.05,0.02,-0.01,-0.01
0.068,-0.02,0.07,-0.06,0.02,-0.01,-0.01
0.068,-0.02,0.07,-0.06,0.01,-0.01,-0.01
0.07,-0.02,0.07,-0.06,0.01,-0.01,-0.01
0.073,-0.02,0.07,-0.06,0.01,-0.01,-0.01
0.074,0,0.07,-0.07,0.01,-0.01,-0.01
0.076,0,0.07,-0.07,0.01,-0.01,-0.01
0.076,0,0.07,-0.07,0.01,-0.02,0
0.077,0.02,0.06,-0.06,0.01,-0.02,0
0.083,0.02,0.06,-0.06,0.01,-0.01,-0.01
0.083,-0.01,0.04,-0.08,0.01,-0.01,-0.01
0.084,-0.01,0.04,-0.08,0.01,-0.02,-0.01
0.084,-0.01,0.04,-0.08,0.01,-0.02,-0.01
0.086,0.02,0.06,-0.07,0.01,-0.02,-0.01
0.087,0.02,0.06,-0.07,0.01,-0.02,-0.01
0.089,0.02,0.06,-0.07,0.01,-0.02,-0.01
0.092,-0.04,-0.04,0.01,0.01,-0.02,-0.01
0.092,-0.04,-0.04,0.01,0,-0.02,-0.01
0.095,-0.04,-0.04,0.01,0,-0.01,-0.01
0.099,0,0,0.03,0,-0.01,-0.01
0.099,0,0,0.03,0,-0.02,-0.01
0.099,0,0,0.03,0,-0.01,-0.01
0.101,0,0,0.03,0,-0.01,-0.01
0.101,0.01,-0.01,-0.01,0,-0.01,-0.01
0.104,0.01,-0.01,-0.01,0,-0.01,-0.01
0.106,0.01,-0.01,0.01,0,-0.01,-0.01
0.106,0.01,-0.01,0.01,0,-0.01,-0.01
0.108,0.01,-0.01,0.01,0,-0.01,-0.01
0.111,0.03,-0.03,0.03,0,-0.01,-0.01
0.111,0.03,-0.03,0.03,0,-0.01,-0.01
0.113,0.03,-0.03,0.03,0,-0.01,-0.01
0.115,0.02,-0.03,0.05,0,-0.01,-0.01
0.116,0.02,-0.03,0.05,0,-0.01,-0.01
0.118,0.02,-0.03,0.05,0,-0.01,-0.01
0.121,0,-0.04,0.05,0,-0.01,-0.01
0.121,0,-0.04,0.05,0,-0.01,-0.01
0.123,0,-0.04,0.05,0.01,0,-0.01
0.126,0,-0.04,0.05,0.01,0,-0.01
0.126,0.03,-0.02,0.07,0.01,0,-0.01
0.13,0.03,-0.02,0.07,0.01,0,-0.01
0.131,0.02,-0.01,0.05,0.01,0,-0.01
0.131,0.02,-0.01,0.05,0.01,0,-0.01
0.133,0.02,-0.01,0.05,0.01,0,-0.01
0.136,0.03,-0.01,0.04,0.01,0,-0.01
0.136,0.03,-0.01,0.04,0.01,0,-0.01
0.138,0.03,-0.01,0.04,0.01,0,-0.01
0.141,0.02,0,0.03,0.01,0,-0.01
0.141,0.02,0,0.03,0.01,0,-0.01
0.143,0.02,0,0.03,0.01,0,-0.01
0.146,0.02,0,0.03,0.01,0,-0.01
0.146,0.02,0.04,0.03,0.01,0,-0.01
0.148,0.02,0.04,0.03,0.01,0,-0.01
0.15,0.02,0.03,0.01,0.01,0,-0.01
0.151,0.02,0.03,0.01,0.01,0,-0.01
0.153,0.02,0.03,0.01,0.01,0,-0.01
0.156,0.02,0.03,0.01,0.01,0,-0.01
0.156,0.02,0.06,0,0.01,0,-0.01
0.158,0.02,0.06,0,0.01,0,-0.01
0.16,0.01,0.06,-0.01,0.01,0,-0.01
0.16,0.01,0.06,-0.01,0,-0.01,-0.01
0.164,0.01,0.06,-0.01,0.01,-0.01,-0.01
0.165,0.01,0.06,-0.01,0,-0.01,0
0.165,0.01,0.08,-0.02,0,-0.01,0
0.167,0.01,0.08,-0.02,0,-0.01,0
0.17,0.01,0.08,-0.02,0,-0.01,0
0.17,0.02,0.07,-0.04,0,-0.01,0
0.173,0.02,0.07,-0.04,0,0,0
0.175,0,0.11,-0.1,0,0,0
0.175,0,0.11,-0.1,0,0,0
0.177,0,0.11,-0.1,-0.01,-0.01,0
0.18,0,0.11,-0.1,-0.01,0,0
0.18,0.02,0.1,-0.14,-0.01,0,0
0.182,0.02,0.1,-0.14,-0.01,-0.01,0
0.185,0.02,0.1,-0.14,-0.01,-0.01,0
0.185,0.03,0.04,0.09,-0.01,-0.01,0
0.187,0.03,0.04,0.09,0,-0.01,0
0.189,0.07,0.03,0.21,0,-0.01,0
0.19,0.07,0.03,0.21,0,-0.01,0
0.212,0.07,0.03,0.21,0,-0.01,0
0.212,0.08,0.04,0.07,0,-0.01,0
0.212,0.08,0.04,0.07,0,-0.01,0
0.212,0.08,0.04,0.07,0,-0.01,0
0.213,0.09,0.05,-0.04,0,-0.01,0
0.213,0.09,0.05,-0.04,0,-0.01,0
0.213,0.09,0.05,-0.04,-0.01,-0.01,0
0.214,0.09,0.05,-0.04,-0.01,-0.01,0
0.214,0.08,0.03,-0.09,-0.01,-0.01,0
0.214,0.08,0.03,-0.09,-0.01,-0.01,0
0.214,0.08,0.03,-0.09,-0.01,-0.01,0
0.214,0.05,-0.02,-0.09,-0.01,-0.01,0
0.215,0.05,-0.02,-0.09,-0.01,-0.01,0
0.215,0.05,-0.02,-0.09,-0.01,0,0
0.215,0.05,-0.03,-0.08,-0.01,0,0
0.216,0.05,-0.03,-0.08,-0.01,0,0
0.219,0.05,-0.03,-0.08,-0.01,0,0
0.219,0.05,-0.04,-0.03,-0.01,0,0
0.221,0.05,-0.04,-0.03,-0.01,0,0
0.223,0.06,-0.06,0.02,-0.01,0,0
0.224,0.06,-0.06,0.02,-0.01,0,0
0.226,0.06,-0.06,0.02,-0.01,0,0
0.23,0.06,-0.04,0.01,-0.01,0,0
0.231,0.06,-0.04,0.01,-0.01,0,0
0.231,0.06,-0.04,0.01,-0.01,0,0
0.233,0.06,-0.04,0.01,-0.01,0,0
0.233,0.05,-0.05,-0.02,-0.01,0,0
0.236,0.05,-0.05,-0.02,-0.01,0.01,0
0.238,0.05,-0.05,-0.02,-0.01,0.01,0
0.239,0.02,-0.05,0.02,-0.01,0.01,0
0.241,0.02,-0.05,0.02,-0.01,0.01,0
0.244,0.02,-0.05,0.02,-0.01,0.01,0
0.244,0.04,-0.06,0.04,-0.01,0.01,0
0.245,0.04,-0.06,0.04,-0.01,0.01,0
0.248,0.01,-0.05,0.06,-0.01,0.01,0
0.249,0.01,-0.05,0.06,-0.01,0.01,0
0.25,0.01,-0.05,0.06,-0.01,0.01,0
0.253,0.01,-0.05,0.06,-0.01,0.01,0
0.253,0.01,-0.05,0.06,-0.01,0.01,0
0.256,0.01,-0.05,0.06,-0.01,0.01,0
0.258,0.01,-0.05,0.06,0,0.01,0
0.258,0.02,-0.06,0.05,0,0.01,0
0.26,0.02,-0.06,0.05,0,0.01,0
0.263,0.02,-0.06,0.05,-0.01,0.01,0
0.263,0.02,-0.05,0.04,-0.01,0.01,0
0.265,0.02,-0.05,0.04,0,0.01,0
0.268,0.02,-0.05,0.04,0,0.02,0
0.268,0.03,-0.05,0.05,0,0.02,0
0.27,0.03,-0.05,0.05,0,0.02,0
0.272,0.03,-0.04,0.03,0,0.02,0
0.273,0.03,-0.04,0.03,0,0.02,0
0.275,0.03,-0.04,0.03,0,0.02,0
0.279,0.03,-0.03,0.03,0,0.02,0
0.28,0.03,-0.03,0.03,0,0.02,0
0.28,0.03,-0.03,0.03,0,0.01,0
0.283,0.03,-0.03,0.03,0,0.02,0
0.283,0.04,-0.02,0.02,0,0.02,0
0.285,0.04,-0.02,0.02,0,0.02,0
0.287,0.03,-0.02,-0.01,0,0.02,0
0.287,0.03,-0.02,-0.01,0,0.01,0
0.289,0.03,-0.02,-0.01,0,0.01,0
0.292,0.03,-0.02,-0.01,0,0.01,0
0.294,0.02,-0.01,-0.01,0,0.01,0
0.296,0.02,-0.01,-0.01,0,0.01,0
0.297,0.04,0,-0.04,0,0.01,0
0.297,0.04,0,-0.04,0,0.01,0
0.3,0.04,0,-0.04,-0.01,0.01,0
0.302,0.04,0,-0.04,-0.01,0.01,0
0.303,0.03,0.02,-0.03,-0.01,0.01,0
0.305,0.03,0.02,-0.03,0,0.01,0
0.307,0,0.04,-0.03,0,0.01,0
0.307,0,0.04,-0.03,0,0.01,0.01
0.309,0,0.04,-0.03,0,0.01,0
0.311,0.01,0.03,-0.02,0,0.01,0
0.312,0.01,0.03,-0.02,0,0.01,0
0.313,0.01,0.03,-0.02,-0.01,0.01,0
0.316,0.01,0.03,-0.02,-0.01,0.01,0
0.316,0.04,0.03,0,-0.01,0.01,0
0.319,0.04,0.03,0,0,0.01,0
0.321,0,0.03,-0.02,0,0.01,0
0.321,0,0.03,-0.02,-0.01,0.01,0
0.323,0,0.03,-0.02,-0.01,0,0
0.326,0,0.03,-0.02,-0.01,0.01,0
0.331,0,0.02,-0.02,-0.01,0.01,0
0.332,0,0.02,-0.02,-0.01,0.01,0
0.333,0,-0.01,-0.02,-0.01,0.01,0
0.334,0,-0.01,-0.02,-0.01,0.01,0
0.335,0,-0.01,-0.02,-0.01,0,0
0.336,0,-0.03,-0.02,-0.01,0,0
0.338,0,-0.03,-0.02,-0.01,0.01,0
0.339,0,-0.03,-0.02,-0.01,0.01,0.01
0.341,0,-0.03,-0.02,-0.01,0.01,0
0.342,0.02,-0.02,-0.02,-0.01,0.01,0
0.348,0.02,-0.02,-0.02,-0.01,0.01,0
0.349,0.03,-0.03,-0.02,-0.01,0.01,0
0.349,0.03,-0.03,-0.02,-0.01,0.01,0
0.35,0.03,-0.03,-0.02,-0.01,0.01,0
0.35,0.03,-0.03,-0.02,-0.01,0.01,0
0.351,0.02,-0.04,-0.01,-0.01,0.01,0
0.353,0.02,-0.04,-0.01,-0.01,0.01,0
0.383,0.02,-0.05,-0.01,-0.01,0.01,0
0.383,0.02,-0.05,-0.01,-0.01,0.01,0
0.384,0.02,-0.05,-0.01,0,0.01,0
0.384,0.02,-0.07,-0.01,0,0.01,0
0.385,0.02,-0.07,-0.01,0,0.01,0
0.385,0.02,-0.07,-0.01,0,0.01,0.01
0.385,0.02,-0.07,-0.01,0,0.01,0
0.386,0.02,-0.04,-0.01,0,0.01,0
0.386,0.02,-0.04,-0.01,0,0.01,0
0.387,0.03,-0.05,0,0,0.01,0
0.387,0.03,-0.05,0,0,0.02,0
0.388,0.03,-0.05,0,0,0.01,0
0.388,0.02,-0.05,0,0,0.01,0
0.389,0.02,-0.05,0,0,0.01,0.01
0.389,0.02,-0.05,0,0,0.01,0
0.389,0.03,-0.05,0,0,0.01,0
0.39,0.03,-0.05,0,0,0.01,0.01
0.39,0.03,-0.05,0,0,0.02,0
0.391,0.03,-0.05,0,0,0.02,0
0.391,0.01,-0.05,-0.02,0,0.02,0
0.392,0.01,-0.05,-0.02,0,0.02,0
0.392,0.02,-0.03,-0.02,0,0.02,0
0.393,0.02,-0.03,-0.02,0,0.02,0
0.393,0.02,-0.03,-0.02,0,0.02,0
0.395,0.02,-0.03,-0.03,0,0.02,0
0.396,0.02,-0.03,-0.03,0,0.02,0
0.396,0.02,-0.03,-0.03,0,0.02,0
0.399,0.02,-0.03,-0.03,0,0.02,0
0.4,0.02,0.01,-0.05,0,0.02,0
0.403,0.02,0.01,-0.05,0,0.02,0
0.405,0.02,0.01,-0.05,0,0.02,0
0.406,0.02,0.01,-0.03,0,0.02,0
0.407,0.02,0.01,-0.03,0,0.02,0
0.41,0.02,0.01,-0.03,0,0.02,0
0.41,0.02,0.02,-0.03,0,0.02,0
0.411,0.02,0.02,-0.03,0,0.02,0
0.413,0.02,0.02,-0.03,0,0.02,0
0.414,0.02,0.05,-0.04,0,0.02,0
0.416,0.02,0.05,-0.04,0,0.02,0
0.418,0.03,0.05,-0.04,0,0.02,0
0.419,0.03,0.05,-0.04,0,0.02,0
0.422,0.03,0.05,-0.04,0,0.02,0
0.425,0.03,0.05,-0.04,0,0.02,0
0.425,0.01,0.06,-0.04,0,0.02,0
0.428,0.01,0.06,-0.04,0,0.02,0
0.429,0.01,0.06,-0.04,0,0.02,0
0.429,0.02,0.06,-0.02,0,0.02,0
0.431,0.02,0.06,-0.02,0,0.02,0
0.433,0,0.04,-0.03,0,0.02,0
0.434,0,0.04,-0.03,0,0.02,0
0.436,0,0.04,-0.03,0,0.02,0
0.438,0,0.04,-0.03,0,0.02,0
0.438,0.02,0.03,-0.02,0,0.02,0
0.441,0.02,0.03,-0.02,0,0.02,0
0.446,0.02,0.03,-0.02,0,0.02,0
0.447,0.01,0.04,0,0,0.02,0
