time,ax,ay,az,wx,wy,wz
0.001,0.03,0.03,-0.05,-0.02,0,0
0.001,0.02,0.01,-0.06,-0.02,0,0
0.002,0.02,0.01,-0.06,-0.02,0,0
0.004,0.02,0.01,-0.06,-0.02,0.01,0
0.005,0,0.01,-0.05,-0.02,0.01,0
0.008,0,0.01,-0.05,-0.02,0,0
0.009,0.02,-0.01,-0.05,-0.02,0,0
0.009,0.02,-0.01,-0.05,-0.02,0,0
0.011,0.02,-0.01,-0.05,-0.02,0,0
0.014,0.02,-0.01,-0.05,-0.02,0,0
0.014,0.01,-0.03,-0.05,-0.02,0,0
0.016,0.01,-0.03,-0.05,-0.02,0,0
0.02,0.01,-0.03,-0.05,-0.02,0,0
0.02,0.02,-0.03,-0.06,-0.02,0,0
0.021,0.02,-0.03,-0.06,-0.02,0,0
0.024,0.02,-0.03,-0.06,-0.02,0,0
0.024,0,-0.05,-0.04,-0.02,0,0
0.026,0,-0.05,-0.04,-0.02,0,0
0.029,0,-0.05,-0.04,-0.02,0,0
0.029,0.02,-0.05,-0.05,-0.02,0,0
0.031,0.02,-0.05,-0.05,-0.02,0,0
0.034,0.01,-0.07,-0.05,-0.02,0,0
0.034,0.01,-0.07,-0.05,-0.01,0,0
0.041,0.01,-0.07,-0.05,-0.01,0,0
0.041,0.01,-0.07,-0.05,-0.01,0,0
0.041,0.02,-0.04,-0.04,-0.01,0,0
0.042,0.02,-0.04,-0.04,-0.01,0,0
0.044,0.02,-0.04,-0.04,-0.01,0,0
0.044,0.02,-0.03,-0.04,-0.01,0,0
0.046,0.02,-0.03,-0.04,-0.01,0,0
0.048,0.02,-0.03,-0.04,-0.01,0,0
0.049,0.04,-0.03,-0.04,-0.01,0,0
0.051,0.04,-0.03,-0.04,-0.01,0,0
0.053,0.04,-0.03,-0.04,-0.01,-0.01,0
0.053,0.03,-0.03,-0.05,-0.01,-0.01,0
0.056,0.03,-0.03,-0.05,-0.01,-0.01,0
0.058,0.03,-0.03,-0.05,-0.01,0,0
0.058,0.01,-0.01,-0.06,-0.01,0,0
0.06,0.01,-0.01,-0.06,-0.01,0,0
0.063,0.01,-0.01,-0.06,-0.01,0,0
0.063,0.01,0.03,-0.04,-0.01,0,0
0.066,0.01,0.03,-0.04,-0.01,0,0
0.068,0.01,0.02,-0.06,-0.01,0,0
0.068,0.01,0.02,-0.06,-0.01,0,0
0.071,0.01,0.02,-0.06,-0.01,0,0
0.073,0,0.02,-0.04,-0.01,0,0
0.074,0,0.02,-0.04,-0.01,0,0
0.075,0,0.02,-0.04,-0.01,0,0
0.078,0,0.02,-0.04,-0.01,0,0
0.078,0.02,0.01,-0.05,-0.01,0,0
0.08,0.02,0.01,-0.05,-0.01,0,0
0.083,0.02,0.01,-0.05,-0.01,-0.01,0
0.083,0.02,0.05,-0.05,-0.01,-0.01,0
0.085,0.02,0.05,-0.05,-0.01,-0.01,0
0.087,0.02,0.05,-0.05,-0.01,0,0
0.088,0.03,0.02,-0.02,-0.01,0,0
0.09,0.03,0.02,-0.02,-0.01,-0.01,0
0.112,0.02,0,-0.04,-0.01,-0.01,0
0.112,0.02,0,-0.04,-0.01,-0.01,0
0.112,0.02,0,-0.04,-0.01,0,0
0.113,0.02,0,-0.04,-0.01,-0.01,0
0.113,0.03,0,-0.04,-0.01,-0.01,0
0.113,0.03,0,-0.04,-0.01,0,0
0.114,0.03,0,-0.04,-0.01,0,0
0.114,0.06,-0.02,-0.03,-0.01,0,0
0.114,0.06,-0.02,-0.03,-0.01,0,0
0.114,0.06,-0.02,-0.03,-0.01,0,0
0.115,0.06,-0.01,-0.04,-0.01,0,0
0.115,0.06,-0.01,-0.04,0,0,0
0.115,0.06,-0.01,-0.04,0,0,0
0.115,0.07,-0.02,-0.03,0,0,0
0.116,0.07,-0.02,-0.03,0,0,0
0.117,0.06,-0.02,0,0,0,0
0.119,0.06,-0.02,0,0,0,0
0.12,0.06,-0.02,0,0,-0.01,0
0.122,0.06,-0.02,0,0,0,0
0.122,0.04,-0.03,-0.02,0,0,0
0.124,0.04,-0.03,-0.02,0,0,0
0.127,0.04,-0.03,-0.02,0,0,0
0.127,0.05,-0.03,-0.02,0,0,0
0.13,0.05,-0.03,-0.02,0,0,0
0.133,0.05,-0.03,-0.02,0,0,-0.01
0.133,0.03,-0.02,-0.05,0,0,-0.01
0.134,0.03,-0.02,-0.05,0,0,0
0.137,0.03,-0.02,-0.04,0,0,0
0.137,0.03,-0.02,-0.04,0,0,0
0.14,0.03,-0.02,-0.04,0,0,0
0.141,0.03,-0.02,-0.04,0,0,0
0.141,0.05,-0.02,-0.05,0,0,0
0.145,0.05,-0.02,-0.05,0.01,0,0
0.146,0.05,-0.02,-0.05,0,0,0
0.146,0.06,-0.03,-0.05,0,0,0
0.149,0.06,-0.03,-0.05,0.01,0,0
0.151,0.08,-0.02,-0.05,0.01,0,0
0.151,0.08,-0.02,-0.05,0,0,0
0.153,0.08,-0.02,-0.05,0.01,0,-0.01
0.156,0.07,-0.01,-0.05,0.01,0,-0.01
0.156,0.07,-0.01,-0.05,0.01,0,-0.01
0.159,0.07,-0.01,-0.05,0.01,0,-0.01
0.162,0.07,-0.01,-0.05,0.01,0,-0.01
0.162,0.08,-0.03,-0.05,0.01,0,-0.01
0.163,0.08,-0.03,-0.05,0.01,0,-0.01
0.165,0.07,-0.02,-0.03,0.01,0,-0.01
0.166,0.07,-0.02,-0.03,0.01,0,-0.01
0.168,0.07,-0.02,-0.03,0.01,0,-0.01
0.171,0.05,0,-0.02,0.01,0,-0.01
0.172,0.05,0,-0.02,0.01,0,-0.01
0.173,0.05,0,-0.02,0.01,0,-0.01
0.176,0.05,0,-0.02,0.01,0,-0.01
0.176,0.04,-0.01,-0.02,0.01,0,-0.01
0.178,0.04,-0.01,-0.02,0.01,0.01,-0.01
0.18,0.04,-0.01,-0.02,0.01,0,-0.01
0.181,0.03,-0.02,-0.01,0.01,0,-0.01
0.182,0.03,-0.02,-0.01,0.01,0,0
0.185,0.03,-0.02,0.01,0.01,0,0
0.185,0.03,-0.02,0.01,0.01,0.01,-0.01
0.187,0.03,-0.02,0.01,0.01,0.01,-0.01
0.19,0.03,-0.02,0.01,0.01,0.01,-0.01
0.19,0.04,-0.02,0,0.01,0.01,-0.01
0.192,0.04,-0.02,0,0.01,0.01,-0.01
0.194,0.04,-0.02,0,0.02,0.01,-0.01
0.195,0.07,-0.01,-0.01,0.02,0.01,-0.01
0.197,0.07,-0.01,-0.01,0.02,0.01,-0.01
0.199,0.07,-0.01,-0.01,0.02,0.01,-0.01
0.199,0.06,-0.04,-0.01,0.02,0.01,-0.01
0.202,0.06,-0.04,-0.01,0.02,0.01,-0.01
0.205,0.05,-0.03,-0.01,0.02,0.01,-0.01
0.205,0.05,-0.03,-0.01,0.02,0.01,0
0.207,0.05,-0.03,-0.01,0.02,0.01,-0.01
0.209,0.05,-0.03,-0.01,0.02,0.01,-0.01
0.209,0.07,-0.03,-0.01,0.02,0.01,-0.01
0.212,0.07,-0.03,-0.01,0.02,0.01,0
0.214,0.06,-0.02,-0.02,0.02,0.01,0
0.214,0.06,-0.02,-0.02,0.02,0.01,-0.01
0.217,0.06,-0.02,-0.02,0.02,0.01,0
0.219,0.06,-0.02,-0.02,0.02,0.01,0
0.219,0.05,-0.03,-0.03,0.02,0.01,0
0.222,0.05,-0.03,-0.03,0.02,0.01,0
0.224,0.05,-0.03,-0.03,0.02,0.01,0
0.225,0.03,-0.02,-0.02,0.02,0.01,0
0.227,0.03,-0.02,-0.02,0.02,0.01,0
0.229,0.03,-0.01,-0.04,0.02,0.01,0
0.229,0.03,-0.01,-0.04,0.03,0.01,0
0.232,0.03,-0.01,-0.04,0.02,0.01,0
0.234,0.02,0.01,-0.02,0.02,0.01,0
0.234,0.02,0.01,-0.02,0.02,0,0
0.237,0.02,0.01,-0.02,0.02,0.01,0
0.239,0.02,0.01,-0.02,0.02,0.01,0
0.239,0,0,-0.04,0.02,0.01,0
0.241,0,0,-0.04,0.02,0.01,0
0.244,0,0,-0.04,0.02,0.01,0
0.244,0,0.01,-0.04,0.02,0.01,0
0.246,0,0.01,-0.04,0.02,0,0
0.249,0,0.01,-0.04,0.02,0,0
0.249,0.01,0.01,-0.03,0.02,0,0
0.257,0.01,0.01,-0.03,0.02,0,0.01
0.259,0.01,0.01,-0.03,0.02,0,0
0.288,0.01,0.01,-0.04,0.02,0,0
0.289,0.01,0.01,-0.04,0.02,0,0.01
0.289,-0.01,0.01,-0.03,0.02,0,0.01
0.289,-0.01,0.01,-0.03,0.02,0,0.01
0.29,-0.01,0.01,-0.03,0.02,0,0.01
0.29,0,0.04,-0.04,0.02,0,0.01
0.29,0,0.04,-0.04,0.02,0,0.01
0.29,0,0.04,-0.04,0.01,0.01,0.01
0.291,0,0.04,-0.04,0.01,0.01,0
0.291,-0.01,0.03,-0.04,0.01,0.01,0
0.291,-0.01,0.03,-0.04,0.01,0,0.01
0.292,-0.01,0.03,-0.04,0.01,0.01,0.01
0.292,0,0.03,-0.03,0.01,0.01,0.01
0.292,0,0.03,-0.03,0.01,0,0.01
0.292,0,0.03,-0.03,0.01,0,0.01
0.292,0.02,0.04,-0.02,0.01,0,0.01
0.293,0.02,0.04,-0.02,0.01,0.01,0.01
0.293,0.02,0.04,-0.02,0.01,0.01,0.01
0.293,0.03,0.05,-0.02,0.01,0.01,0.01
0.293,0.03,0.05,-0.02,0.01,0.01,0.01
0.294,0.03,0.05,-0.02,0.01,0.01,0.01
0.294,0.03,0.05,0.01,0.01,0.01,0.01
0.294,0.03,0.05,0.01,0.01,0.01,0.01
