time,ax,ay,az,wx,wy,wz
0,0.01,0.04,-0.04,-0.02,-0.01,0
0.001,-0.01,0.02,-0.04,-0.02,-0.01,0
0.002,-0.01,0.02,-0.04,-0.02,-0.01,-0.01
0.004,-0.01,0.02,-0.04,-0.02,-0.01,-0.01
0.039,-0.01,0.02,-0.04,-0.02,0,0
0.04,-0.01,0.02,-0.04,-0.02,-0.01,0
0.04,-0.01,0.02,-0.04,-0.02,-0.01,0
0.041,-0.02,0.02,-0.02,-0.02,-0.01,0
0.041,-0.02,0.02,-0.02,-0.02,0,0
0.042,-0.01,0.02,-0.05,-0.02,0,0
0.042,-0.01,0.02,-0.05,-0.02,-0.01,0
0.043,-0.01,0.02,-0.05,-0.02,0,0
0.044,0,0.01,-0.05,-0.02,0,0
0.044,0,0.01,-0.05,-0.02,0,0
0.044,0,0.01,-0.05,-0.02,0,0
0.045,0,0.01,-0.05,-0.03,0,0
0.045,-0.02,0,-0.05,-0.03,0,0
0.045,-0.02,0,-0.05,-0.03,0,-0.01
0.045,0.01,0,-0.04,-0.03,0,-0.01
0.046,0.01,0,-0.04,-0.03,0,-0.01
0.046,0.01,0,-0.04,-0.03,0,0
0.046,0.01,0,-0.04,-0.03,0,-0.01
0.047,0.01,-0.01,-0.04,-0.03,0,-0.01
0.047,0.01,-0.01,-0.04,-0.03,0.01,-0.01
0.047,0.02,0.01,-0.02,-0.03,0.01,-0.01
0.047,0.02,0.01,-0.02,-0.03,0,0
0.048,0.02,0.01,-0.02,-0.03,0,-0.01
0.048,0.03,0.01,-0.03,-0.03,0,-0.01
0.048,0.03,0.01,-0.03,-0.03,0.01,-0.01
0.048,0.03,0.01,-0.03,-0.03,0,-0.01
0.049,0.03,0.01,-0.03,-0.03,0,-0.01
0.05,0.05,0.01,-0.02,-0.03,0,-0.01
0.051,0.05,0.01,-0.02,-0.03,0.01,-0.01
0.053,0.05,0.01,-0.02,-0.03,0,-0.01
0.053,0.04,0.01,-0.01,-0.03,0,-0.01
0.056,0.04,0.01,-0.01,-0.03,0,-0.01
0.059,0.04,0.01,0,-0.03,0,-0.01
0.059,0.04,0.01,0,-0.03,0,-0.01
0.062,0.04,0.01,0,-0.02,0.01,-0.01
0.064,0.04,0.01,0,-0.03,0.01,-0.01
0.065,0.04,0.02,0,-0.03,0.01,-0.01
0.065,0.04,0.02,0,-0.03,0.01,-0.01
0.069,0.03,0.03,0,-0.03,0.01,-0.01
0.07,0.03,0.03,0,-0.03,0,-0.01
0.072,0.03,0.03,0,-0.02,0.01,-0.01
0.072,0.03,0.03,0,-0.02,0,-0.01
0.073,0.05,0.02,-0.02,-0.02,0,-0.01
0.08,0.05,0.02,-0.02,-0.02,0,-0.01
0.08,0.05,0.03,-0.01,-0.02,0,-0.01
0.08,0.05,0.03,-0.01,-0.02,0,-0.01
0.081,0.05,0.03,-0.01,-0.02,0,-0.01
0.083,0.05,0.03,-0.01,-0.02,0,-0.01
0.083,0.03,0.03,0,-0.02,0,-0.01
0.085,0.03,0.03,0,-0.02,0,-0.01
0.087,0.03,0.03,0,-0.02,0,-0.01
0.088,0.02,0.03,-0.01,-0.02,0,-0.01
0.09,0.02,0.03,-0.01,-0.02,0.01,-0.01
0.092,0.02,0.03,-0.01,-0.02,0.01,-0.01
0.093,0,0.02,-0.04,-0.02,0.01,-0.01
0.094,0,0.02,-0.04,-0.03,0.01,-0.01
0.097,0,0.02,-0.04,-0.03,0,-0.01
0.097,0.01,0.03,-0.11,-0.03,0,-0.01
0.099,0.01,0.03,-0.11,-0.03,0.01,-0.01
0.102,0.01,0.03,-0.11,-0.02,0,-0.01
0.102,0,0.02,0.06,-0.02,0,-0.01
0.104,0,0.02,0.06,-0.02,0.01,-0.01
0.107,0.02,-0.02,0.23,-0.02,0.01,-0.01
0.108,0.02,-0.02,0.23,-0.02,0,-0.01
0.11,0.02,-0.02,0.23,-0.01,0,-0.01
0.112,0.02,-0.02,0.23,-0.01,0,-0.01
0.113,0.06,-0.03,0.13,-0.01,0,-0.01
0.115,0.06,-0.03,0.13,-0.01,0,-0.01
0.117,0.06,-0.03,0.13,-0.01,0,-0.01
0.117,0.04,-0.02,0.02,-0.01,0,-0.01
0.12,0.04,-0.02,0.02,-0.01,0,-0.01
0.121,0.05,-0.03,-0.06,-0.01,0,-0.01
0.122,0.05,-0.03,-0.06,-0.02,0.01,-0.01
0.126,0.05,-0.03,-0.06,-0.01,0.01,-0.01
0.126,0.04,-0.01,-0.09,-0.01,0.01,-0.01
0.127,0.04,-0.01,-0.09,-0.02,0.01,-0.01
0.129,0.04,-0.01,-0.09,-0.02,0.01,-0.01
0.131,0.03,0,-0.11,-0.02,0.01,-0.01
0.132,0.03,0,-0.11,-0.02,0.01,-0.01
0.134,0.03,0,-0.11,-0.02,0.01,-0.01
0.136,0.03,0,-0.11,-0.02,0.01,-0.01
0.137,0.02,0.02,-0.1,-0.02,0.01,-0.01
0.144,0.02,0.02,-0.1,-0.02,0.01,-0.01
0.145,0.05,0,-0.08,-0.02,0.01,-0.01
0.145,0.05,0,-0.08,-0.02,0.01,0
0.146,0.05,0,-0.08,-0.02,0.01,-0.01
0.146,0.04,0.02,-0.07,-0.02,0.01,-0.01
0.146,0.04,0.02,-0.07,-0.03,0.01,-0.01
0.148,0.04,0.02,-0.07,-0.03,0.01,-0.01
0.151,0.04,0.02,-0.07,-0.03,0.01,-0.01
0.152,0.04,0.02,-0.07,-0.03,0.01,-0.01
0.154,0.04,0.02,-0.07,-0.03,0.01,0
0.156,0.04,0.02,-0.07,-0.03,0.01,0
0.157,0.03,-0.01,-0.04,-0.03,0.01,0
0.158,0.03,-0.01,-0.04,-0.03,0.01,-0.01
0.162,0.03,-0.03,-0.01,-0.03,0.01,-0.01
0.162,0.03,-0.03,-0.01,-0.03,0.01,0
0.164,0.03,-0.03,-0.01,-0.03,0.01,0
0.166,0.02,-0.02,0.02,-0.03,0.01,0
0.166,0.02,-0.02,0.02,-0.03,0.01,0
0.182,0.02,-0.02,0.02,-0.03,0.01,0
0.182,0.04,-0.01,0.02,-0.03,0.01,0
0.182,0.04,-0.01,0.02,-0.03,0.01,0
0.182,0.04,-0.01,0.02,-0.03,0.01,0
0.183,0.06,-0.02,0.02,-0.03,0.01,0
0.183,0.06,-0.02,0.02,-0.02,0.01,0
0.183,0.06,-0.02,0.02,-0.02,0.01,0
0.184,0.06,-0.02,0.03,-0.02,0.01,0
0.184,0.06,-0.02,0.03,-0.03,0.01,-0.01
0.184,0.06,-0.02,0.03,-0.03,0.01,0
0.185,0.06,-0.04,0.04,-0.03,0.01,0
0.186,0.06,-0.04,0.04,-0.02,0.01,-0.01
0.188,0.06,-0.04,0.04,-0.02,0.01,0
0.19,0.06,-0.04,0.04,-0.02,0.01,0
0.191,0.06,-0.04,0.04,-0.02,0.01,0
0.192,0.06,-0.04,0.04,-0.02,0.01,0
0.194,0.06,-0.04,0.04,-0.02,0.01,-0.01
0.195,0.04,-0.02,0.05,-0.02,0.01,-0.01
0.197,0.04,-0.02,0.05,-0.02,0.01,-0.01
0.201,0.03,-0.03,0.05,-0.02,0.01,-0.01
0.201,0.03,-0.03,0.05,-0.02,0.02,-0.01
0.201,0.03,-0.03,0.05,-0.02,0.01,0
0.205,0.04,-0.02,0.04,-0.02,0.01,0
0.205,0.04,-0.02,0.04,-0.02,0.01,0
0.207,0.04,-0.02,0.04,-0.01,0.01,-0.01
0.21,0.03,-0.02,0.02,-0.01,0.01,-0.01
0.21,0.03,-0.02,0.02,-0.01,0.01,-0.01
0.212,0.03,-0.02,0.02,-0.02,0.02,-0.01
0.214,0.02,0,0.01,-0.02,0.02,-0.01
0.214,0.02,0,0.01,-0.01,0.02,-0.01
0.216,0.02,0,0.01,-0.01,0.02,-0.01
0.219,0.03,0.01,0.01,-0.01,0.02,-0.01
0.219,0.03,0.01,0.01,-0.02,0.01,-0.01
0.222,0.03,0.01,0.01,-0.02,0.01,-0.01
0.224,0.02,0.03,-0.01,-0.02,0.01,-0.01
0.225,0.02,0.03,-0.01,-0.01,0.01,-0.01
0.226,0.02,0.03,-0.01,-0.02,0.01,0
0.229,0,0.05,-0.03,-0.02,0.01,0
0.229,0,0.05,-0.03,-0.01,0.01,-0.01
0.232,0,0.05,-0.03,-0.02,0.01,-0.01
0.233,-0.01,0.03,-0.04,-0.02,0.01,-0.01
0.234,-0.01,0.03,-0.04,-0.02,0.01,-0.01
0.236,-0.01,0.03,-0.04,-0.02,0.01,-0.01
0.238,-0.01,0.03,-0.04,-0.02,0.01,0
0.238,-0.01,0.06,-0.03,-0.02,0.01,0
0.241,-0.01,0.06,-0.03,-0.02,0.01,-0.01
0.243,-0.01,0.05,-0.04,-0.02,0.01,-0.01
0.244,-0.01,0.05,-0.04,-0.02,0.01,-0.01
