time,ax,ay,az,wx,wy,wz
0,0.02,0,-0.04,-0.01,0.01,0
0.004,0.02,0,-0.04,-0.01,0.01,0
0.004,0.01,0,-0.01,-0.01,0.01,0
0.005,0.01,0,-0.01,-0.01,0.01,0
0.008,0.01,0,-0.01,-0.01,0.01,0
0.008,0,0,-0.04,-0.01,0.01,0
0.01,0,0,-0.04,-0.01,0.01,0
0.013,0.01,0.01,-0.05,-0.01,0.01,0
0.013,0.01,0.01,-0.05,-0.01,0.01,0
0.015,0.01,0.01,-0.05,-0.01,0.01,0
0.018,0.01,0.01,-0.05,-0.01,0.01,0
0.018,0.01,0.01,-0.04,-0.01,0.01,0
0.02,0.01,0.01,-0.04,-0.01,0.01,0
0.022,0.01,0.01,-0.04,-0.02,0.02,0
0.023,0.02,-0.01,-0.05,-0.02,0.02,0
0.025,0.02,-0.01,-0.05,-0.01,0.01,0
0.028,0.03,0.01,-0.05,-0.01,0.01,0
0.029,0.03,0.01,-0.05,-0.02,0.01,0
0.03,0.03,0.01,-0.05,-0.01,0.01,0
0.032,0.03,0.01,-0.05,-0.01,0.01,0
0.033,0.03,0.03,-0.07,-0.01,0.01,0
0.035,0.03,0.03,-0.07,-0.01,0.01,0
0.037,0.03,0.03,-0.07,-0.02,0.01,0
0.037,0.03,0.02,-0.07,-0.02,0.01,0
0.04,0.03,0.02,-0.07,-0.02,0.01,0
0.048,0.03,0.03,-0.06,-0.02,0.01,0
0.048,0.03,0.03,-0.06,-0.02,0.01,0
0.049,0.03,0.03,-0.06,-0.02,0.01,0
0.049,0.02,0.02,-0.05,-0.02,0.01,0
0.049,0.02,0.02,-0.05,-0.02,0.01,0
0.05,0.02,0.02,-0.05,-0.02,0.01,0
0.052,0.03,0,-0.05,-0.02,0.01,0
0.053,0.03,0,-0.05,-0.02,0.01,0
0.054,0.03,0,-0.05,-0.02,0.01,0
0.057,0.03,0,-0.06,-0.02,0.01,0
0.057,0.03,0,-0.06,-0.02,0.01,0
0.06,0.03,0,-0.06,-0.02,0.01,0
0.062,0.03,0,-0.06,-0.02,0.01,0
0.063,0.05,0.01,-0.05,-0.02,0.01,0
0.064,0.05,0.01,-0.05,-0.02,0.01,0
0.066,0.03,0.01,-0.05,-0.02,0.01,0
0.067,0.03,0.01,-0.05,-0.02,0.01,0
0.069,0.03,0.01,-0.05,-0.02,0,0
0.071,0.01,0,-0.04,-0.02,0,0
0.071,0.01,0,-0.04,-0.02,0.01,0
0.074,0.01,0,-0.04,-0.02,0.01,0
0.076,0.01,0,-0.03,-0.02,0.01,0
0.079,0.01,0,-0.03,-0.02,0,0
0.079,0.01,0,-0.03,-0.02,0.01,0
0.104,0.01,0,-0.03,-0.02,0.01,0
0.104,0,0,-0.02,-0.02,0.01,0
0.104,0,0,-0.02,-0.02,0.01,0
0.105,0,0,-0.02,-0.02,0.01,0
0.105,-0.01,-0.03,0,-0.02,0.01,0
0.105,-0.01,-0.03,0,-0.02,0.01,0
0.106,0,-0.03,-0.01,-0.02,0.01,0
0.106,0,-0.03,-0.01,-0.01,0.01,0
0.106,0,-0.03,-0.01,-0.01,0.01,0
0.106,0,-0.03,-0.01,-0.01,0.01,0
0.107,0.01,-0.05,0.01,-0.01,0.01,0
0.107,0.01,-0.05,0.01,-0.01,0.01,0
0.107,0.02,-0.02,0.03,-0.01,0.01,0
0.107,0.02,-0.02,0.03,-0.01,0.01,0
0.108,0.02,-0.02,0.03,-0.01,0,0
0.108,0.03,-0.03,0.03,-0.01,0,0
0.108,0.03,-0.03,0.03,-0.01,0.01,-0.01
0.108,0.03,-0.03,0.03,-0.01,0.01,-0.01
0.111,0.03,-0.02,0.01,-0.01,0.01,-0.01
0.112,0.03,-0.02,0.01,-0.01,0,0
0.112,0.03,-0.02,0.01,-0.01,0,0
0.115,0.03,-0.02,0.01,-0.01,0,-0.01
0.116,0.04,0,0,-0.01,0,-0.01
0.117,0.04,0,0,-0.01,0,0
0.12,0.03,0.01,-0.02,-0.01,0,0
0.12,0.03,0.01,-0.02,-0.01,0,0
0.122,0.03,0.01,-0.02,-0.01,0,0
0.125,0.02,0.02,-0.11,-0.01,0,0
0.126,0.02,0.02,-0.11,-0.01,0,0
0.127,0.02,0.02,-0.11,-0.01,0,0
0.13,-0.04,0.04,-0.17,-0.01,0,0
0.13,-0.04,0.04,-0.17,-0.01,0,0
0.133,-0.04,0.04,-0.17,-0.01,0,0
0.134,-0.04,0.04,-0.17,-0.02,0.01,0
0.135,-0.04,0.04,-0.16,-0.02,0.01,0
0.138,-0.04,0.04,-0.16,-0.02,0.01,0
0.141,-0.01,0.04,-0.1,-0.02,0.01,0
0.141,-0.01,0.04,-0.1,-0.02,0,0
0.142,-0.01,0.04,-0.1,-0.02,0,0
0.145,0.03,0.02,-0.03,-0.02,0,0
0.145,0.03,0.02,-0.03,-0.02,0,0
0.146,0.03,0.02,-0.03,-0.02,0,0
0.149,0.05,0.02,0.02,-0.02,0,0
0.15,0.05,0.02,0.02,-0.01,0,0
0.152,0.05,0.02,0.02,-0.01,0,0
0.154,0.05,0.02,0.02,-0.01,0,0
0.155,0.07,0.02,0.04,-0.01,0,0
0.157,0.07,0.02,0.04,-0.01,-0.01,0
0.164,0.04,0.02,0.04,-0.01,-0.01,0
0.164,0.04,0.02,0.04,-0.01,-0.01,0
0.165,0.04,0.02,0.04,-0.01,-0.01,0
0.165,0.05,0.02,-0.05,-0.01,-0.01,0
0.165,0.05,0.02,-0.05,-0.01,0,-0.01
0.168,0.05,0.02,-0.05,-0.01,0,-0.01
0.17,0,0.02,-0.14,-0.01,0,-0.01
0.17,0,0.02,-0.14,-0.02,0,0
0.171,0,0.02,-0.14,-0.02,0,-0.01
0.175,0,0.02,-0.14,-0.02,0.01,0
0.176,-0.03,-0.01,-0.15,-0.02,0.01,0
0.176,-0.03,-0.01,-0.15,-0.02,0,0
0.179,-0.02,-0.01,-0.07,-0.02,0,0
0.179,-0.02,-0.01,-0.07,-0.02,0,0
0.181,-0.02,-0.01,-0.07,-0.02,0,0
0.183,-0.02,-0.01,-0.07,-0.02,0.01,0
0.184,0.01,-0.01,0.02,-0.02,0.01,0
0.186,0.01,-0.01,0.02,-0.02,0,0
0.188,0.01,-0.01,0.02,-0.02,0,0
0.188,0.02,0,0,-0.02,0,0
0.19,0.02,0,0,-0.02,0.01,0
0.194,0.02,0,-0.01,-0.02,0.01,0
0.195,0.02,0,-0.01,-0.01,0,0
0.195,0.02,0,-0.01,-0.01,-0.01,0
0.198,0.02,0,-0.01,-0.01,0,0
0.198,0.04,0,-0.01,-0.01,0,0
0.2,0.04,0,-0.01,-0.01,0,0
0.203,0.03,-0.02,-0.04,-0.01,0,0
0.203,0.03,-0.02,-0.04,-0.01,0,0
0.206,0.03,-0.02,-0.04,-0.01,0,0
0.208,0.03,-0.02,-0.04,-0.01,0,0
0.209,0.04,-0.02,-0.05,-0.01,0,0
0.21,0.04,-0.02,-0.05,-0.01,0,0
0.213,0.04,-0.03,-0.06,-0.01,0,0
0.213,0.04,-0.03,-0.06,-0.01,0.01,0
0.215,0.04,-0.03,-0.06,-0.02,0.01,0
0.217,0.04,-0.02,-0.09,-0.02,0.01,0
0.218,0.04,-0.02,-0.09,-0.01,-0.01,0.01
0.22,0.04,-0.02,-0.09,-0.01,-0.01,0.01
0.222,0.04,-0.02,-0.09,-0.01,-0.01,0.01
0.223,0.06,-0.02,-0.12,-0.01,-0.01,0.01
0.225,0.06,-0.02,-0.12,-0.02,0.01,0
0.227,0.07,-0.01,-0.11,-0.02,0.01,0
0.228,0.07,-0.01,-0.11,-0.02,0,0.01
