time,ax,ay,az,wx,wy,wz
0.34,0.03,-0.01,0.02,0.01,0.01,-0.01
0.342,0.03,-0.01,0.02,0.02,0.01,-0.01
0.342,0.02,-0.01,0,0.02,0.01,-0.01
0.345,0.02,-0.01,0,0.02,0.01,-0.01
0.348,0.04,-0.01,0.01,0.02,0.01,-0.01
0.348,0.04,-0.01,0.01,0.02,0.01,-0.01
0.349,0.04,-0.01,0.01,0.02,0.01,-0.01
0.352,0.03,-0.01,0,0.02,0.01,-0.01
0.352,0.03,-0.01,0,0.02,0.01,-0.01
0.354,0.03,-0.01,0,0.02,0.01,-0.01
0.357,0.03,-0.01,0,0.02,0.01,-0.01
0.357,0.03,0,0,0.02,0.01,-0.01
0.359,0.03,0,0,0.02,0.01,-0.01
0.362,0.01,-0.01,-0.01,0.02,0.01,-0.01
0.362,0.01,-0.01,-0.01,0.02,0.01,-0.01
0.364,0.01,-0.01,-0.01,0.02,0.01,-0.01
0.368,0.01,-0.01,-0.01,0.02,0.01,-0.01
0.368,0.01,0,0,0.02,0.01,-0.01
0.369,0.01,0,0,0.02,0.01,-0.01
0.372,0.02,-0.01,0,0.02,0.01,-0.01
0.372,0.02,-0.01,0,0.02,0.01,-0.01
0.374,0.02,-0.01,0,0.02,0.01,-0.01
0.376,0.02,-0.01,0,0.02,0.01,-0.01
0.377,0.04,-0.02,0.01,0.02,0.01,-0.01
0.379,0.04,-0.02,0.01,0.02,0.01,-0.01
0.382,0.04,-0.02,0.01,0.03,0.01,-0.01
0.382,0.04,0,0.03,0.03,0.01,-0.01
0.384,0.04,0,0.03,0.03,0.01,-0.01
0.386,0.02,0,0.01,0.03,0.01,-0.01
0.386,0.02,0,0.01,0.03,0.01,-0.01
0.389,0.02,0,0.01,0.03,0.01,-0.01
0.391,0.02,0,0.01,0.03,0.01,-0.01
0.392,0.03,0,-0.02,0.03,0.01,-0.01
0.395,0.03,0,-0.02,0.03,0.01,-0.01
0.396,0.02,0.01,-0.01,0.03,0.01,-0.01
0.396,0.02,0.01,-0.01,0.03,0.01,-0.01
0.399,0.02,0.01,-0.01,0.03,0.01,-0.01
0.401,0.02,0.01,-0.01,0.03,0.01,-0.01
0.401,0.03,0.01,-0.01,0.03,0.01,-0.01
0.403,0.03,0.01,-0.01,0.03,0.01,-0.01
0.406,0.03,0.01,-0.01,0.03,0.01,-0.01
0.407,0.03,0.01,-0.01,0.03,0.01,-0.01
0.409,0.03,0.01,-0.01,0.03,0.01,-0.01
0.416,0.03,0,-0.01,0.03,0.01,-0.01
0.416,0.03,0,-0.01,0.03,0.01,0
0.417,0.03,0,-0.01,0.03,0.01,0
0.417,0.03,0,-0.01,0.03,0.01,-0.01
0.417,0.01,0,0.01,0.03,0.01,-0.01
0.418,0.01,0,0.01,0.03,0.01,-0.01
0.421,0.01,0,0.01,0.03,0.01,0
0.421,0,0.01,0,0.03,0.01,0
0.423,0,0.01,0,0.03,0.01,0
0.425,0,0.01,0,0.03,0.01,0
0.426,0.03,0,0,0.03,0.01,0
0.431,0.03,0,0,0.03,0.01,0
0.431,0.03,0,0,0.03,0.01,0
0.432,0.01,0.01,0,0.03,0.01,0
0.433,0.01,0.01,0,0.03,0.01,0
0.436,0.01,0.01,0,0.03,0.01,0
0.436,0.02,-0.01,-0.01,0.03,0.01,0
0.438,0.02,-0.01,-0.01,0.03,0.02,0
0.44,0.02,-0.01,-0.01,0.03,0.01,0
0.441,0.02,-0.01,0,0.03,0.01,0
0.442,0.02,-0.01,0,0.03,0.02,0
0.445,0.03,-0.01,-0.01,0.03,0.02,0
0.474,0.03,-0.01,-0.01,0.03,0.01,0
0.474,0.03,-0.01,-0.01,0.03,0.02,0
0.475,0.03,-0.01,-0.01,0.03,0.02,0
0.475,0.01,-0.01,-0.03,0.03,0.02,0
0.476,0.01,-0.01,-0.03,0.03,0.02,0
0.477,0.01,-0.01,-0.03,0.03,0.02,0
0.478,0.02,-0.02,-0.04,0.03,0.02,0
0.479,0.02,-0.02,-0.04,0.03,0.02,0
0.479,0.02,-0.02,-0.04,0.03,0.02,0
0.48,0.04,0,-0.03,0.03,0.02,0
0.48,0.04,0,-0.03,0.03,0.02,0
0.481,0.03,-0.02,-0.01,0.03,0.02,0
0.481,0.03,-0.02,-0.01,0.03,0.02,0
0.481,0.03,-0.02,-0.01,0.03,0.02,0
0.482,0.03,-0.02,-0.01,0.03,0.01,0
0.482,0.04,0,-0.01,0.03,0.01,0
0.483,0.04,0,-0.01,0.03,0.02,0
0.483,0.04,0,-0.01,0.03,0.02,0
0.484,0.04,0,-0.01,0.03,0.02,0
0.484,0.04,0,-0.01,0.03,0.02,0
0.485,0.04,0,-0.01,0.03,0.01,0
0.485,0.05,0.01,0,0.03,0.01,0
0.485,0.05,0.01,0,0.03,0.01,0
0.486,0.04,0.01,-0.02,0.03,0.01,0
0.486,0.04,0.01,-0.02,0.03,0.01,0
0.487,0.04,0.01,-0.02,0.03,0.02,0
0.491,0.04,0.01,-0.02,0.03,0.01,0
0.491,0.04,0.02,-0.02,0.03,0.01,0
0.492,0.04,0.02,-0.02,0.03,0.01,0
0.495,0.04,0.02,-0.02,0.03,0.01,0
0.495,0.04,0.02,-0.02,0.03,0.01,0
0.496,0.04,0.02,-0.02,0.03,0.01,0
0.499,0.04,0.02,-0.02,0.03,0.01,0
0.499,0.01,0.02,-0.01,0.03,0.01,0
0.501,0.01,0.02,-0.01,0.03,0.01,0
0.504,0,0.03,-0.02,0.03,0.01,0
0.504,0,0.03,-0.02,0.03,0.01,0
0.506,0,0.03,-0.02,0.03,0.01,0
0.508,0,0.03,-0.02,0.03,0.01,0
0.509,0.02,0.03,-0.03,0.03,0.01,0
0.511,0.02,0.03,-0.03,0.02,0.01,0
0.513,0.02,0.03,-0.03,0.02,0.01,0
0.513,0.01,0.04,-0.03,0.02,0.01,0
0.516,0.01,0.04,-0.03,0.02,0.02,0
0.519,0.01,0.04,-0.03,0.02,0.02,0
0.519,0.02,0.04,-0.04,0.02,0.02,0
0.521,0.02,0.04,-0.04,0.02,0.01,0
0.523,0.02,0.04,-0.04,0.02,0.02,0
0.523,0.04,0.04,-0.04,0.02,0.02,0
0.526,0.04,0.04,-0.04,0.02,0.01,0
0.528,0.04,0.04,-0.04,0.02,0.01,0
0.529,0.01,0.04,-0.04,0.02,0.01,0
0.531,0.01,0.04,-0.04,0.02,0.01,0
0.534,0.01,0.04,-0.04,0.02,0.02,0
0.534,0,0.04,-0.05,0.02,0.02,0
0.536,0,0.04,-0.05,0.01,0.02,0
0.538,0,0.04,-0.05,0.02,0.01,0
0.538,0.02,0.03,-0.05,0.02,0.01,0
0.54,0.02,0.03,-0.05,0.02,0.01,0
0.543,0.02,0.03,-0.05,0.02,0.02,0
0.544,0.02,0.02,-0.06,0.02,0.02,0
0.545,0.02,0.02,-0.06,0.02,0.01,0
0.548,0.02,0.02,-0.06,0.01,0.01,0
0.548,0.02,0.02,-0.06,0.01,0.01,0
0.55,0.02,0.02,-0.06,0.01,0.02,0
0.552,0.02,0.02,-0.06,0.01,0.01,0.01
0.552,0.03,0.02,-0.05,0.01,0.01,0.01
0.556,0.03,0.02,-0.05,0.01,0.01,0
0.558,0.03,0.02,-0.05,0.02,0.01,0
0.558,0.03,0.02,-0.02,0.02,0.01,0
0.565,0.03,0.02,-0.02,0.01,0.02,0
0.565,0.03,0.02,-0.02,0.01,0.02,0
0.566,0.02,0,-0.02,0.01,0.02,0
0.566,0.02,0,-0.02,0.01,0.01,0.01
0.567,0.02,0,-0.02,0.02,0.02,0
0.567,0.01,-0.02,-0.03,0.02,0.02,0
0.57,0.01,-0.02,-0.03,0.02,0.02,0
0.572,0.01,-0.02,-0.03,0.02,0.02,0
0.573,0.03,-0.03,0,0.02,0.02,0
0.574,0.03,-0.03,0,0.02,0.02,0
0.579,0.03,-0.03,0,0.02,0.02,0
0.58,0.02,0,0,0.02,0.02,0
0.58,0.02,0,0,0.02,0.02,0
0.582,0.05,-0.02,-0.01,0.02,0.02,0
0.583,0.05,-0.02,-0.01,0.02,0.02,0
0.584,0.05,-0.02,-0.01,0.02,0.02,0.01
0.586,0.05,-0.02,-0.01,0.02,0.02,0
0.587,0.03,-0.04,-0.01,0.02,0.02,0
0.589,0.03,-0.04,-0.01,0.02,0.02,0
0.592,0.04,-0.03,-0.02,0.02,0.02,0
0.592,0.04,-0.03,-0.02,0.02,0.02,0
0.596,0.04,-0.03,-0.02,0.02,0.02,0
0.597,0.04,-0.03,-0.02,0.02,0.02,0
0.597,0.05,-0.03,-0.01,0.02,0.02,0
0.599,0.05,-0.03,-0.01,0.02,0.02,0
0.601,0.03,-0.01,0.01,0.02,0.02,0
0.601,0.03,-0.01,0.01,0.02,0.02,0
0.604,0.03,-0.01,0.01,0.02,0.02,0
0.606,0.03,-0.01,0.01,0.02,0.02,0
0.606,0.03,-0.01,-0.02,0.02,0.02,0
0.629,0.03,-0.01,-0.02,0.02,0.02,0
0.629,0.03,-0.01,-0.02,0.02,0.02,0
0.63,0.03,0,-0.03,0.02,0.02,0
0.63,0.03,0,-0.03,0.02,0.02,0
0.63,0.01,0,0,0.02,0.02,0
0.63,0.01,0,0,0.02,0.01,0
0.631,0.01,0,0,0.02,0.02,0
0.631,0,0,0.02,0.02,0.02,0
0.631,0,0,0.02,0.02,0.02,0
0.631,0,0,0.02,0.02,0.02,0
0.632,0,0,0.02,0.02,0.01,0
0.632,0,-0.01,0.04,0.02,0.01,0
0.632,0,-0.01,0.04,0.03,0.01,0
0.633,-0.02,-0.01,0.06,0.03,0.01,0
0.633,-0.02,-0.01,0.06,0.03,0.01,0
0.633,-0.02,-0.01,0.06,0.03,0.01,0
0.636,-0.02,-0.01,0.06,0.03,0.01,0
0.637,0.01,-0.01,0.07,0.03,0.01,0
0.638,0.01,-0.01,0.07,0.03,0.01,0
0.64,0.04,0,0.06,0.03,0.01,0
0.64,0.04,0,0.06,0.03,0.01,0
0.642,0.04,0,0.06,0.03,0.01,0
0.645,0.04,0,0.06,0.03,0.01,0
0.646,0.02,0.02,0.06,0.03,0.01,0
0.647,0.02,0.02,0.06,0.03,0.01,0
0.651,0.02,0.02,0.06,0.03,0.01,0
0.651,0.03,0.02,0.01,0.03,0.01,0
0.653,0.03,0.02,0.01,0.03,0.01,0
0.656,0.03,0.02,0.01,0.03,0.01,0
0.656,0,0.05,-0.07,0.03,0.01,0
0.658,0,0.05,-0.07,0.02,0.01,0
0.662,0,0.05,-0.07,0.02,0.01,0
0.662,-0.04,0.07,-0.1,0.02,0.01,0
0.662,-0.04,0.07,-0.1,0.02,0.01,0
0.665,-0.04,0.07,-0.1,0.02,0.01,0
0.665,-0.03,0.07,-0.08,0.02,0.01,0
0.667,-0.03,0.07,-0.08,0.02,0.01,0
0.669,-0.03,0.07,-0.08,0.02,0.01,0.01
0.669,-0.01,0.07,-0.05,0.02,0.01,0.01
0.672,-0.01,0.07,-0.05,0.02,0.01,0.01
0.674,0.02,0.07,0,0.02,0.01,0.01
0.675,0.02,0.07,0,0.02,0.01,0.01
0.677,0.02,0.07,0,0.02,0.01,0
0.68,0.02,0.07,0,0.01,0.01,0
0.68,0.06,0.07,0.04,0.01,0.01,0
0.682,0.06,0.07,0.04,0.02,0,0.01
0.684,0.06,0.07,0.04,0.02,0,0.01
0.685,0.07,0.05,0.04,0.02,0,0.01
0.686,0.07,0.05,0.04,0.02,0,0
0.689,0.07,0.05,0.04,0.02,0,0
0.689,0.06,0.05,0.01,0.02,0,0
0.692,0.06,0.05,0.01,0.02,0,0.01
0.694,0.06,0.05,0.01,0.02,0.01,0
0.695,0.04,0.05,-0.1,0.02,0.01,0
0.697,0.04,0.05,-0.1,0.01,0.01,0
0.699,0.04,0.05,-0.1,0.01,0.01,0
0.699,0.02,0.02,-0.18,0.01,0.01,0
0.701,0.02,0.02,-0.18,0.01,0.01,0
0.704,0,0,-0.18,0.01,0.01,0
0.705,0,0,-0.18,0.01,0.01,0
0.707,0,0,-0.18,0,0.01,0
0.71,0,0,-0.18,0.01,0.01,0
0.71,0.02,-0.01,-0.04,0.01,0.01,0
0.711,0.02,-0.01,-0.04,0.01,0.01,0.01
0.714,0.02,-0.01,-0.04,0.01,0.01,0.01
0.714,-0.02,0,0,0.01,0.01,0.01
0.716,-0.02,0,0,0.01,0.01,0.01
0.719,-0.02,0,0,0.01,0,0.01
0.719,-0.02,0.01,-0.03,0.01,0,0.01
0.721,-0.02,0.01,-0.03,0.01,0.01,0.01
0.723,-0.02,0.01,-0.03,0.01,0,0.01
0.724,0,-0.01,-0.01,0.01,0,0.01
0.726,0,-0.01,-0.01,0.01,0.01,0
0.729,0,-0.02,-0.01,0.01,0.01,0
0.73,0,-0.02,-0.01,0.01,0,0.01
0.731,0,-0.02,-0.01,0.01,0,0.01
0.733,0,-0.02,-0.01,0.01,0,0.01
0.734,0,-0.04,-0.02,0.01,0,0.01
0.736,0,-0.04,-0.02,0.01,0,0.01
0.738,0,-0.04,-0.02,0.01,0,0.01
0.739,0.01,-0.05,-0.07,0.01,0,0.01
0.74,0.01,-0.05,-0.07,0.02,0.01,0.01
0.743,0.01,-0.05,-0.07,0.02,0,0.01
0.744,-0.02,-0.04,-0.07,0.02,0,0.01
0.746,-0.02,-0.04,-0.07,0.01,0,0.01
0.748,-0.02,-0.04,-0.07,0.02,0,0.01
0.748,-0.02,-0.03,-0.15,0.02,0,0.01
0.751,-0.02,-0.03,-0.15,0.01,0.01,0.01
0.753,0,-0.02,-0.17,0.01,0.01,0.01
0.754,0,-0.02,-0.17,0.01,0.01,0.01
0.755,0,-0.02,-0.17,0.01,0.01,0.01
0.774,0,-0.02,-0.17,0.01,0.01,0.01
0.776,0,-0.02,-0.12,0.01,0.01,0.01
0.777,0,-0.02,-0.12,0.01,0.01,0.01
0.777,0,-0.02,-0.12,0.01,0.01,0.01
0.778,0,-0.02,-0.04,0.01,0.01,0.01
0.779,0,-0.02,-0.04,0.01,0.01,0.01
0.779,0,-0.02,-0.01,0.01,0.01,0.01
0.78,0,-0.02,-0.01,0.02,0.01,0.01
0.78,0,-0.02,-0.01,0.02,0.01,0.01
0.807,0.02,-0.01,0,0.02,0.01,0.01
0.808,0.02,-0.01,0,0.02,0.01,0.01
0.808,0.02,-0.01,0,0.02,0.01,0.01
0.808,0.04,-0.01,0.04,0.02,0.01,0.01
0.808,0.04,-0.01,0.04,0.02,0.01,0.01
0.809,0.04,-0.01,0.04,0.02,0.01,0.01
0.809,0.01,-0.01,0.03,0.02,0.01,0.01
0.809,0.01,-0.01,0.03,0.02,0.01,0.01
0.809,0.01,-0.01,0.03,0.02,0.01,0.01
0.81,-0.01,-0.01,0.02,0.02,0.01,0.01
0.81,-0.01,-0.01,0.02,0.02,0.01,0
0.81,-0.01,-0.01,0.02,0.02,0.01,0.01
0.81,-0.01,-0.01,0.02,0.02,0.01,0
0.811,0.01,0.01,-0.02,0.02,0.01,0
0.811,0.01,0.01,-0.02,0.02,0.01,0
0.811,0.01,0.01,-0.02,0.02,0.01,0.01
0.812,-0.01,0.01,-0.03,0.02,0.01,0.01
0.812,-0.01,0.01,-0.03,0.02,0.01,0
0.812,-0.01,0.01,-0.03,0.02,0.01,0
0.812,-0.03,0.01,-0.03,0.02,0.01,0
0.813,-0.03,0.01,-0.03,0.02,0.01,0
0.813,-0.03,0.01,-0.03,0.02,0.01,0.01
0.813,-0.03,0.02,-0.05,0.02,0.01,0.01
0.813,-0.03,0.02,-0.05,0.02,0.01,0
0.814,-0.03,0.02,-0.05,0.02,0,0
0.814,-0.03,0.05,-0.07,0.02,0,0
0.814,-0.03,0.05,-0.07,0.02,0,0
0.817,-0.03,0.07,-0.05,0.02,0,0
0.818,-0.03,0.07,-0.05,0.02,0,0
0.818,-0.03,0.07,-0.05,0.02,0,0
0.821,-0.03,0.07,-0.05,0.02,0,0
0.821,-0.01,0.06,-0.06,0.02,0,0
0.823,-0.01,0.06,-0.06,0.02,0,0
0.828,-0.03,0.07,-0.06,0.02,0,0
0.829,-0.03,0.07,-0.06,0.02,0,0
0.829,-0.03,0.07,-0.06,0.02,-0.01,0
0.832,-0.03,0.07,-0.06,0.01,-0.01,0
0.832,-0.01,0.07,-0.06,0.01,-0.01,0
0.833,-0.01,0.07,-0.06,0.01,-0.01,0
0.835,-0.01,0.07,-0.06,0.01,-0.01,0
0.835,-0.04,0.06,-0.07,0.01,-0.01,0
