time,ax,ay,az,wx,wy,wz
0.024,0.01,0.01,-0.04,0,0.01,0
0.024,0.01,0,-0.03,0,0.01,0
0.025,0.01,0,-0.03,-0.01,0.01,0
0.025,0.01,0,-0.03,-0.01,0.01,0
0.025,0.03,0.01,-0.02,-0.01,0.01,0
0.025,0.03,0.01,-0.02,0,0.01,0
0.026,0.02,-0.01,-0.04,0,0.01,0
0.026,0.02,-0.01,-0.04,-0.01,0.01,0
0.026,0.02,-0.01,-0.04,-0.01,0.01,0
0.026,0.03,0,-0.04,-0.01,0.01,0
0.027,0.03,0,-0.04,0,0.01,0
0.027,0.03,0,-0.04,0,0.01,0
0.027,0.03,0,-0.04,0,0.01,0
0.028,0.03,-0.01,-0.03,0,0.01,0
0.028,0.03,-0.01,-0.03,0,0.01,0
0.028,0.03,-0.01,-0.03,0,0.02,0
0.028,0.03,-0.02,-0.03,0,0.02,0
0.029,0.03,-0.02,-0.03,0,0.01,0
0.029,0.04,-0.02,-0.04,0,0.01,0
0.029,0.04,-0.02,-0.04,0,0.01,0
0.029,0.04,-0.02,-0.04,0,0.01,0
0.032,0.04,-0.02,-0.04,0,0.01,0
0.033,0.04,-0.01,-0.02,0,0.01,0
0.034,0.04,-0.01,-0.02,0,0.01,0
0.036,0.04,-0.01,-0.02,0,0.01,0
0.036,0.03,0,-0.04,0,0.01,0
0.039,0.03,0,-0.04,0,0.01,0
0.041,0.03,0,-0.04,0,0.01,0
0.041,0.04,0.01,-0.03,0,0.01,0
0.044,0.04,0.01,-0.03,0,0.01,0
0.047,0.03,0.01,-0.03,0,0.01,0
0.047,0.03,0.01,-0.03,0,0.01,0
0.049,0.03,0.01,-0.03,0,0.01,0
0.051,0.02,0.02,0.01,0,0.01,0
0.052,0.02,0.02,0.01,0,0.01,0
0.055,0.02,0.02,0.01,0,0.01,0
0.057,0.01,0.01,-0.03,0,0.01,0
0.057,0.01,0.01,-0.03,0,0,0
0.059,0.01,0.01,-0.03,0,0.01,0
0.06,0.01,0.01,-0.03,0,0,0
0.06,0.02,0.03,-0.03,0,0,0
0.064,0.02,0.03,-0.03,0,0.01,0
0.065,0.01,0.02,-0.03,0,0.01,0
0.066,0.01,0.02,-0.03,0,0.01,0
0.068,0.01,0.02,-0.03,0,0,0
0.07,0.02,0.03,-0.04,0,0,0
0.07,0.02,0.03,-0.04,0,0,0
0.073,0.02,0.03,-0.04,0,0.01,0
0.075,0.01,0.02,-0.03,0,0.01,0
0.076,0.01,0.02,-0.03,0,0.01,0
0.078,0.01,0.02,-0.03,0,0.01,0
0.08,0.01,0.02,-0.03,0,0,0
0.082,-0.01,0.02,-0.01,0,0,0
0.082,-0.01,0.02,-0.01,-0.01,0.01,0
0.086,-0.01,0.02,-0.01,-0.01,0.01,0
