
time,ax,ay,az,wx,wy,wz,
0.256,-0.01,-0.14,0.14,0.01,0.04,-0.01,
0.257,-0.02,-0.15,0.13,0.01,0.04,-0.01,
0.257,-0.02,-0.15,0.13,0.01,0.03,-0.02,
0.26,-0.02,-0.15,0.13,0.01,0.04,-0.02,
0.262,-0.02,-0.15,0.13,0.01,0.04,-0.01,
0.262,-0.01,-0.16,0.15,0.01,0.04,-0.01,
0.264,-0.01,-0.16,0.15,0.01,0.04,-0.01,
0.275,-0.00,-0.17,0.12,0.01,0.04,-0.01,
0.275,-0.00,-0.17,0.12,0.01,0.04,-0.01,
0.275,-0.00,-0.17,0.12,0.01,0.04,-0.01,
0.275,-0.02,-0.16,0.10,0.01,0.04,-0.01,
0.276,-0.02,-0.16,0.10,0.01,0.04,-0.01,
0.276,-0.02,-0.16,0.10,0.01,0.04,-0.01,
0.277,-0.00,-0.14,0.11,0.01,0.04,-0.01,
0.277,-0.00,-0.14,0.11,0.01,0.04,-0.01,
0.279,-0.00,-0.14,0.11,0.01,0.05,-0.01,
0.281,-0.00,-0.14,0.11,0.01,0.04,-0.01,
0.282,0.00,-0.14,0.08,0.01,0.04,-0.01,
0.285,0.00,-0.14,0.08,0.01,0.04,-0.01,
0.288,0.00,-0.14,0.08,0.01,0.05,-0.01,
0.289,0.01,-0.11,0.07,0.01,0.05,-0.01,
0.289,0.01,-0.11,0.07,0.01,0.05,-0.01,
0.291,0.02,-0.08,0.05,0.01,0.05,-0.01,
0.292,0.02,-0.08,0.05,0.01,0.05,-0.01,
0.294,0.02,-0.08,0.05,0.01,0.05,-0.01,
0.296,0.02,-0.05,0.06,0.01,0.05,-0.01,
0.296,0.02,-0.05,0.06,0.01,0.05,-0.01,
0.303,0.02,-0.05,0.06,0.01,0.05,-0.01,
0.303,0.01,-0.03,0.04,0.01,0.05,-0.01,
0.303,0.01,-0.03,0.04,0.01,0.05,-0.01,
0.304,0.01,-0.03,0.04,0.01,0.05,-0.01,
0.306,0.01,-0.03,0.04,0.02,0.05,-0.01,
0.306,0.00,-0.01,0.03,0.02,0.05,-0.01,
0.308,0.00,-0.01,0.03,0.02,0.05,-0.01,
0.311,0.00,0.01,0.03,0.02,0.05,-0.01,
0.311,0.00,0.01,0.03,0.02,0.05,-0.01,
0.313,0.00,0.01,0.03,0.02,0.05,-0.01,
0.316,0.00,0.01,0.03,0.02,0.05,-0.02,
0.316,-0.01,0.01,0.03,0.02,0.05,-0.02,
0.322,-0.01,0.01,0.03,0.02,0.05,-0.02,
0.322,-0.02,0.04,0.04,0.02,0.05,-0.02,
0.322,-0.02,0.04,0.04,0.02,0.05,-0.02,
0.323,-0.02,0.04,0.04,0.02,0.05,-0.02,
0.326,-0.02,0.04,0.04,0.02,0.05,-0.02,
0.326,-0.03,0.05,0.06,0.02,0.05,-0.02,
0.328,-0.03,0.05,0.06,0.02,0.05,-0.02,
0.331,-0.03,0.05,0.06,0.03,0.05,-0.02,
0.331,-0.00,0.03,0.08,0.03,0.05,-0.02,
0.333,-0.00,0.03,0.08,0.03,0.06,-0.02,
0.335,-0.00,0.03,0.08,0.03,0.06,-0.02,
0.335,-0.00,0.00,0.10,0.03,0.06,-0.02,
0.338,-0.00,0.00,0.10,0.03,0.06,-0.03,
0.34,-0.02,-0.02,0.10,0.03,0.06,-0.03,
0.341,-0.02,-0.02,0.10,0.03,0.06,-0.02,
0.343,-0.02,-0.02,0.10,0.03,0.06,-0.02,
0.346,-0.01,-0.05,0.12,0.03,0.06,-0.02,
0.346,-0.01,-0.05,0.12,0.03,0.06,-0.02,
0.348,-0.01,-0.05,0.12,0.03,0.06,-0.02,
0.358,-0.02,-0.07,0.11,0.03,0.06,-0.02,
0.358,-0.02,-0.07,0.11,0.03,0.06,-0.02,
0.358,-0.02,-0.07,0.11,0.04,0.06,-0.02,
0.358,-0.02,-0.07,0.11,0.04,0.06,-0.02,
0.358,-0.01,-0.09,0.10,0.04,0.06,-0.02,
0.358,-0.01,-0.09,0.10,0.04,0.06,-0.02,
0.359,-0.01,-0.09,0.10,0.04,0.06,-0.03,
0.359,-0.03,-0.12,0.11,0.04,0.06,-0.03,
0.362,-0.03,-0.12,0.11,0.04,0.06,-0.02,
0.364,-0.03,-0.12,0.11,0.04,0.06,-0.03,
0.364,-0.03,-0.13,0.11,0.04,0.06,-0.03,
0.367,-0.03,-0.13,0.11,0.04,0.06,-0.03,
0.369,-0.03,-0.13,0.11,0.04,0.07,-0.03,
0.369,-0.03,-0.12,0.11,0.04,0.07,-0.03,
0.372,-0.03,-0.12,0.11,0.04,0.06,-0.03,
0.374,-0.01,-0.13,0.13,0.04,0.06,-0.03,
0.375,-0.01,-0.13,0.13,0.04,0.06,-0.03,
0.376,-0.01,-0.13,0.13,0.05,0.06,-0.03,
0.379,-0.03,-0.10,0.12,0.05,0.06,-0.03,
0.379,-0.03,-0.10,0.12,0.04,0.06,-0.03,
0.385,-0.03,-0.10,0.12,0.05,0.06,-0.03,
0.385,-0.03,-0.08,0.14,0.05,0.06,-0.03,
0.385,-0.03,-0.08,0.14,0.05,0.06,-0.03,
0.387,-0.03,-0.08,0.14,0.05,0.06,-0.04,
0.389,-0.05,-0.06,0.15,0.05,0.06,-0.04,
0.389,-0.05,-0.06,0.15,0.05,0.06,-0.04,
0.391,-0.05,-0.06,0.15,0.05,0.06,-0.04,
0.394,-0.06,-0.05,0.16,0.05,0.06,-0.04,
0.394,-0.06,-0.05,0.16,0.05,0.06,-0.04,
0.396,-0.06,-0.05,0.16,0.05,0.06,-0.04,
0.399,-0.06,-0.05,0.16,0.05,0.06,-0.04,
0.399,-0.08,-0.05,0.17,0.05,0.06,-0.04,
