@ HyperIMU - ianovir
@ Date:Fri Jul 24 16:46:21 GMT+08:00 2020, Sampling Rate:100ms

timestamp,LSM6DSM_Gyroscope.x,LSM6DSM_Gyroscope.y,LSM6DSM_Gyroscope.z,Linear_Acceleration.x,Linear_Acceleration.y,Linear_Acceleration.z
1595580381226,0.0,0.0,0.0,0.0,0.0,0.0
1595580381326,-0.44987488,0.017501831,-0.002029419,-0.18016721,0.37746143,0.027785063
1595580381427,-0.8774872,0.11645508,0.059036255,0.20445007,-0.7100878,-0.036348104
1595580381527,-1.2672119,0.256958,0.006515503,-0.46875885,-5.7518787,-0.43460613
1595580381628,-1.233017,0.15434265,-0.16452026,-0.22188155,-1.5540552,-0.44130614
1595580381729,-1.3783875,-0.033813477,-0.23660278,-0.59735495,-0.098948,0.1581217
1595580381830,-1.2696533,-0.08389282,-0.2084961,-0.12753993,2.250691,1.2309306
1595580381931,-1.2036896,-0.048461914,-0.059448242,0.24009138,6.005187,4.2780213
1595580382032,-0.37779236,-0.039901733,0.095687866,-0.2118873,6.8922567,5.776674
1595580382133,0.22570801,0.039505005,0.044403076,-0.26940665,4.598156,4.0242434
1595580382234,1.1640015,-0.31355286,-0.15596008,0.43437773,3.4658775,3.6907225
1595580382333,3.4596252,0.2875061,-0.069229126,0.43295264,2.987589,1.2330222
1595580382433,1.4291077,-0.6018982,0.3070526,-1.3394471,-8.584586,-2.4722207
1595580382534,0.2073822,-0.53712463,0.1750946,-0.13915819,-11.742515,-1.0891253
1595580382635,0.21350098,0.074920654,-0.017913818,0.95130277,-9.372268,0.014273435
1595580382735,-0.12490845,0.70899963,-0.22317505,-0.036170185,-8.655057,0.9745973
1595580382836,-0.64901733,0.9203644,0.01751709,-0.5294956,-2.602745,-3.1459532
1595580382938,-0.75775146,-0.015487671,-0.030136108,1.1946609,15.604867,-0.098869205
1595580383038,0.040023804,-0.2256012,0.028518677,-0.021923065,1.821434,0.01624
1595580383139,0.14141846,-0.0594635,0.06391907,0.61814225,-3.2237844,-0.32254207
1595580383240,-0.019821167,0.074920654,0.024841309,0.2802677,-1.3251324,-0.26139545
1595580383339,-0.10656738,0.015060425,0.07369995,-0.047554225,-0.04419899,-0.19368416
1595580383440,-0.13589478,-0.049697876,0.06515503,0.1800967,-1.1641121,-0.7726729
1595580383541,-0.67100525,-0.06434631,0.06515503,0.16345742,-4.3335915,-1.4003173
1595580383642,-1.179245,-0.1290741,-0.06800842,-0.4324865,-2.904107,-1.1678903
1595580383743,-1.4749146,0.015060425,-0.10342407,0.2680711,1.2712202,-0.3798573
1595580383843,-1.6190643,0.49153137,-0.055786133,1.2618654,4.5917606,3.3482094
1595580383945,-0.46943665,0.49031067,0.28993225,0.08632898,5.5892544,6.296241
1595580384045,0.6178894,0.12257385,0.2814026,-0.35923457,5.5377502,5.193621
1595580384146,1.9043732,0.12013245,0.22518921,-0.5486234,3.9779663,4.724129
1595580384247,3.0808868,-0.58966064,0.5770416,-2.7462337,1.7325792,-0.41028666
1595580384346,1.4511108,-1.0417175,0.2545166,0.8640108,-11.892547,-3.299525
1595580384446,0.13653564,0.107925415,-0.19873047,-0.4936526,-11.349812,-0.124739766
1595580384547,-0.01373291,0.34126282,-0.044784546,0.06277461,-8.780664,0.13710582
1595580384648,-0.5292969,0.04194641,0.11279297,-0.6024314,-9.4205885,0.54840744
1595580384749,-1.3136444,0.27651978,-0.04600525,1.0167588,3.0458956,-2.4340115
1595580384849,-2.0295715,-0.028915405,-0.08265686,3.444579,10.121981,2.8742578
1595580384950,-0.37779236,-0.14375305,-0.19628906,-0.19163546,6.2153645,2.5678647
1595580385051,0.50427246,0.18122864,-0.15231323,0.4423952,3.2306747,0.41348314
1595580385152,0.36376953,0.16654968,-0.06311035,0.06773964,-0.858181,-0.28884053
1595580385252,0.116989136,0.06881714,-0.039901733,-0.38991052,-3.5907745,-1.4783411
1595580385353,-0.4388733,-0.1791687,-0.049682617,0.04620543,-3.9494925,-1.7587173
1595580385454,-0.6539154,-0.24758911,-0.09365845,0.008116797,-2.706853,-0.8968878
1595580385555,-0.76875305,0.18611145,-0.2793579,-0.3774534,1.3131733,0.29659963
1595580385655,-0.855484,0.3449402,0.107910156,-0.307375,4.88245,2.3720403
1595580385756,-1.0546265,0.06515503,0.34126282,-0.27315497,4.9999247,3.701333
