@ HyperIMU - ianovir
@ Date:Sun Jul 19 20:36:58 GMT+08:00 2020, Sampling Rate:100ms

timestamp,LSM6DSM_Gyroscope.x,LSM6DSM_Gyroscope.y,LSM6DSM_Gyroscope.z,Linear_Acceleration.x,Linear_Acceleration.y,Linear_Acceleration.z
1595162218526,0.0,0.0,0.0,0.0,0.0,0.0
1595162218629,-0.014297485,0.0040283203,0.011108398,0.018689096,-0.04494095,-0.012192741
1595162218727,-0.014297485,0.012573242,0.006225586,0.028776824,-0.0017948151,-0.02734888
1595162218828,-0.0069732666,0.021133423,1.2207031E-4,0.009717107,0.02761364,-0.007646338
1595162218929,-0.01550293,0.015029907,-0.002319336,0.0113764405,-0.040605545,-0.0059320107
1595162219030,-0.0032958984,0.01991272,-0.0059814453,0.0033644438,0.03400898,0.0036127237
1595162219131,-0.013061523,0.01625061,-0.002319336,-0.009937584,0.020511627,0.013150774
1595162219234,-0.044830322,0.07243347,-0.008422852,0.13800234,0.2805891,-0.07440598
1595162219333,-0.01550293,0.015029907,0.006225586,-0.04779303,-0.10923958,0.13068095
1595162219434,-0.0032958984,0.0052490234,0.005004883,-0.030873895,0.07503319,0.0035551433
1595162219535,0.037017822,-0.0362854,0.011108398,0.14844334,0.23571968,-0.24250376
1595162219634,-0.0020599365,0.01625061,1.2207031E-4,0.0011205077,-0.008877754,8.887071E-4
1595162219735,3.8146973E-4,0.015029907,1.2207031E-4,0.011592805,0.02248764,-0.01375513
1595162219836,-0.0020599365,0.011352539,-0.0010986328,0.01151073,-5.8078766E-4,-0.012281597
1595162219937,-0.014297485,0.0028076172,1.2207031E-4,0.052138627,-0.010781288,-0.046606116
1595162220038,0.0015869141,0.012573242,1.2207031E-4,0.12265128,-0.01393795,-0.037224323
1595162220139,-0.0020599365,0.0076904297,0.005004883,0.04844725,0.0060768127,-0.02857155
1595162220239,3.8146973E-4,0.013809204,-0.003540039,0.0052288175,-0.052700996,-0.030786937
1595162220341,0.012588501,0.008911133,0.0013427734,0.016679823,0.0020360947,-0.02290826
1595162220442,0.0064697266,0.0064697266,0.005004883,0.0152180195,0.005879402,-0.031040378
1595162220543,0.0015869141,3.6621094E-4,-0.003540039,-0.020248055,0.037670135,-0.047471467
1595162220642,3.8146973E-4,0.015029907,-0.0096588135,0.033683598,-0.015034676,-0.043353476
1595162220743,0.0040283203,0.0040283203,1.2207031E-4,-0.011981547,-0.016629219,-0.014666557
1595162220844,-0.013061523,0.0015869141,-0.0010986328,0.01658988,-0.041602135,-0.03967199
1595162220945,3.8146973E-4,0.011352539,-0.0096588135,0.038529396,0.0060281754,-0.055095065
1595162221045,-0.009414673,0.018692017,-0.013320923,0.060057104,0.02661419,-0.04632167
1595162221146,-0.0069732666,0.017471313,-0.01210022,0.016886592,-0.0029697418,-0.054000277
1595162221247,-0.009414673,0.012573242,-0.010879517,0.019910932,-0.009337425,-0.03936405
1595162221347,-0.010620117,0.012573242,-0.004776001,0.011705041,0.0063467026,-0.047017578
1595162221448,-0.009414673,0.011352539,0.008666992,-0.049165845,0.07333279,-0.035602428
1595162221550,-0.026504517,0.033340454,-0.002319336,-0.030880034,0.01521492,-0.013986213
1595162221646,3.8146973E-4,0.011352539,0.009902954,-0.06705463,-0.018109322,0.0162934
1595162221749,-0.0020599365,0.0076904297,0.008666992,4.5394897E-4,0.008501053,-0.044608727
1595162221850,3.8146973E-4,0.008911133,0.005004883,0.016564906,0.0024433136,-0.0025994368
1595162221951,-0.0057373047,0.015029907,1.2207031E-4,0.013018668,-0.010151863,-0.015166152
1595162222051,-0.013061523,0.0015869141,0.0025634766,-0.0039284825,0.013446808,-0.039642073
1595162222154,-0.013061523,0.0052490234,-0.0010986328,0.041847765,-0.015285492,-0.017646477
1595162222257,-0.021621704,-0.016738892,0.009902954,5.608797E-4,-0.031180382,-0.030580193
1595162222356,-0.0032958984,-0.009414673,0.008666992,0.0499413,0.00530529,-0.009088521
1595162222457,-0.014297485,0.008911133,-0.0010986328,0.05107206,-0.050078392,-0.027892351
1595162222557,0.010147095,0.024795532,-0.007217407,0.026945353,0.055268288,-0.023536367
1595162222658,3.8146973E-4,0.015029907,-0.003540039,0.01730913,-0.0046720505,-0.044091213
1595162222759,0.010147095,0.0076904297,-0.003540039,0.035187066,0.002743721,-0.027576074
1595162222860,3.8146973E-4,3.6621094E-4,-0.0010986328,0.0030875802,0.021144867,-0.07294066
1595162222963,-0.0069732666,0.008911133,-0.004776001,0.053067982,-0.015500069,-0.021487527
1595162223062,-0.009414673,0.010131836,-0.007217407,0.08395225,-0.02747345,-0.08568147
1595162223163,-0.014297485,0.0076904297,-0.007217407,0.008179903,-0.005338669,-0.03467074
1595162223263,-0.008178711,0.013809204,-0.007217407,-0.032960713,0.022619247,-0.039440777
1595162223365,-0.0020599365,0.015029907,-0.007217407,-0.008618474,0.025283813,-0.034409627
1595162223465,-0.008178711,0.015029907,-0.007217407,0.0063751936,-0.011148453,-0.022648375
1595162223566,-0.0069732666,0.0052490234,-0.0010986328,0.0067154765,-0.0033254623,-0.050756324
1595162223665,0.010147095,0.0040283203,0.0025634766,0.023850322,0.0241251,-0.030278452
1595162223766,-0.02406311,-0.0020751953,0.011108398,-0.08399624,0.03730774,0.025731392
1595162223869,-0.027740479,-8.544922E-4,0.013549805,-0.0059895515,-0.042387962,3.318712E-4
1595162223968,-0.017944336,0.013809204,0.005004883,0.037750125,-0.036462784,-0.0053242147
1595162224069,-0.035064697,0.022354126,0.0037841797,0.029449522,-0.008063316,-0.0066362172
1595162224170,-0.03138733,0.021133423,0.005004883,0.0035332441,0.019599915,-0.0106434
1595162224271,-0.030181885,0.01625061,0.005004883,0.016395211,-0.0072155,-0.028583273
1595162224372,-0.016738892,0.021133423,0.0025634766,0.004195094,-0.018012047,-0.023432583
1595162224473,-0.019180298,0.02357483,0.006225586,0.040134072,-0.019015312,-0.052085325
1595162224573,-0.011856079,0.027236938,-0.003540039,0.08356339,-0.037082672,-0.05996354
1595162224675,-0.0032958984,0.022354126,-0.0010986328,0.014314413,-0.026995659,-0.029547498
1595162224774,0.010147095,0.028457642,-0.007217407,0.0036832094,-0.042459488,-0.023213118
1595162224875,0.005264282,0.018692017,-0.002319336,-0.0067281723,-0.019387245,-0.04117316
1595162224977,-8.544922E-4,0.0052490234,0.0013427734,-0.019809604,-0.018126488,0.0015688092
1595162225078,-0.008178711,3.6621094E-4,0.0037841797,0.0030888915,0.018634796,-0.04339105
1595162225182,-0.0069732666,0.0076904297,0.008666992,-0.011748314,0.025270462,-0.007975027
1595162225281,-0.016738892,0.017471313,-0.002319336,-0.01324147,0.061953545,-0.036760166
1595162225381,3.8146973E-4,3.6621094E-4,0.006225586,-0.019450158,-0.014215469,-0.013038665
1595162225484,-0.0032958984,0.0028076172,0.0037841797,-0.015936077,0.039687157,-0.02003488
1595162225582,0.0015869141,0.008911133,-0.003540039,0.014765918,-0.044018745,-0.023710802
