
time,ax,ay,az,wx,wy,wz,
0.161,-0.13,-0.01,0.04,-0.00,0.03,-0.00,
0.161,-0.13,-0.03,0.04,-0.00,0.03,-0.00,
0.163,-0.13,-0.03,0.04,-0.00,0.02,-0.00,
0.166,-0.13,-0.03,0.04,-0.00,0.02,-0.00,
0.166,-0.15,-0.05,0.05,-0.00,0.02,-0.00,
0.168,-0.15,-0.05,0.05,-0.00,0.02,-0.00,
0.171,-0.13,-0.04,0.06,-0.00,0.02,-0.00,
0.171,-0.13,-0.04,0.06,-0.00,0.02,-0.00,
0.172,-0.13,-0.04,0.06,-0.01,0.02,-0.00,
0.176,-0.13,-0.04,0.06,-0.00,0.03,-0.00,
0.176,-0.14,-0.02,0.07,-0.00,0.03,-0.00,
0.178,-0.14,-0.02,0.07,-0.00,0.02,-0.00,
0.18,-0.12,-0.04,0.05,-0.00,0.02,-0.00,
0.209,-0.12,-0.04,0.05,-0.00,0.02,-0.00,
0.209,-0.12,-0.04,0.05,-0.01,0.02,-0.00,
0.21,-0.11,-0.05,0.05,-0.01,0.02,-0.00,
0.21,-0.11,-0.05,0.05,-0.00,0.02,-0.00,
0.21,-0.11,-0.05,0.05,-0.00,0.02,-0.00,
0.211,-0.11,-0.05,0.05,-0.00,0.02,0.00,
0.211,-0.05,-0.06,0.03,-0.00,0.02,0.00,
0.212,-0.05,-0.06,0.03,-0.01,0.02,0.00,
0.213,-0.04,-0.05,0.05,-0.01,0.02,0.00,
0.213,-0.04,-0.05,0.05,-0.00,0.02,0.00,
0.214,-0.04,-0.05,0.05,-0.00,0.02,0.01,
0.214,-0.04,-0.05,0.05,-0.00,0.02,0.01,
0.215,-0.02,-0.03,0.04,-0.00,0.02,0.01,
0.215,-0.02,-0.03,0.04,-0.00,0.02,0.01,
0.216,0.02,-0.03,0.03,-0.00,0.02,0.01,
0.216,0.02,-0.03,0.03,-0.00,0.01,0.01,
0.216,0.02,-0.03,0.03,-0.00,0.01,0.01,
0.217,0.03,-0.03,0.02,-0.00,0.01,0.01,
0.217,0.03,-0.03,0.02,0.00,0.01,0.01,
0.218,0.03,-0.03,0.02,0.00,0.00,0.01,
0.218,0.03,-0.03,0.02,0.00,0.00,0.01,
0.219,0.04,-0.02,0.05,0.00,0.00,0.01,
0.219,0.04,-0.02,0.05,0.00,-0.00,0.01,
0.22,0.04,-0.02,0.05,0.00,-0.00,0.01,
0.22,0.07,-0.01,0.04,0.00,-0.00,0.01,
0.222,0.07,-0.01,0.04,0.00,-0.01,0.01,
0.224,0.07,-0.01,0.04,0.00,-0.00,0.01,
0.224,0.07,-0.00,0.06,0.00,-0.00,0.01,
0.227,0.07,-0.00,0.06,0.00,-0.01,0.01,
0.229,0.07,-0.00,0.06,0.00,-0.01,0.01,
0.229,0.08,-0.01,0.04,0.00,-0.01,0.01,
0.231,0.08,-0.01,0.04,0.00,-0.01,0.01,
0.234,0.04,-0.05,0.09,0.00,-0.01,0.01,
0.234,0.04,-0.05,0.09,0.00,-0.01,0.01,
0.237,0.04,-0.05,0.09,0.00,-0.02,0.01,
0.239,0.04,-0.05,0.09,0.00,-0.02,0.01,
0.239,0.03,-0.07,0.08,0.00,-0.02,0.01,
0.241,0.03,-0.07,0.08,0.00,-0.02,0.01,
0.25,0.02,-0.08,0.12,0.00,-0.02,0.01,
0.25,0.02,-0.08,0.12,0.00,-0.02,0.01,
0.25,0.02,-0.08,0.12,0.00,-0.02,0.01,
0.251,0.02,-0.08,0.12,0.00,-0.03,0.01,
0.251,-0.02,-0.06,0.12,0.00,-0.03,0.01,
0.251,-0.02,-0.06,0.12,0.00,-0.03,0.01,
0.254,-0.04,-0.06,0.12,0.00,-0.03,0.01,
0.254,-0.04,-0.06,0.12,0.00,-0.03,0.01,
0.255,-0.04,-0.06,0.12,-0.00,-0.02,0.01,
0.259,-0.08,-0.06,0.08,-0.00,-0.02,0.01,
0.259,-0.08,-0.06,0.08,-0.00,-0.03,0.01,
0.26,-0.08,-0.06,0.08,-0.00,-0.03,0.01,
0.263,-0.07,-0.05,0.02,-0.00,-0.03,0.01,
0.263,-0.07,-0.05,0.02,0.00,-0.03,0.01,
0.265,-0.07,-0.05,0.02,-0.00,-0.03,0.02,
0.268,-0.07,-0.05,0.02,-0.00,-0.03,0.01,
0.268,-0.10,-0.04,-0.03,-0.00,-0.03,0.01,
0.27,-0.10,-0.04,-0.03,-0.00,-0.02,0.01,
0.274,-0.10,-0.04,-0.03,-0.01,-0.02,0.01,
0.274,-0.10,-0.03,-0.04,-0.01,-0.02,0.01,
0.276,-0.10,-0.03,-0.04,-0.01,-0.02,0.01,
0.278,-0.10,-0.03,-0.04,-0.01,-0.02,0.01,
0.278,-0.08,-0.04,-0.03,-0.01,-0.02,0.01,
0.28,-0.08,-0.04,-0.03,-0.01,-0.01,0.01,
0.282,-0.08,-0.04,-0.03,-0.01,-0.01,0.01,
0.283,-0.08,-0.03,-0.06,-0.01,-0.01,0.01,
0.286,-0.08,-0.03,-0.06,-0.01,-0.01,0.01,
0.288,-0.05,-0.03,-0.04,-0.01,-0.01,0.01,
0.288,-0.05,-0.03,-0.04,-0.02,-0.01,0.01,
0.29,-0.05,-0.03,-0.04,-0.02,-0.01,0.01,
0.294,-0.05,-0.03,-0.04,-0.02,-0.01,0.01,
0.295,-0.00,-0.03,0.00,-0.02,-0.01,0.01,
0.295,-0.00,-0.03,0.00,-0.02,-0.01,0.02,
0.297,-0.00,-0.03,0.00,-0.02,-0.01,0.02,
0.297,0.04,-0.03,0.02,-0.02,-0.01,0.02,
0.3,0.04,-0.03,0.02,-0.02,-0.01,0.02,
0.302,0.04,-0.03,0.02,-0.02,-0.01,0.02,
0.302,0.08,-0.03,0.06,-0.02,-0.01,0.02,
0.305,0.08,-0.03,0.06,-0.02,-0.01,0.02,
0.307,0.08,-0.03,0.06,-0.02,-0.01,0.01,
0.307,0.11,-0.03,0.08,-0.02,-0.01,0.01,
0.309,0.11,-0.03,0.08,-0.02,-0.01,0.02,
0.312,0.13,-0.01,0.10,-0.02,-0.01,0.02,
